label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
CannabisUseDisorder	1	1	9	4	0	6891		X13_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.047	0.9	55	288	4	11582	CD47 , NMB , SMS , TARS2	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.23	1	55	189	2	11582	RGS4 , SRD5A1	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.47	1	55	1979	10	11582	ALG14 , ARHGAP18 , DIMT1 , KCNK2 , NMB , OCEL1 , S100A10 , SLC17A6 , SRD5A1 , TMEM163	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.47	1	55	533	3	11582	CSTB , MAN1A1 , TARS2	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.56	1	55	4853	23	11582	ACYP2 , ANAPC11 , ARHGAP18 , BOLA2 , C12orf10 , CD47 , CORO1B , CSTB , DBI , DCTN6 , DIMT1 , MAN1A1 , MGST2 , NIPSNAP3A , NOL7 , S100A10 , SH3BGRL3 , SMIM15 , SPTLC1 , TAF10 , THOC7 , UNC45A , ZC3H3	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.68	1	55	235	1	11582	RGS4	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.74	1	55	544	2	11582	BOLA2 , TBCEL	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.81	1	55	1647	6	11582	ARHGAP18 , NMB , SLC17A6 , TARS2 , THOC7 , VPS37A	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.82	1	55	1163	4	11582	ALG14 , CSTB , SLC17A6 , SMS	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	0.93	1	55	877	2	11582	SCP2 , TBCEL	X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	55	21	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	1	1	55	152	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	1	1	55	43	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	55	30	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	55	73	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	55	47	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	55	35	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	55	28	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	55	7	0	11582		X4_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.026	0.28	73	204	4	13219	COMT , FN1 , TAC1 , TRH	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.03	0.28	73	49	2	13219	COMT , TAC1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	0.13	0.82	73	25	1	13219	COMT	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.23	1	73	591	5	13219	COMT , FEZ2 , GPR108 , GSDME , TRIOBP	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.55	1	73	2175	12	13219	ADCYAP1 , BEST1 , COL6A2 , COMT , DCXR , HACE1 , NELL1 , NMB , RPF2 , TAC1 , TRH , TSPAN31	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.77	1	73	261	1	13219	SEL1L3	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.8	1	73	1807	8	13219	ADCYAP1 , COMT , GSDME , KCTD13 , LPCAT4 , NMB , TAC1 , UCP2	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.82	1	73	1228	5	13219	FLNA , HACE1 , METTL23 , MRPS22 , TRH	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.83	1	73	313	1	13219	NMB	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.87	1	73	5286	25	13219	ANAPC10 , ARSK , BEST1 , CHCHD3 , COPE , DCXR , FEZ2 , GSDME , HYPK , KCTD13 , LMTK2 , MYL12A , NDUFB3 , PLAC9 , PNMA1 , S100A11 , SH3BGRL3 , SLC10A3 , SRXN1 , TAF10 , TAGLN , TRIOBP , UCP2 , UTP4 , YAE1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.97	1	73	612	1	13219	KCTD13	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	1	1	73	926	1	13219	KCTD13	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	1	1	73	165	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	73	35	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	73	78	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	73	56	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	73	38	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	73	35	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	73	8	0	13219		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.0085	0.16	26	179	3	10915	FN1 , GGH , TRH	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.093	0.89	26	41	1	10915	ANXA5	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.15	0.92	26	1875	7	10915	FEN1 , GGH , MVP , S100A10 , SH3BP4 , SPI1 , TRH	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.34	1	26	504	2	10915	MVP , VWA1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.35	1	26	513	2	10915	LGMN , SPI1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.42	1	26	225	1	10915	COL18A1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.48	1	26	268	1	10915	FEN1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.73	1	26	4654	10	10915	ANXA2 , ANXA5 , COL18A1 , FXYD5 , LGMN , MVP , NOP16 , S100A10 , S100A11 , SPI1	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.77	1	26	1134	2	10915	COL18A1 , TRH	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.98	1	26	1586	1	10915	MVP	X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	1	1	26	854	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	26	22	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	1	1	26	147	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	26	31	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	26	69	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	26	46	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	26	34	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	26	28	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	26	7	0	10915		X6_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.022	0.3	181	210	7	13685	CDH5 , FN1 , FUZ , MMP2 , SDHAF3 , SGCE , VWF	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.031	0.3	181	52	3	13685	GPER1 , TMEM50A , VAV3	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.17	1	181	5396	78	13685	ABHD17A , ACTA2 , ADORA2B , ALPL , ANAPC10 , AXIN2 , BBS5 , BLVRB , CCDC57 , CLIC1 , COL21A1 , CORO1B , CTHRC1 , DCTN6 , DUSP14 , EHBP1L1 , ESAM , ETFA , FAM66D , FGD3 , FGFBP3 , FUZ , FXYD5 , GABRD , GLA , GSDME , HLA-F , ICAM1 , IFI27 , IL18BP , KDM6A , LTBR , MCRS1 , MRPL39 , MSRB1 , MUSTN1 , MVP , NDUFA6 , NME5 , NPRL3 , NRP1 , NUDT12 , OPLAH , PANK4 , PCSK6 , PLEKHH3 , PRKD2 , PSMD9 , PTPN18 , RAB11B , RABGGTB , RGL2 , RGS14 , RPGR , RRAS , S100A10 , S100A11 , SBNO2 , SEC23B , SH3BGRL3 , SIKE1 , SIPA1L2 , SLC12A9 , SLC2A3 , SLC35C2 , SLC9A3R2 , SNX15 , SOCS1 , ST3GAL1 , TAGLN , TGM2 , TM6SF1 , TNRC18 , TSPAN18 , VASP , VPS51 , ZDHHC12 , ZNF467	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	0.36	1	181	34	1	13685	HLA-F	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.42	1	181	611	9	13685	CLDN5 , GPR108 , GSDME , MCRS1 , MVP , NME5 , TMEM50A , VWA1 , VWF	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.57	1	181	1847	24	13685	CLDN5 , CLIC1 , ESAM , FAM221A , GABRD , GALNT2 , GPER1 , GSDME , HLA-F , ICAM1 , MET , MSRB1 , MUSTN1 , MVP , NME5 , RGL2 , RGS5 , RRAS , SBNO2 , SIKE1 , SLC12A9 , ST3GAL1 , TGM2 , TSPAN18	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.73	1	181	629	7	13685	CLIC1 , ETFA , ETHE1 , LIMS2 , OPLAH , POLR2G , VASP	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.81	1	181	328	3	13685	CLIC1 , MUSTN1 , PCDHB15	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.87	1	181	267	2	13685	MRPL39 , MUSTN1	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.9	1	181	170	1	13685	MMP2	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.95	1	181	2241	22	13685	BMP1 , CLIC1 , EHBP1L1 , EXOSC8 , FADS3 , FGFBP3 , GALNT2 , ITGA6 , MUSTN1 , MVP , NDUFA4L2 , NDUFA6 , PCDHB15 , POLR2G , S100A10 , SETD9 , SGCE , TCTEX1D1 , TLE1 , TSPAN31 , TSR3 , VPS51	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.98	1	181	1227	9	13685	BBS5 , DDOST , ETFA , ETHE1 , FLNA , KDM6A , NDUFA6 , RAB11B , RRAS	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	1	1	181	938	5	13685	EIF3G , GALNT2 , KDM6A , MET , PRKD2	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	181	25	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	181	36	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	181	80	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	181	57	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	181	41	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	181	8	0	13685		ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	0.036	0.69	106	43	3	6206	NDUFAF3 , QARS , TCTA	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.16	1	106	1093	23	6206	B3GAT1 , CDK4 , CFL1 , CNP , DECR1 , DIMT1 , EML3 , HSPE1 , ITGAE , LZTS2 , MARCH5 , NDUFAF3 , PPIL1 , QARS , RBX1 , RNF181 , SELENOP , STAT2 , TCTA , TSPAN31 , TXNDC9 , UNC50 , VDAC2	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.19	1	106	87	3	6206	NDUFAF3 , QARS , TCTA	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	0.27	1	106	18	1	6206	SRSF7	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.38	1	106	2980	53	6206	ABHD17A , ADAM15 , ADAM9 , ALDH1A1 , ALDH6A1 , ARAF , B3GAT1 , BTF3 , CD47 , CFL1 , CNPY2 , CSNK1A1 , CYB5R3 , DDR1 , DIMT1 , EML3 , GSN , HOMER3 , HSPE1 , KDELR1 , KPNA1 , LZTS2 , MDM2 , MFSD14B , MFSD8 , MRPL18 , MYH9 , NDUFAF3 , PAIP1 , PLPP1 , POLD4 , POLR2I , PPDPF , PPIL1 , QARS , RABGGTB , RAF1 , RBX1 , RPS29 , SCAMP4 , SEC22B , SHISA4 , SIRT2 , SLC2A1 , SLC5A11 , TCTA , TIAL1 , TMEM189 , TMEM59 , UBE2D2 , UNC50 , URM1 , VDAC2	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.43	1	106	139	3	6206	QARS , RNF181 , UBE2G1	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.49	1	106	95	2	6206	ALDH1A1 , PAPSS1	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.5	1	106	155	3	6206	ANKRD65 , CD47 , NDUFAF3	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.51	1	106	917	16	6206	ACTB , ADAM15 , ALDH1A1 , B3GAT1 , CFL1 , CNP , DDR1 , DNAJC19 , GSN , HSPE1 , KDELR1 , KPNA1 , PSAT1 , SHISA4 , UBE2D2 , UBE2G1	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.56	1	106	290	5	6206	ADAM9 , CNPY2 , GPR108 , MFSD8 , TCTA	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.85	1	106	693	9	6206	ACTB , COASY , CYB5R3 , MFSD8 , PGM3 , PPIL1 , PSAT1 , RAF1 , SLC2A1	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	0.99	1	106	503	3	6206	ACTB , LZTS2 , MYH9	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	1	1	106	309	1	6206	FAM106A	X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	106	12	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	1	1	106	28	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	106	18	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	106	23	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	106	18	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	106	4	0	6206		X9_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	0.088	1	113	4	1	4941	CLU	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	0.22	1	113	39	2	4941	CD63 , TCTA	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.32	1	113	776	20	4941	ACO2 , AIF1 , ALDH7A1 , AQP4 , CDK2AP1 , CLU , CP , CXXC5 , FMN2 , FSTL1 , LIFR , PLSCR4 , PLXNB2 , PSAT1 , PSD2 , PTPRZ1 , RNF5 , S100B , SLC39A1 , SRA1	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.33	1	113	2415	58	4941	ACO2 , AIF1 , ALDH6A1 , ANXA2 , APLNR , APPL2 , B2M , CAPN2 , CD63 , CLU , CPE , CTSL , CXXC5 , CYBRD1 , CYSTM1 , DBI , DDX3X , DNER , EIF4EBP3 , FAM167A , G6PC3 , GALC , GNAI2 , GPKOW , HADH , HOMER3 , IFNGR1 , JPX , LAPTM4A , LMAN2 , LMBRD1 , LRIG1 , PDIA6 , PFKFB2 , PLSCR4 , PLXNB2 , PRDX4 , PSD2 , PTTG1IP , RNF5 , S100A10 , S100A11 , SERPINB6 , SERPINE2 , SLC3A2 , SNTB1 , SORBS1 , SRA1 , SRI , SSPN , TCTA , TIAL1 , TJP2 , TMBIM4 , TMCO1 , WASHC3 , WDR1 , YAP1	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.39	1	113	21	1	4941	CYBRD1	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.44	1	113	233	6	4941	CDK2AP1 , GNAI2 , LMBRD1 , PLSCR4 , SLC39A1 , TCTA	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.47	1	113	69	2	4941	GNAI2 , TCTA	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.48	1	113	112	3	4941	ACO2 , AQP4 , SLC39A1	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.58	1	113	84	2	4941	CDH11 , IL33	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.72	1	113	260	5	4941	AIF1 , CLU , RNF5 , SRA1 , TMBIM4	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.76	1	113	894	18	4941	ACO2 , AGT , APLNR , AQP4 , CDK2AP1 , CYBRD1 , CYSTM1 , EIF4EBP3 , FSTL1 , GNAI2 , ITGA6 , PDIA6 , PTTG1IP , S100A10 , S100B , SLC39A1 , SRA1 , TCTA	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.76	1	113	119	2	4941	ADD3 , PSD2	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.83	1	113	552	10	4941	ACO2 , ALDH7A1 , DDX3X , FLNA , FMN2 , GALC , HADH , PSAT1 , TMCO1 , YAP1	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	0.92	1	113	414	6	4941	CDH11 , DDX3X , DNER , DOK5 , HNRNPF , PDIA6	X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	113	10	0	4941		X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	113	12	0	4941		X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	113	19	0	4941		X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	113	18	0	4941		X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	113	15	0	4941		X8_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.14	0.89	64	1388	15	7914	ACAP1 , ANKRD9 , BDH2 , CACNA1E , CYBRD1 , GTF3C6 , KIAA0930 , LEPROT , LTBP3 , METTL9 , MGST1 , PLTP , SLC1A2 , UBE2V1 , UNC50	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.16	0.89	64	1194	13	7914	ALDH7A1 , CTNNA1 , KCNB1 , METTL9 , PEX13 , PSD2 , RBP1 , RPL12 , SGSM2 , SLC1A2 , SOX2-OT , TARS2 , TNFSF13	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.17	0.89	64	175	3	7914	ACAP1 , KCNB1 , MCM4	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.22	0.89	64	199	3	7914	KCNB1 , PSD2 , TARS2	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.24	0.89	64	33	1	7914	CYBRD1	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.28	0.9	64	130	2	7914	HNMT , SLC1A2	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.58	1	64	878	7	7914	ALDH7A1 , CACNA1E , KCNB1 , MCCC1 , PEX13 , SLC1A2 , SMC1A	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	0.77	1	64	634	4	7914	CACNA1E , KCNB1 , MCM4 , SMC1A	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.82	1	64	381	2	7914	MXRA8 , TARS2	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.87	1	64	3585	25	7914	ANKRD9 , CARHSP1 , CTNNA1 , CYBC1 , CYBRD1 , EWSR1 , JPX , LEPROT , LTBP3 , METTL9 , NOL12 , PEX13 , PNMA1 , PON2 , PSD2 , RAVER1 , RPL12 , S100A11 , SGCB , SGSM2 , SOX2-OT , SRSF9 , UBE2V1 , UNC50 , WSB1	X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	1	1	64	387	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	1	1	64	13	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	1	1	64	123	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	64	22	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	64	59	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	64	31	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	64	25	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	64	22	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	64	5	0	7914		X15_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.091	0.94	10	296	3	2650	ATP6V0A1 , MSL3 , OXR1	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.16	0.94	10	1307	7	2650	ATP6V0A1 , ETNK1 , GMFB , MAP7 , MSL3 , RUNDC3A , SEMA4D	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.17	0.94	10	49	1	2650	CAMK2N1	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.2	0.94	10	58	1	2650	ATP6V0A1	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.28	1	10	495	3	2650	CAMK2N1 , ETNK1 , OXR1	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.37	1	10	119	1	2650	MAP7	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.43	1	10	144	1	2650	RUNDC3A	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	0.6	1	10	233	1	2650	MSL3	X14_MaleUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
