label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
ASD	1	1	573	464	29	4938	ANP32A , AP3B1 , APH1A , CA2 , CCNG1 , CDK16 , CNTNAP4 , CTNNA3 , CYFIP1 , CYP27A1 , DDX3X , ERMN , FABP5 , FAT1 , GATM , GNAI1 , GPR37 , HNRNPF , KIF13B , LRP2 , LZTS2 , MYH9 , MYO9B , PDE1C , PREX1 , REEP3 , RPL10 , SLC6A8 , ST18	X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	1	1	573	82	1	4938	GNAI2	X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	573	15	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	573	45	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	1	1	573	23	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	573	21	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	1	1	573	14	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	573	4	0	4938		X10_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.19	1	528	634	30	13211	A2M , AGRN , APOC2 , ATP5F1C , ATP5MF , CCDC189 , CLIC1 , CST3 , DDAH2 , DHRS4L2 , FCER1G , GSTK1 , HBEGF , HLA-C , HLA-DRB5 , IGF2R , IQCK , LIMS2 , MDK , PLAT , PSMB9 , RNF5 , RPL17 , RPL4 , RPN1 , RPS18 , SEC61G , SHMT1 , TPM2 , TREM2	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.24	1	528	215	11	13211	AKR1C3 , CDH11 , CDH5 , CHRM2 , COMT , FN1 , HAMP , MOG , SLCO3A1 , TRH , VWF	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	0.28	1	528	26	2	13211	ABCB1 , COMT	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.31	1	528	49	3	13211	ANXA5 , COMT , IMMP1L	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	0.41	1	528	58	3	13211	MDK , RGS19 , TCEA2	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	0.44	1	528	37	2	13211	DDAH2 , SULT1A1	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.51	1	528	319	13	13211	ARPC3 , BTBD1 , C1orf54 , CLIC1 , FEN1 , GPN1 , NDUFAF3 , NMB , P4HTM , TARS2 , TRPT1 , UQCR10 , XBP1	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.52	1	528	169	7	13211	ARPC3 , GNAI2 , MAST2 , NDUFAF3 , P4HTM , TIMM10 , VPS29	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.73	1	528	264	9	13211	COL18A1 , CYFIP1 , IGF2R , LPAR6 , MAPK7 , MRPL39 , P4HTM , RNF181 , TIMM10	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.73	1	528	614	22	13211	BLOC1S2 , CA2 , CLDN5 , COMT , GNAI2 , GSDME , KHDC1 , LRRC32 , MAST2 , MCRS1 , MVP , NDUFA12 , PACC1 , PPP1R14A , RPLP2 , SDF2 , STS , TARS2 , VIM , VWA1 , VWF , YBEY	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	0.77	1	528	36	1	13211	TCEA2	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	0.82	1	528	78	2	13211	NDUFAF3 , P4HTM	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.83	1	528	1848	67	13211	ABCB1 , ALDOA , ARPC3 , ASAH1 , ATF4 , ATP5MC2 , AVP , BLOC1S1 , BLOC1S2 , BTBD1 , C1orf54 , CAV1 , CD53 , CHRM2 , CLDN5 , CLIC1 , COMT , COX8A , CYFIP1 , DDAH2 , EGFL8 , ESAM , FABP3 , FCGR1A , FEZ1 , FGFR2 , GRK6 , GSDME , GSN , GTPBP2 , HBEGF , HLA-C , HLA-DRB5 , HSPE1 , LAMA2 , LPCAT4 , MAPK7 , MDK , MOG , MRPL33 , MVP , NMB , NRN1 , PLAT , PRR3 , PSMB9 , RAMP3 , RNF5 , RPL10 , RPL12 , SDHA , SERF2 , SHANK3 , SHMT1 , SIKE1 , SNAP29 , SREBF1 , SRP14 , TARS2 , TCEA2 , TGFBR2 , TGM2 , TIMM10 , TMSB10 , TRMT61B , VPS29 , XBP1	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.84	1	528	5414	206	13211	ABCG2 , ABHD3 , ACTA2 , ACYP2 , AKR1C3 , ALDOA , ANAPC11 , ANGPTL4 , ANXA2 , ANXA5 , APOC2 , ARL2BP , ARPC3 , ATF4 , ATP5F1C , ATP5MF , ATP5PB , B2M , BABAM2 , BEST1 , BLOC1S1 , BTF3 , C12orf10 , C17orf49 , C17orf67 , C18orf32 , C1orf54 , CA2 , CAPN5 , CCDC65 , CD274 , CD53 , CD68 , CLIC1 , COL18A1 , COMMD6 , CORO1B , COX17 , COX6A1 , COX6B1 , COX6C , COX8A , CST3 , CTSL , CYFIP1 , DBI , DDAH2 , DDX3X , DIMT1 , ECH1 , ELOVL5 , ERAP2 , ESAM , EWSR1 , FAM122A , FAM66D , FAM86B1 , FCER1G , FCGR1A , FEZ1 , FMC1 , FRS3 , FXYD5 , FZD7 , GLRX , GNAI2 , GNG11 , GOLGA5 , GPN1 , GSDME , GSN , GSTK1 , GTF2IRD2B , GYPC , HBEGF , HCK , HEG1 , HMBOX1 , HSCB , HSPE1 , HYPK , IFI27 , IFI30 , IFNGR1 , IGF2R , IMMP1L , IQCK , ISCU , ITM2B , JPX , KDM6A , KLK6 , LAMA2 , LCP1 , LGALS3BP , LPAR6 , LSM3 , LSR , MAPK7 , MAST2 , MCRS1 , MDK , MGP , MGST3 , MLX , MPC1 , MRPL17 , MRPL18 , MRPL33 , MRPL39 , MRPS15 , MVP , MYL12A , MYL6 , MYOF , NDUFAF3 , NDUFB3 , NFU1 , NME7 , NOL7 , NR1H2 , NRN1 , NSUN5 , P4HTM , PAPSS2 , PCBD1 , PFN1 , POLR2I , POLR2L , PPARD , PPIL1 , PSMA7 , PSMB9 , PSMG2 , RAMP2 , RBX1 , RGS19 , RNF5 , RPL12 , RPL17 , RPL18 , RPL18A , RPL23 , RPL26 , RPL26L1 , RPL30 , RPN1 , RPS12 , RPS15A , RPS18 , RPS24 , RPS3A , S100A10 , S100A11 , SAP30 , SCNM1 , SDCBP , SDE2 , SDF2 , SDSL , SEC61G , SELENOK , SERF2 , SERPINB6 , SF3B6 , SH3BGRL3 , SIKE1 , SLC5A6 , SLC9A3R2 , SLCO3A1 , SMIM15 , SNRPG , SPP1 , SREBF1 , SRP14 , SS18L2 , STS , SULT1A1 , SURF2 , SWI5 , TAGLN , TGFBR2 , TGM2 , TM6SF1 , TMEM256 , TMEM59 , TNC , TPGS2 , TPM2 , TRIM58 , TRMT112 , TRMT61B , TRPT1 , TSPO , UBA1 , UNC50 , VDAC2 , VIM , VPS29 , WDR20 , XIST , YBEY , YBX1 , ZFAS1 , ZFPL1 , ZFX	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.98	1	528	2229	72	13211	A2M , ABCB1 , ATF4 , AVP , BANF1 , BDH2 , BEST1 , CDK4 , CHRM2 , CLIC1 , COMT , COX6A1 , COX8A , DDAH2 , DECR1 , DIMT1 , EXOSC8 , FCGR1A , FEN1 , FGFR2 , FUCA2 , GNAI2 , GPN1 , GRHPR , GTF2IRD2B , HCK , HIBADH , HLA-C , HLA-DRB5 , HSPE1 , IMMP1L , KCNT2 , KYAT3 , LRRC3B , MDK , MGP , MRPL33 , MVP , MYC , NDUFA4L2 , NDUFAF3 , NDUFC1 , NMB , NME7 , OCEL1 , P4HTM , PHYHIPL , PPIL1 , RANBP1 , RBM34 , RBX1 , RNF181 , RPL23A , RPL4 , S100A10 , SCNM1 , SDF2 , SHMT1 , SNRPG , TIMM10 , TMEM256 , TPGS2 , TRH , TRMT112 , TRMT61B , TRPT1 , TSPAN31 , TSR3 , UNC50 , VDAC2 , ZFAS1 , ZFPL1	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	1	1	528	1239	30	13211	ACTL6A , ASAH1 , CA2 , COL18A1 , COX16 , COX6B1 , DDX3X , DEGS1 , FGFR2 , FTSJ1 , GTPBP2 , KDM5C , KDM6A , LAMA2 , MGP , NFU1 , NKX6-2 , P4HTM , PCBD1 , PEX19 , PPIL1 , RPL10 , RPL26 , SDHA , SHANK3 , SLC5A6 , SNAP29 , SNRPB , TRH , TSEN15	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	1	1	528	947	9	13211	CA2 , CDH11 , CYFIP1 , DDX3X , DIPK2B , KDM5C , KDM6A , RPL10 , SHANK3	X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	528	40	0	13211		X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	528	8	0	13211		X1_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.11	1	490	43	4	11605	COMT , SERPINI1 , TAC1 , TMEM50A	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.15	1	490	561	29	11605	AGRN , ARHGAP29 , ATP5F1C , ATP5MF , CD46 , CLIC1 , COX7C , ETHE1 , FAM106A , GSTK1 , HLA-DQB1 , IAH1 , IDUA , ITGB1BP1 , KBTBD4 , LACTB2 , NDUFA2 , PILRB , PYDC1 , RPL17 , RPL4 , RPN1 , RPS18 , TBCEL , TMBIM4 , TMEM126B , TMEM223 , TSPAN14 , VSNL1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	0.29	1	490	25	2	11605	CALM2 , COMT	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.29	1	490	191	10	11605	CDH11 , COMT , CTNNA2 , EPHA8 , FN1 , GGH , MOG , TAC1 , TRH , VWF	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	0.33	1	490	28	2	11605	HLA-F , SULT1A1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.47	1	490	293	13	11605	ALAS1 , ANKRD65 , ARL3 , ARPC3 , BTBD1 , CLIC1 , GPN1 , MUSTN1 , NDUFA2 , NPW , SPCS1 , TMEM258 , UQCR10	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.58	1	490	244	10	11605	ACADM , COCH , LRFN5 , MRPL39 , MUSTN1 , PSMD6 , REXO2 , SEL1L3 , SPCS1 , TIMM10	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.64	1	490	155	6	11605	ARPC3 , GPN3 , MDH2 , TIMM10 , TMA7 , TMEM69	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
GAD	0.64	1	490	51	2	11605	CTNNA2 , TAFA2	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.79	1	490	1698	66	11605	ABCC8 , ACP1 , ADCYAP1 , ALAS1 , AMACR , ARL3 , ARPC3 , ATP5MC2 , ATP6V1G2 , BLOC1S1 , BLOC1S2 , BTBD1 , CD46 , CLIC1 , COMT , COX8A , CTNNA2 , DNPH1 , ESAM , FABP7 , FEZ1 , GPN3 , GSDME , GTPBP2 , HDDC3 , HINT1 , HLA-DQB1 , HLA-F , HSPE1 , JKAMP , LPCAT4 , LSM2 , MAIP1 , MDH1 , MOG , MRPL33 , MUSTN1 , NDUFA2 , NME5 , OAZ1 , PCDHB5 , PPIA , PSMA6 , PSMD6 , RIPPLY2 , RPL10 , RPL12 , SERF2 , SERPINI1 , SHANK3 , SMDT1 , SPA17 , SPCS1 , SRP14 , TAC1 , TDRD9 , TFR2 , TGM2 , THOC7 , TIMM10 , TMSB10 , TPT1 , UBE2D2 , UCP2 , UQCC2 , VSNL1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.8	1	490	4982	202	11605	ABHD3 , ACADM , ACOT13 , ACP1 , ACTA2 , ACYP2 , ALAS1 , AMN1 , ANAPC10 , APOO , APTR , ARL3 , ARPC1A , ARPC3 , ARSK , ATP5F1C , ATP5MF , ATP5MG , ATP5PF , ATP6V1F , ATXN2L , BEST1 , BLOC1S1 , BLVRA , BMP2 , BOLA3 , BTF3 , C1QBP , CA2 , CALM2 , CAMKMT , CD46 , CHCHD3 , CLDN10 , CLIC1 , COX6A1 , COX6C , COX7B , COX7C , COX8A , CREG1 , CSTB , CYB5A , DBI , DCK , DCTN6 , DDX3X , DIMT1 , DPM1 , DPY30 , EBNA1BP2 , ECH1 , EIF3H , ERICH2 , ESAM , EWSR1 , FEZ1 , FEZ2 , FMC1 , FRS3 , GABARAPL2 , GLRX , GNG11 , GPN1 , GPN3 , GPX4 , GSDME , GSTK1 , GTF3A , HBQ1 , HDDC3 , HELQ , HINT1 , HLA-F , HSPE1 , IAH1 , INSYN1 , ISCU , ITGB1BP1 , ITM2B , JKAMP , JPX , KBTBD4 , LMTK2 , LRFN5 , LSM3 , LYRM2 , MAIP1 , MDH2 , MGST3 , MPC1 , MRPL17 , MRPL21 , MRPL33 , MRPL39 , MRPL9 , MRPS15 , MUSTN1 , MYL6 , NDUFA2 , NDUFA4 , NDUFB3 , NDUFS4 , NME5 , NOL7 , NPM1 , OAZ1 , OSTF1 , PANK4 , PCBD1 , PEX7 , PFDN5 , PGM1 , PILRB , PLAC9 , PLPP1 , PNMA1 , POLR2I , PSMA5 , PSMA6 , PSMA7 , PSMD6 , PTRH2 , PTRHD1 , PTS , PYDC1 , RABGGTB , RAC3 , RAMP2 , RANBP10 , REXO2 , RPL10A , RPL12 , RPL17 , RPL18 , RPL18A , RPL23 , RPL26 , RPL27 , RPL30 , RPL31 , RPL41 , RPL9 , RPN1 , RPS15A , RPS18 , RPS3A , RTN3 , S100A10 , S100A11 , SAP30 , SDF2 , SELENOK , SERF2 , SERPINF1 , SERPINI1 , SF3B3 , SF3B6 , SH3BGRL3 , SLC10A3 , SMIM30 , SNRPG , SOD1 , SPCS1 , SRP14 , STS , SULT1A1 , SVBP , SYT3 , TAGLN , TDRD9 , TFR2 , TGM2 , THOC7 , TM2D1 , TMA7 , TMBIM4 , TMEM126B , TMEM141 , TMEM256 , TMEM258 , TMEM59 , TMEM69 , TMEM70 , TOMM7 , TPT1 , TRIOBP , TRMT112 , TXNDC17 , UBE2D2 , UCP2 , UQCC2 , UQCR11 , UQCRC2 , VDAC2 , VIM , VPS11 , WASHC3 , XIST , ZC3H7A , ZFAS1 , ZFX	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.86	1	490	555	19	11605	ABCC8 , BLOC1S2 , CA2 , COMT , CSTB , FEZ2 , GSDME , MRPL21 , NDUFA12 , NME5 , PDZRN3 , PSTK , RPLP2 , SDF2 , STS , TMEM50A , TRIOBP , VIM , VWF	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.99	1	490	2021	66	11605	ACP1 , ADCYAP1 , ARL3 , BANF1 , BEST1 , CALM2 , CCZ1B , CDK4 , CLIC1 , COMT , COX6A1 , COX8A , CTNNA2 , DECR1 , DHRS7 , DIMT1 , GGH , GPN1 , GRHPR , HSPE1 , ITGAE , JKAMP , KBTBD4 , KYAT3 , LRFN5 , LRRC3B , LXN , MCEE , MDH2 , MRPL33 , MUSTN1 , NACA , NDUFA2 , NDUFA4L2 , NDUFC1 , NDUFS5 , NELL1 , NPM1 , NUDT7 , PCDHB5 , PFDN5 , POP5 , PPIA , PSTK , RPF2 , RPL23A , RPL4 , RPL41 , S100A10 , SDF2 , SNRPG , SOD1 , STMN1 , TAC1 , TDRD9 , TIMM10 , TMA7 , TMEM256 , TMEM258 , TOMM5 , TRH , TRMT112 , TXNDC9 , UQCC2 , VDAC2 , ZFAS1	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
NDD	0.99	1	490	1181	36	11605	ACADM , ARL3 , BOLA3 , C1QBP , CA2 , CAMKMT , COX16 , CSTB , CTNNA2 , DDOST , DDX3X , DNAJC12 , DPM1 , ETHE1 , GTPBP2 , IDUA , MDH2 , METTL23 , MRPS22 , NDUFA8 , NDUFS4 , NPM1 , PCBD1 , PEX7 , PTRH2 , PTRHD1 , PTS , PYCR2 , RAC3 , RPL10 , RPL26 , SHANK3 , TMEM70 , TRH , TSEN15 , UQCRB	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ASD	1	1	490	890	13	11605	CA2 , CDH11 , CTNNA2 , DDX3X , ILF2 , LRFN5 , MDH1 , PEX7 , PSMD6 , RPL10 , SHANK3 , SOD1 , TBCEL	VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
PTSD	1	1	490	33	0	11605		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	1	1	490	75	0	11605		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
TS	1	1	490	36	0	11605		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
CannabisUseDisorder	1	1	490	7	0	11605		VMH_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Panic	0.0096	0.18	619	50	7	12844	ADAMTS9 , ANXA5 , COMT , GPER1 , HAT1 , TMEM50A , VAV3	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
SCZ	0.031	0.3	619	1815	104	12844	ABCB1 , ACAD8 , ADCYAP1 , ATF4 , B3GAT2 , B9D1 , BLOC1S1 , BRINP2 , BTBD1 , CAV1 , CD14 , CDK16 , CDKN1C , CFAP65 , CLDN5 , CLIC1 , COL8A2 , COMT , COX8A , CRTC2 , CUEDC2 , CYB561D2 , CYP2D6 , DCDC2 , ELP5 , ENSA , ESAM , FABP7 , FAM221A , FEZ1 , FOLH1 , GABRD , GALNT2 , GCH1 , GFRA1 , GPER1 , GPN3 , GRIN2C , GSDME , HAPLN4 , HLA-C , HLA-F , HRH1 , HSD3B7 , ICAM1 , IL18R1 , KCNG2 , KIF17 , LAMA2 , LCAT , LPL , MED30 , MET , MGLL , MOG , MRPL2 , MSRB1 , MUSTN1 , MVP , MYO1C , NES , NEU1 , NMB , NME5 , OAZ1 , PCDHB5 , PI4K2B , PLAT , PLCL1 , PPP1R18 , RAMP3 , RCBTB1 , RCN3 , RELN , RGL2 , RGS5 , RNF5 , RPL10 , RRAS , RTN4R , SBNO2 , SDF4 , SEMA4B , SERF2 , SHANK3 , SLC39A1 , SLC39A7 , SMDT1 , SREBF2 , ST3GAL1 , STAB1 , TARS2 , TCTN1 , TDRD9 , TFR2 , TGM2 , TNXB , TRMT61B , TSPAN18 , TXNDC5 , VGF , VLDLR , ZDHHC19 , ZMYND10	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Lefthanded	0.22	1	619	34	3	12844	HLA-F , PPP1R18 , SULT1A1	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Cannabis	0.34	1	619	25	2	12844	ABCB1 , COMT	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AD	0.37	1	619	619	32	12844	A2M , AGRN , APOC2 , ARHGAP29 , CD14 , CD34 , CLIC1 , CST3 , CYP2D6 , DYDC2 , ETHE1 , FAM241A , FOLH1 , HLA-C , HSD3B7 , IDUA , IQCK , LIMS2 , MAPK8IP1 , MED30 , NCSTN , NEU1 , OPLAH , PCOLCE , PILRA , PLAT , POLR2G , RELN , RNF5 , TNXB , TPM2 , VLDLR	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
AUD	0.42	1	619	208	11	12844	COMT , FN1 , FUZ , MMP2 , MOG , NKAIN2 , PCDH10 , RGS4 , SDHAF3 , SGCE , VWF	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
Anorexia	0.52	1	619	78	4	12844	CD63 , IKZF4 , LAMB2 , MIER2	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
ADHD	0.61	1	619	603	28	12844	ANTXR2 , C1RL , CA2 , CDC26 , CLDN5 , COMT , CROCC , CSTB , EVA1B , FAM183A , FOLH1 , GDE1 , GSDME , MED30 , MVP , MXRA8 , NME5 , NTN4 , RAB37 , SEMA4B , SH3D21 , SLC39A1 , TARS2 , TMEM50A , TRIOBP , VWA1 , VWF , YBEY	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OUD	0.82	1	619	166	6	12844	BMPER , GPN3 , ID4 , LAMB2 , MMP2 , TCTN1	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
OCD	0.94	1	619	263	8	12844	BCL9L , C4orf46 , CIT , LAMB2 , MRPL39 , MUSTN1 , RGS4 , SLC39A1	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
MDD	0.95	1	619	2181	91	12844	A2M , ABCB1 , ADCY8 , ADCYAP1 , ARL4C , ATF4 , BEST1 , BMP1 , BRINP2 , CD14 , CD320 , CD34 , CDH4 , CDK4 , CFH , CLIC1 , COL6A2 , COMT , COX8A , CRYM , CUEDC2 , CYB561D2 , CYP2D6 , DCDC2 , DCXR , DECR1 , DECR2 , EHBP1L1 , FOLH1 , GALNT2 , GCH1 , GDE1 , GRHPR , GTF2IRD2B , GTF3C6 , HAT1 , HHLA3 , HLA-C , HSD3B7 , ID4 , ISLR , ITGA6 , KCNG2 , LAMB2 , LEPROT , LPL , LRRC10B , LTBP4 , MCEE , MGP , MLLT10 , MUSTN1 , MVB12A , MVP , NDUFA4L2 , NET1 , NMB , NUDT7 , PACRG , PCDH10 , PCDHB15 , PCDHB5 , PDZD7 , PLCL1 , PNOC , POLR2G , PPP1R18 , RCBTB1 , RELN , RPL23A , S100A10 , SETD9 , SGCE , SHISA9 , SLC39A1 , STAB1 , SULF2 , TCTEX1D1 , TDRD9 , TMEM216 , TMEM256 , TNFAIP8L3 , TRMT61B , TSPAN31 , TSR3 , VGF , VPS51 , VWA3A , YIF1A , ZMYND10 , ZNF273	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BIP	0.95	1	619	319	10	12844	BTBD1 , CLIC1 , HAPLN4 , HSD3B7 , MUSTN1 , NMB , PCDHB15 , SMS , STAB1 , TARS2	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
BMI	0.96	1	619	5323	236	12844	ABHD17A , ACTA2 , ACYP2 , AGRP , ALPL , ANAPC11 , ANGPTL4 , ANTXR2 , ANXA2 , ANXA5 , APOC2 , ARAF , ATF4 , ATXN2L , B9D2 , BBS5 , BEST1 , BLOC1S1 , BLVRB , BMP2 , BSG , C1RL , CA2 , CALCRL , CAVIN1 , CD274 , CD34 , CD63 , CDK16 , CETN2 , CFH , CLDN10 , CLIC1 , COL21A1 , COL8A2 , CORO1B , COX8A , CREG1 , CRIP1 , CROCC , CST3 , CSTB , CTHRC1 , CUEDC2 , CYB561D2 , CYB5A , DAP , DBI , DCDC2 , DCTN6 , DCXR , DDX3X , DECR2 , DENND5A , DUSP11 , EHBP1L1 , EIF3D , ELP5 , ENSA , EPHA3 , EPHB1 , EPHB6 , ESAM , EWSR1 , FAM66D , FEZ1 , FMC1 , FOLH1 , FRS3 , FSCN1 , FUZ , FXYD5 , GABRD , GCH1 , GDE1 , GLA , GLB1L , GPN3 , GRAMD4 , GSDME , GTF2IRD2B , GYS1 , HAPLN4 , HAT1 , HBQ1 , HEG1 , HLA-F , HRH1 , HSD17B8 , HSD3B7 , ICAM1 , IFI27 , IFI30 , IKZF4 , IL18BP , IL18R1 , ILVBL , IQCK , ISLR , JPX , KANK2 , KCNH3 , KDM6A , KHSRP , LAMA2 , LAMB2 , LCAT , LEF1 , LEPROT , LMTK2 , LPL , LRFN2 , LSR , LTBR , LY96 , MED30 , MGLL , MGP , MLLT10 , MMRN2 , MPC1 , MRPL2 , MRPL39 , MSRB1 , MUSTN1 , MVP , MYL12A , MYOF , NCSTN , NDUFA4 , NDUFB3 , NET1 , NEU1 , NID1 , NKAIN2 , NME5 , NPIPB15 , NUDT12 , OAZ1 , OPLAH , PACRG , PANK4 , PARP1 , PCSK6 , PDE3A , PDE5A , PFN1 , PHC2 , PI4K2B , PILRA , PLAC9 , PLCL1 , PLEKHH3 , PLIN1 , PPP1R18 , PPT1 , PRDM8 , PRKD2 , PROS1 , PSMD9 , PYCARD , RAB37 , RAF1 , RAMP2 , RCN3 , RELN , RGL2 , RGS14 , RGS16 , RNF5 , RPGR , RRAS , S100A10 , S100A11 , SAMHD1 , SBNO2 , SDF4 , SELENOK , SEMA4B , SERF2 , SERPINE2 , SERPINF1 , SH3BGRL3 , SHISA9 , SIPA1L2 , SLC2A3 , SLC39A7 , SLC9A3R2 , SMIM15 , SOCS1 , SOCS3 , SPP1 , SREBF2 , ST3GAL1 , STAB1 , STAT4 , STX10 , SULF2 , SULT1A1 , TAGLN , TCTN1 , TDRD9 , TFR2 , TGM2 , TM6SF1 , TMEM158 , TMEM216 , TMEM256 , TMEM43 , TMEM54 , TMEM59 , TMX1 , TNFRSF14 , TNXB , TOGARAM2 , TPM2 , TRIOBP , TRMT61B , TSPAN18 , TTC39C , UBA1 , UBXN11 , VGF , VLDLR , VPS37B , VPS51 , WDR19 , XIST , YBEY , YBX1 , YIF1A , ZDHHC19 , ZFX , ZMYND10 , ZNF273 , ZNF467	ARC_FemUp	BSpace_k15_HARMONYlmbna_nnsvg10_clpsdARC_clpsdVMH
