Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000085415,SEH1L,14,-1.7140,58,0.45171,51,0.24591,52,0.42447,53,0.31017,46,0.08100,33,-0.4199,7,-2.6349
ENSG00000168675,LDLRAD4,25,-1.1631,59,0.14709,42,-0.3535,36,-0.8144,24,-1.1936,82,0.77046,98,0.98043,100,1.00318
ENSG00000177150,FAM210A,0,-4.7051,15,-0.4253,10,-1.0598,21,0.14678,23,0.20852,30,0.72366,32,0.72859,13,-0.6356
ENSG00000101654,RNMT,49,-0.3589,68,0.14387,47,-0.4084,78,0.56494,81,0.41420,44,-0.5459,44,-0.5070,39,-0.6901
ENSG00000067900,ROCK1,55,0.99484,38,0.39220,11,-1.4173,20,-0.8064,19,-0.6545,26,-0.2076,51,0.88522,56,1.03387
ENSG00000167088,SNRPD1,39,-1.3247,116,0.34232,78,-0.2691,86,-0.1759,97,0.06358,162,1.00193,58,-0.7150,68,-0.4897
ENSG00000101752,MIB1,22,-1.2957,61,0.22716,66,0.35655,52,-0.0453,47,-0.1806,62,0.28239,53,0.02613,53,-0.0007
ENSG00000134508,CABLES1,39,-0.4260,27,-0.9854,7,-2.8969,46,-0.2319,102,1.10469,53,0.06544,55,0.11157,100,1.06413
ENSG00000101782,RIOK3,50,0.25710,56,0.44362,51,0.29834,40,-0.1223,44,0.04898,43,0.01235,40,-0.0898,23,-0.8920
ENSG00000141452,RMC1,7,-1.6403,35,0.79375,8,-1.4613,23,0.19267,14,-0.6354,25,0.26513,25,0.24147,22,0.09589
ENSG00000141458,NPC1,49,0.93286,55,1.12768,7,-2.0430,14,-1.3736,8,-1.8340,13,-1.1727,108,2.36912,34,0.35194
ENSG00000141447,OSBPL1A,18,-0.3937,13,-0.9122,2,-3.5548,22,-0.2102,7,-1.8275,22,-0.1377,101,2.49496,17,-0.4963
ENSG00000154059,IMPACT,39,-1.0787,28,-1.5695,21,-2.0021,100,0.55671,75,-0.1094,115,0.62178,53,-0.6318,98,0.31648
ENSG00000198795,ZNF521,6,-1.3129,25,0.80170,0,-6.0154,12,-0.4733,19,0.38295,11,-0.4125,27,0.98331,33,1.29068
ENSG00000141380,SS18,42,-0.0417,121,1.71351,64,0.61777,15,-2.0200,29,-0.6023,57,0.48197,40,-0.0918,77,0.92374
ENSG00000171885,AQP4,1899,1.87288,61,-3.4500,341,-0.9255,204,-2.1196,378,-0.7700,231,-1.5906,1263,1.14482,2694,2.57439
ENSG00000170558,CDH2,11,-2.9518,110,0.45451,47,-0.8495,99,0.44334,73,-0.1852,91,0.17336,46,-0.8976,110,0.44660
ENSG00000118271,TTR,1804,3.77405,1317,2.93273,0,-10.119,5,-6.3600,31,-3.1467,39,-2.9269,2,-6.6248,126,-1.1058
ENSG00000118276,B4GALT6,0,-6.1977,15,-1.5715,27,-0.6924,73,1.57133,42,-0.0339,34,-0.3690,24,-0.8980,17,-1.3790
ENSG00000153339,TRAPPC8,14,-0.9265,26,-0.0405,26,-0.0010,28,0.17369,25,-0.0885,32,0.35678,26,-0.0192,19,-0.5127
ENSG00000134758,RNF138,31,0.70947,39,1.07304,0,-6.4412,20,0.06459,13,-0.6255,26,0.45416,8,-1.3032,13,-0.6224
ENSG00000141441,GAREM1,14,-0.8102,71,1.82284,0,-6.6937,18,-0.5783,16,-0.5891,21,-0.1977,31,0.42149,44,0.98209
ENSG00000101746,NOL4,5,-3.1022,8,-2.4617,5,-3.1171,70,1.55141,53,0.39159,35,-0.2707,13,-1.6769,35,-0.2810
ENSG00000134769,DTNA,642,1.84992,105,-1.0791,80,-1.4857,124,-1.1178,154,-0.5065,153,-0.5520,384,0.94503,485,1.34367
ENSG00000166974,MAPRE2,125,-0.5095,30,-2.6062,112,-0.6760,214,0.52359,151,-0.2175,155,-0.1977,273,0.71693,190,0.14151
ENSG00000186812,ZNF397,15,0.00424,12,-0.2521,7,-1.0890,14,-0.1489,12,-0.3325,17,0.26036,22,0.64345,20,0.46583
ENSG00000172466,ZNF24,65,0.73018,50,0.30442,8,-2.3601,33,-0.4924,62,0.64359,33,-0.3670,56,0.50356,63,0.67269
ENSG00000153391,INO80C,17,-0.9019,30,-0.0542,20,-0.6902,37,0.42726,25,-0.3434,31,0.01508,14,-1.1484,50,0.76679
ENSG00000141429,GALNT1,73,0.75780,44,-0.0237,34,-0.4191,46,0.03661,22,-1.1059,44,-0.0526,33,-0.4537,63,0.53351
ENSG00000141428,C18orf21,5,-2.0849,7,-1.4336,31,0.70039,24,0.49515,23,0.23506,23,0.22351,7,-1.5978,19,-0.1035
ENSG00000141425,RPRD1A,36,-1.6936,85,-0.4234,59,-0.9750,123,0.22988,110,-0.0257,147,0.47955,125,0.17624,129,0.22579
ENSG00000141424,SLC39A6,54,-0.4359,45,-0.6938,90,0.34766,71,-0.0136,64,-0.1820,118,0.89214,42,-0.8281,46,-0.6885
ENSG00000134759,ELP2,9,-2.7502,69,0.19300,46,-0.4067,63,0.09305,53,-0.1961,98,0.86170,45,-0.4419,53,-0.1985
ENSG00000134775,FHOD3,26,-0.2347,18,-0.8323,101,1.99661,27,-0.3024,44,0.56229,29,-0.1031,2,-3.8177,17,-0.8894
ENSG00000134779,TPGS2,81,-0.5570,34,-1.8488,236,1.15199,129,0.26794,90,-0.3863,118,0.03765,115,-0.0092,67,-0.8411
ENSG00000101489,CELF4,22,-3.1099,40,-2.2720,167,-0.1395,252,0.84997,262,0.56799,223,0.33996,89,-1.0960,92,-1.0440
ENSG00000078142,PIK3C3,38,0.28581,40,0.36069,40,0.35249,26,-0.4483,25,-0.3395,42,0.49836,20,-0.7064,35,0.17658
ENSG00000152214,RIT2,0,-8.9680,17,-2.0191,61,-0.0984,108,1.47681,92,0.54601,52,-0.3797,5,-3.6307,29,-1.2115
ENSG00000132872,SYT4,151,-1.6834,63,-2.9676,543,0.25511,713,1.22749,458,-0.0098,389,-0.2871,119,-2.0426,322,-0.5543
ENSG00000141469,SLC14A1,193,2.32318,4,-3.6604,6,-3.1382,20,-1.7672,38,-0.4299,11,-2.2685,130,1.56854,159,1.93666
ENSG00000152223,EPG5,14,-0.6379,15,-0.5092,43,1.15257,22,0.11749,15,-0.5084,16,-0.4561,13,-0.7472,31,0.62431
ENSG00000152234,ATP5F1A,197,-1.4455,373,-0.4879,665,0.41510,582,0.31761,538,0.07960,614,0.31794,337,-0.6412,398,-0.3862
ENSG00000152242,C18orf25,21,-0.2472,20,-0.3386,12,-1.0518,23,-0.1334,10,-1.2822,27,0.15763,23,-0.1428,65,1.57631
ENSG00000078043,PIAS2,25,-0.5090,38,0.15064,13,-1.4533,34,-0.0293,37,0.08432,44,0.42641,31,-0.1748,47,0.48380
ENSG00000167220,HDHD2,30,-1.1879,58,-0.1815,43,-0.6432,62,-0.1168,75,0.21772,94,0.64474,62,-0.0718,82,0.36356
ENSG00000134049,IER3IP1,44,-0.6568,53,-0.3768,82,0.30624,79,0.38275,36,-0.9445,85,0.39640,40,-0.8022,59,-0.2178
ENSG00000175387,SMAD2,54,-0.4087,56,-0.3420,54,-0.3983,80,0.31867,50,-0.5244,77,0.14909,65,-0.1256,81,0.21564
ENSG00000184828,ZBTB7C,10,-1.0231,18,-0.1572,36,0.95942,28,0.98430,8,-1.3507,10,-1.1090,8,-1.3466,14,-0.4455
ENSG00000134030,CTIF,55,-0.8835,31,-1.7351,66,-0.6133,141,0.97224,84,-0.2495,104,0.09914,64,-0.6488,65,-0.6351
ENSG00000101665,SMAD7,14,-0.3656,17,-0.1177,0,-6.3214,22,0.49410,19,0.07457,21,0.22140,20,0.16657,14,-0.4467
ENSG00000141627,DYM,13,-0.9108,31,0.40373,34,0.58386,23,-0.0846,31,0.41555,17,-0.5773,40,0.84502,11,-1.0953
ENSG00000177576,C18orf32,193,-0.2551,149,-0.6489,125,-0.9159,221,-0.0736,232,0.02900,324,0.62357,240,0.08316,270,0.26558
ENSG00000265681,RPL17,1225,0.24134,926,-0.1964,947,-0.1616,956,-0.2163,1112,0.08774,1355,0.44342,882,-0.2729,1084,0.04779
ENSG00000167315,ACAA2,52,0.30725,37,-0.2161,87,1.15677,26,-1.0128,32,-0.4430,28,-0.6805,75,0.90231,85,1.10504
ENSG00000141644,MBD1,18,-1.3191,33,-0.4069,30,-0.5492,49,0.31820,35,-0.3010,58,0.52918,34,-0.3680,48,0.15398
ENSG00000154832,CXXC1,9,-1.5726,38,0.59154,13,-0.9780,33,0.62777,12,-1.1684,20,-0.4058,28,0.14016,30,0.22542
ENSG00000141639,MAPK4,29,-1.2005,272,2.50135,16,-2.0845,38,-1.0880,50,-0.3975,26,-1.4665,59,-0.1336,175,1.63961
ENSG00000134042,MRO,140,2.16091,11,-1.8266,30,-0.4049,20,-1.3721,27,-0.5979,30,-0.4282,100,1.52341,45,0.20022
ENSG00000082212,ME2,15,-2.0935,42,-0.6152,95,0.66563,71,0.32127,44,-0.5334,70,0.19003,53,-0.2520,67,0.10756
ENSG00000141646,SMAD4,37,-0.4129,59,0.31702,4,-3.4357,51,0.15248,56,0.23368,55,0.22795,40,-0.2890,63,0.42844
ENSG00000176624,MEX3C,15,-0.3548,41,1.27135,11,-0.8194,11,-0.9555,10,-0.9242,25,0.49012,23,0.37632,34,0.95926
ENSG00000134046,MBD2,43,0.59444,66,1.29981,28,-0.1155,25,-0.3729,31,0.06504,26,-0.2422,24,-0.3373,17,-0.7973
ENSG00000101751,POLI,1,-3.6552,18,-0.2181,16,-0.3435,19,-0.2172,22,0.07400,34,0.87766,24,0.22048,26,0.34549
ENSG00000041353,RAB27B,12,-1.2676,5,-2.4655,32,0.19362,41,1.04325,34,0.30487,20,-0.5319,19,-0.5408,15,-0.9081
ENSG00000196628,TCF4,74,0.70225,80,0.83921,0,-7.6762,24,-1.3338,45,-0.0782,53,0.18116,83,0.89133,108,1.33603
ENSG00000091164,TXNL1,71,-1.0094,102,-0.4576,132,-0.0596,163,0.41678,177,0.39361,150,0.14367,96,-0.5485,97,-0.5368
ENSG00000091157,WDR7,12,-3.0411,37,-1.4061,82,-0.2090,142,1.15138,99,0.08234,95,0.02599,46,-1.0849,43,-1.1631
ENSG00000177511,ST8SIA3,9,-3.7461,36,-1.7513,95,-0.3190,177,1.15920,155,0.44802,109,-0.1108,54,-1.1675,64,-0.9091
ENSG00000066926,FECH,25,-0.3927,18,-0.8950,0,-6.7456,37,0.33705,33,0.04395,45,0.58070,39,0.27701,30,-0.1279
ENSG00000134440,NARS,77,-0.6803,59,-1.0920,190,0.72864,139,0.34526,96,-0.3535,122,0.02203,92,-0.4214,115,-0.0735
ENSG00000049759,NEDD4L,2,-4.6046,9,-2.8113,20,-1.6311,108,1.94307,73,0.33954,31,-1.0490,35,-0.7740,22,-1.4369
ENSG00000074657,ZNF532,73,0.82378,36,-0.2989,10,-2.1233,40,-0.1670,32,-0.4568,48,0.15670,51,0.25380,65,0.64811
ENSG00000166562,SEC11C,535,0.64829,381,0.10523,384,0.11713,328,-0.1886,279,-0.3750,288,-0.3532,350,-0.0280,484,0.48765
ENSG00000134443,GRP,0,-6.9875,56,2.07868,0,-6.1534,13,-0.5176,2,-2.7912,39,1.64652,0,-7.7653,12,-0.4135
ENSG00000074695,LMAN1,41,-0.5328,130,1.29699,23,-1.4306,45,-0.5838,40,-0.5826,74,0.39749,55,-0.0946,102,0.88019
ENSG00000101542,CDH20,16,-0.3636,3,-2.6288,27,0.46510,11,-1.1734,25,0.29532,9,-1.2885,34,0.82662,85,2.46373
ENSG00000176641,RNF152,52,1.03608,8,-1.8258,13,-1.0769,40,1.06177,39,0.56981,7,-2.1610,21,-0.3791,6,-2.2157
ENSG00000134444,RELCH,9,-2.6093,37,-0.5816,46,-0.2221,77,0.98014,28,-0.9985,56,0.06566,41,-0.4021,39,-0.4978
ENSG00000081913,PHLPP1,43,-0.2064,58,0.25843,24,-1.0659,34,-0.7880,49,0.00404,28,-0.8915,68,0.51653,169,2.11362
ENSG00000171791,BCL2,14,-0.8991,37,0.53832,6,-2.1324,17,-0.8799,20,-0.4486,21,-0.4024,40,0.65814,98,2.23956
ENSG00000119537,KDSR,86,0.55814,81,0.46212,24,-1.3727,58,-0.0644,63,0.07476,47,-0.4211,76,0.36668,67,0.16052
ENSG00000119541,VPS4B,41,-0.9206,40,-0.9512,52,-0.5725,82,0.22335,63,-0.2751,111,0.70062,76,0.02731,69,-0.1291
ENSG00000081138,CDH7,0,-7.0127,6,-1.4295,0,-6.1786,27,1.36268,6,-1.5127,18,0.15201,9,-0.9273,25,0.61692
ENSG00000171451,DSEL,26,0.34121,12,-0.8195,0,-6.5237,17,-0.4655,11,-0.9039,43,1.28907,48,1.31523,6,-1.7054
ENSG00000166479,TMX3,33,-0.6565,47,-0.1050,48,-0.0903,57,0.29209,55,0.14575,58,0.24360,28,-0.8891,44,-0.2105
ENSG00000206052,DOK6,16,-1.4393,1,-5.0126,20,-1.1178,67,1.35767,97,1.39516,26,-0.7294,6,-2.7097,12,-1.7720
ENSG00000170677,SOCS6,16,-0.0606,5,-1.6780,0,-5.9510,23,0.80587,13,-0.4077,14,-0.2635,23,0.44511,19,0.14966
ENSG00000075336,TIMM21,24,-0.4323,17,-0.9562,42,0.44590,30,-0.1042,31,-0.0383,27,-0.2333,39,0.31248,53,0.82023
ENSG00000166347,CYB5A,71,1.18859,51,0.62986,21,-0.7335,29,-0.3379,36,0.07136,28,-0.3031,34,-0.0099,27,-0.3298
ENSG00000187773,DIPK1C,5,-1.9432,0,-5.3560,18,-0.2250,11,-1.2727,41,1.08612,21,-0.0044,57,1.67086,52,1.50457
ENSG00000133313,CNDP2,125,0.04591,89,-0.4668,87,-0.5000,105,-0.3189,99,-0.3064,146,0.32223,215,0.92037,141,0.24536
ENSG00000150656,CNDP1,98,1.14812,52,0.13109,1,-4.9879,8,-3.1016,4,-3.6302,0,-6.5606,429,4.67929,0,-7.9089
ENSG00000264247,LINC00909,11,-0.7017,4,-1.9514,17,-0.0321,17,-0.0198,18,0.02074,28,0.84992,17,-0.0354,17,-0.0713
ENSG00000180011,ZADH2,23,-0.1070,30,0.30625,47,1.02240,27,0.23483,12,-1.0841,23,-0.1091,19,-0.4193,8,-1.6723
ENSG00000179981,TSHZ1,18,-0.0664,10,-0.9748,34,0.88402,20,0.07147,26,0.46944,8,-1.4367,16,-0.2928,32,0.78863
ENSG00000101493,ZNF516,6,-1.7732,25,0.22309,13,-0.7605,21,-0.1381,11,-0.9875,27,0.36823,21,-0.0640,50,1.34006
ENSG00000197971,MBP,3252,1.29425,158,-3.3194,264,-2.5768,363,-2.5762,240,-2.7137,60,-4.8405,13205,4.73279,105,-3.9105
ENSG00000263146,LINC01896,20,-0.4611,19,-0.5764,0,-6.9044,15,-1.1731,27,-0.0102,30,0.16464,63,1.34042,92,2.01782
ENSG00000256463,SALL3,11,-0.7776,34,0.98943,7,-1.3489,10,-1.2454,31,0.87807,7,-1.3790,29,0.75699,60,1.99834
ENSG00000166377,ATP9B,19,-0.0446,30,0.69489,12,-0.6956,18,-0.1786,12,-0.6729,21,0.08687,28,0.58149,20,0.04763
ENSG00000060069,CTDP1,16,-0.2486,36,0.99869,19,0.02853,18,-0.0927,18,-0.0463,18,-0.0799,6,-1.6950,24,0.37165
ENSG00000122490,SLC66A2,41,-0.8879,137,1.01327,71,-0.0433,87,0.41866,72,-0.0154,51,-0.5908,25,-1.5943,69,-0.0988
ENSG00000226742,HSBP1L1,10,-1.4082,52,1.12388,4,-2.6045,25,-0.1269,9,-1.5828,38,0.65003,23,-0.1649,41,0.71182
ENSG00000141759,TXNL4A,144,-0.6216,164,-0.4181,197,-0.1359,232,0.18348,251,0.24228,273,0.41139,184,-0.2404,151,-0.5469
ENSG00000101544,ADNP2,1,-4.3170,28,0.05579,9,-1.6209,29,0.16509,34,0.33515,43,0.82204,25,-0.1494,24,-0.1590
ENSG00000105556,MIER2,13,-0.4124,13,-0.5074,14,-0.4020,20,0.24902,27,0.67623,13,-0.4673,16,-0.1728,23,0.37635
ENSG00000183186,C2CD4C,3,-3.4628,19,-1.0894,22,-0.8479,49,0.54666,28,-0.5187,76,1.22462,7,-2.4892,33,-0.2489
ENSG00000129946,SHC2,53,-1.1852,154,0.46028,64,-0.9065,131,0.30635,62,-0.9395,169,0.67663,54,-1.1613,121,0.07218
ENSG00000141933,TPGS1,56,0.71079,57,0.74567,10,-1.8468,30,-0.3672,37,0.05981,40,0.17436,29,-0.3066,44,0.33412
ENSG00000099804,CDC34,45,-0.7814,98,0.40938,54,-0.5024,89,0.40056,71,-0.0938,71,-0.0969,68,-0.1672,58,-0.3926
ENSG00000172270,BSG,636,0.81809,618,0.77057,304,-0.3525,385,0.02237,328,-0.2352,240,-0.7658,347,-0.1486,324,-0.2557
ENSG00000099822,HCN2,76,0.46260,34,-0.7830,46,-0.3277,53,-0.1530,23,-1.3596,41,-0.5372,208,2.22928,3,-4.0643
ENSG00000099821,POLRMT,14,-1.6414,74,0.93119,50,0.31126,44,0.16871,46,0.15730,26,-0.7710,45,0.12474,35,-0.2400
ENSG00000070423,RNF126,17,-1.9267,95,0.66567,120,1.04200,66,0.10956,44,-0.5472,60,-0.0575,51,-0.3033,38,-0.7676
ENSG00000070404,FSTL3,26,-0.2465,192,3.43699,23,-0.4523,15,-1.4110,7,-2.0731,32,0.09227,2,-3.6533,9,-1.7653
ENSG00000099864,PALM,174,0.81850,80,-0.4064,68,-0.6575,92,-0.2686,102,-0.0359,97,-0.1240,122,0.25508,152,0.60276
ENSG00000011304,PTBP1,79,0.78643,274,3.21688,21,-1.2193,18,-1.8746,34,-0.5306,27,-0.9097,20,-1.3084,51,0.10536
ENSG00000129951,PLPPR3,1,-5.5533,20,-1.8910,27,-1.4500,133,2.12539,74,0.09441,38,-0.9980,19,-1.9391,26,-1.5030
ENSG00000175221,MED16,53,-0.2801,80,0.36489,46,-0.4883,66,0.08974,76,0.29000,81,0.42114,33,-0.9884,45,-0.5236
ENSG00000198858,R3HDM4,21,-0.9000,94,1.45466,8,-2.2596,44,0.31895,30,-0.3675,34,-0.1904,42,0.13631,17,-1.2387
ENSG00000116014,KISS1R,1,-3.7241,0,-7.4161,11,-1.1081,53,3.68195,13,-0.8281,0,-9.0570,6,-1.9251,0,-8.5062
ENSG00000065268,WDR18,31,-0.2996,33,-0.2029,22,-0.8192,39,0.07045,44,0.21024,37,-0.0611,53,0.50162,43,0.17274
ENSG00000182087,TMEM259,116,-0.1357,258,1.15123,82,-0.6740,131,0.08560,77,-0.7645,146,0.23971,79,-0.7239,88,-0.5628
ENSG00000099817,POLR2E,134,-0.2339,121,-0.3914,188,0.29950,177,0.31853,131,-0.2607,139,-0.1862,173,0.16706,110,-0.5266
ENSG00000167468,GPX4,480,-0.6009,709,-0.0011,481,-0.5986,773,0.20706,806,0.20164,834,0.28153,624,-0.1987,587,-0.2938
ENSG00000064932,SBNO2,10,-1.0434,139,3.56120,2,-3.3013,7,-1.9485,7,-1.6268,20,-0.0877,16,-0.4032,24,0.17274
ENSG00000118046,STK11,102,1.21604,83,0.87013,38,-0.3406,43,-0.2577,35,-0.4873,34,-0.5683,42,-0.2162,43,-0.1842
ENSG00000099625,CBARP,61,0.17573,97,0.92282,60,0.13212,59,0.18796,50,-0.1343,36,-0.6827,25,-1.1712,50,-0.1472
ENSG00000099624,ATP5F1D,404,0.48910,294,-0.0157,374,0.36681,305,0.06721,358,0.29459,207,-0.5915,286,-0.0552,199,-0.6106
ENSG00000167470,MIDN,215,0.82342,462,2.18908,66,-1.0203,44,-2.0155,81,-0.7030,61,-1.2047,119,-0.1178,385,1.83880
ENSG00000099622,CIRBP,374,-0.8224,652,0.02924,345,-0.9436,668,0.09926,730,0.20657,790,0.36638,610,-0.0741,692,0.12140
ENSG00000228300,FAM174C,51,0.51255,67,0.96189,15,-1.3621,40,0.17526,17,-1.1557,26,-0.5893,41,0.16343,38,0.05595
ENSG00000160953,PWWP3A,73,-0.1898,74,-0.1707,16,-2.3917,103,0.55156,98,0.26830,77,-0.1270,78,-0.0860,67,-0.3212
ENSG00000115286,NDUFS7,249,-0.1444,191,-0.5527,291,0.09786,276,0.02267,265,-0.0469,302,0.17124,419,0.68044,154,-0.8733
ENSG00000130005,GAMT,101,0.06795,33,-1.5990,26,-1.9855,114,0.40747,108,0.16919,84,-0.2333,176,0.96257,75,-0.3921
ENSG00000071626,DAZAP1,32,-0.3388,69,0.86581,31,-0.3774,37,-0.1884,59,0.62013,33,-0.3309,32,-0.3262,47,0.24197
ENSG00000115268,RPS15,1471,0.32456,2018,0.83784,663,-0.9043,1015,-0.3697,1266,0.08762,1385,0.25122,1165,-0.0427,1138,-0.0787
ENSG00000115266,APC2,77,-0.4418,24,-2.1329,62,-0.7596,117,0.33512,84,-0.3111,92,-0.1743,175,0.85903,137,0.45910
ENSG00000119559,C19orf25,50,0.10139,65,0.50370,3,-3.7826,43,-0.1721,42,-0.1726,56,0.31368,71,0.66173,49,0.05789
ENSG00000071655,MBD3,73,0.64271,132,1.64816,20,-1.3112,33,-0.8272,44,-0.1390,41,-0.2941,66,0.47348,52,0.09229
ENSG00000127540,UQCR11,658,0.12880,666,0.14713,603,-0.0084,550,-0.2230,575,-0.0820,706,0.26232,675,0.16801,545,-0.1660
ENSG00000079313,REXO1,25,0.40121,32,0.76935,5,-1.8704,23,0.37949,9,-1.0924,15,-0.4434,14,-0.5305,24,0.34414
ENSG00000129911,KLF16,22,-0.6457,46,0.50649,12,-1.5031,43,0.67311,35,0.07819,19,-0.8698,40,0.28997,22,-0.6014
ENSG00000129968,ABHD17A,126,0.33440,105,0.03813,66,-0.6578,104,0.04052,92,-0.1595,63,-0.8009,218,1.23102,76,-0.4602
ENSG00000227500,SCAMP4,78,0.18087,97,0.53058,38,-0.9142,68,-0.0428,49,-0.5332,59,-0.2706,85,0.30890,97,0.52837
ENSG00000133275,CSNK1G2,58,0.45285,64,0.59746,15,-1.5772,45,0.07945,44,0.00299,45,0.05401,30,-0.5524,40,-0.1220
ENSG00000133243,BTBD2,48,-1.1443,48,-1.1199,86,-0.2496,140,0.85825,97,-0.0694,88,-0.2302,90,-0.1843,71,-0.5469
ENSG00000099875,MKNK2,15,-1.1269,93,1.82440,12,-1.4705,22,-0.7383,20,-0.7000,24,-0.4407,29,-0.1080,80,1.53892
ENSG00000172081,MOB3A,22,0.41382,40,1.38459,13,-0.3912,10,-1.0022,21,0.29878,14,-0.3538,15,-0.2189,31,0.95973
ENSG00000065000,AP3D1,66,-1.0050,154,0.30455,84,-0.6323,153,0.46505,118,-0.1151,131,0.05278,94,-0.4559,108,-0.2553
ENSG00000104886,PLEKHJ1,26,-0.9591,63,0.39246,49,-0.0049,54,0.20465,60,0.31243,47,-0.0827,37,-0.4348,42,-0.2249
ENSG00000104897,SF3A2,44,0.85556,36,0.55243,15,-0.8156,24,-0.1326,14,-0.9378,22,-0.2205,34,0.45747,24,-0.0942
ENSG00000104904,OAZ1,413,-0.7890,708,0.03941,587,-0.2534,849,0.52052,749,0.12772,646,-0.1126,445,-0.6758,539,-0.3831
ENSG00000130332,LSM7,68,-0.9079,210,0.84831,70,-0.8698,108,-0.3020,147,0.27422,146,0.28663,149,0.28961,131,0.09041
ENSG00000005206,SPPL2B,6,-2.8043,102,1.35421,23,-1.0257,49,0.23474,26,-0.8321,39,-0.2085,54,0.30879,44,-0.0343
ENSG00000099800,TIMM13,210,0.32562,245,0.57000,140,-0.3063,145,-0.3590,162,-0.0805,204,0.30895,143,-0.2717,185,0.12157
ENSG00000176619,LMNB2,3,-2.7484,29,0.63976,0,-5.2753,22,0.27049,14,-0.4897,30,0.76071,21,0.15037,16,-0.2695
ENSG00000099860,GADD45B,460,0.36272,1261,2.11446,185,-1.0391,129,-1.9818,230,-0.7075,220,-0.8285,248,-0.5954,1278,2.14097
ENSG00000176533,GNG7,70,0.12398,40,-0.7338,33,-1.0072,45,-0.7560,39,-0.7855,39,-0.8148,265,2.44073,91,0.53623
ENSG00000176490,DIRAS1,45,0.34594,20,-0.8677,44,0.28817,46,0.59924,49,0.44943,15,-1.3933,41,0.18712,13,-1.5167
ENSG00000141873,SLC39A3,29,-0.7821,65,0.44781,11,-2.2050,57,0.39799,34,-0.5425,53,0.16577,63,0.40926,37,-0.4056
ENSG00000104969,SGTA,95,0.17031,102,0.29096,28,-1.6663,92,0.19048,39,-1.1741,72,-0.2755,151,0.91858,86,0.01299
ENSG00000172009,THOP1,55,-0.1087,81,0.50120,79,0.45813,70,0.41751,49,-0.3035,37,-0.7667,37,-0.7129,44,-0.4661
ENSG00000104953,TLE6,0,-5.6899,8,-0.9108,0,-6.0610,27,1.80623,16,0.05211,11,-0.4841,7,-1.1599,7,-1.0738
ENSG00000065717,TLE2,15,-1.3400,72,1.10211,0,-7.0857,58,1.32876,35,-0.0491,5,-3.0091,30,-0.2742,20,-0.8632
ENSG00000104964,TLE5,255,-0.9417,572,0.30314,316,-0.6173,581,0.52276,674,0.56549,402,-0.2709,292,-0.7386,321,-0.5961
ENSG00000088256,GNA11,71,-0.0332,57,-0.3483,3,-4.5431,94,0.68866,102,0.54269,62,-0.2583,61,-0.2641,49,-0.5806
ENSG00000125912,NCLN,30,-0.3393,29,-0.3934,31,-0.3148,38,0.02824,29,-0.4128,30,-0.3858,75,1.11202,45,0.29586
ENSG00000161082,CELF5,13,-3.3938,22,-2.6305,54,-1.2832,215,1.55915,141,0.16456,123,-0.0566,27,-2.3042,77,-0.7623
ENSG00000141905,NFIC,153,1.61222,82,0.55046,10,-2.5284,30,-1.3126,39,-0.5857,38,-0.6780,115,1.10999,125,1.25422
ENSG00000129932,DOHH,34,0.24946,26,-0.1614,34,0.25860,32,0.24113,10,-1.5913,19,-0.6814,52,0.92463,22,-0.3925
ENSG00000105325,FZR1,44,-0.6676,73,0.10743,57,-0.2862,81,0.43046,56,-0.3022,56,-0.3322,66,-0.0521,73,0.11381
ENSG00000161091,MFSD12,43,0.32279,36,0.05303,57,0.77428,34,-0.0850,23,-0.6075,21,-0.8485,58,0.79385,27,-0.3662
ENSG00000064961,HMG20B,34,0.71776,24,0.17685,22,0.02790,18,-0.3555,11,-0.9758,15,-0.5999,30,0.52078,37,0.87204
ENSG00000186111,PIP5K1C,38,-0.2502,67,0.64154,50,0.16798,57,0.63623,46,0.06252,19,-1.3247,28,-0.7163,26,-0.8184
ENSG00000183617,MRPL54,91,0.01794,114,0.36595,33,-1.5275,87,-0.0939,91,0.01148,99,0.16350,109,0.30053,103,0.21214
ENSG00000007264,MATK,8,-1.5044,0,-7.9714,6,-1.8278,43,2.18954,39,0.89086,1,-4.2531,14,-0.7103,4,-2.3463
ENSG00000105278,ZFR2,0,-6.1146,40,0.00781,35,-0.1919,50,0.57020,26,-0.6382,62,0.77958,12,-1.7565,31,-0.3995
ENSG00000167654,ATCAY,23,-2.9412,53,-1.7343,108,-0.6909,246,1.01277,193,0.20531,213,0.39618,66,-1.4329,104,-0.7461
ENSG00000167657,DAPK3,99,1.60008,71,1.02280,22,-0.8021,37,-0.0469,23,-0.7055,25,-0.6530,15,-1.3838,23,-0.7328
ENSG00000167658,EEF2,570,0.51063,794,1.05907,286,-0.5665,341,-0.4227,439,0.09621,361,-0.2245,491,0.27398,358,-0.2220
ENSG00000178951,ZBTB7A,44,0.20058,55,0.56188,0,-7.3814,38,-0.0343,53,0.50504,24,-0.7647,78,1.12154,34,-0.1995
