ensg	z	p	f	symbol	dx	twas_method	twas_citation	method_thresh	tissue
NA	-5.525013625	3.29E-08	NA	PELI1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.979092028	2.24E-09	NA	RAB1A	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.713466653	1.11E-08	NA	TIA1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	8.555442724	1.17E-17	NA	ADD2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.147937559	3.70E-16	NA	SFXN5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.348071709	2.18E-10	NA	DUSP11	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.401850026	6.60E-08	NA	MOBKL1B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.496877794	3.87E-08	NA	MRPL53	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.886644459	5.71E-12	NA	IMMT	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.685286175	2.80E-06	NA	VPS24	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.304123566	2.90E-10	NA	RNF103	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.831956187	8.38E-12	NA	KRCC1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.052905171	1.39E-19	NA	MRPS5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-7.333961796	2.23E-13	NA	SEMA4C	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.456538009	4.86E-08	NA	LYG1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.749126564	8.97E-09	NA	FHL2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.592788536	4.32E-11	NA	UXS1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.658618665	1.53E-08	NA	BUB1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.733135375	1.66E-11	NA	IL1B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.590638787	8.65E-18	NA	SLC35F5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.975218833	6.52E-07	NA	CCDC93	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.221832526	1.77E-07	NA	ERCC3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.870569939	1.11E-06	NA	MAP3K2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.52618506	3.27E-08	NA	NA	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.909170547	9.15E-07	NA	DARS	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.455494972	4.88E-08	NA	CXCR4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.385578352	7.22E-08	NA	GTDC1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.302471735	1.37E-20	NA	ZEB2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-10.51932043	7.04E-26	NA	ORC4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.276884039	1.31E-07	NA	NEB	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-10.25048599	1.18E-24	NA	CACNB4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.806471961	1.06E-22	NA	ACVR1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.41098916	6.27E-08	NA	RBMS1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	14.24085445	5.11E-46	NA	DPP4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	8.891268834	6.04E-19	NA	SLC38A11	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	8.121704475	4.60E-16	NA	SCN3A	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.798669226	1.60E-06	NA	GALNT3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.203714284	1.95E-07	NA	FASTKD1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.078163359	6.57E-16	NA	SP3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.744200628	2.09E-06	NA	TTN	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.909643237	3.43E-09	NA	NCKAP1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.154579461	2.54E-07	NA	TFPI	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.834892788	1.33E-06	NA	STAT4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.035195391	9.34E-16	NA	STK17B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.668464765	1.44E-08	NA	PGAP1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.197202349	5.75E-10	NA	SF3B1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-9.220363608	2.96E-20	NA	CLK1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.250213015	2.24E-20	NA	ALS2CR12	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	21.30109201	1.11E-100	NA	TRAK2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	10.40710817	2.30E-25	NA	RAPH1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	10.68773748	1.16E-26	NA	FZD5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	20.33901356	5.81E-92	NA	TNS1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.085563667	3.67E-07	NA	CXCR2P1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.732753304	1.66E-11	NA	USP37	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.160545329	2.46E-07	NA	NHEJ1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	13.43666473	3.69E-41	NA	C2orf24	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.304689193	2.78E-13	NA	ATG9A	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.772551814	1.27E-11	NA	ABCB6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.151006803	2.59E-07	NA	EPHA4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.53717703	3.07E-08	NA	CUL3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.342058624	2.10E-13	NA	DOCK10	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.370920617	1.88E-10	NA	PID1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	13.7853701	3.12E-43	NA	TRIP12	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.072886881	1.26E-09	NA	TIGD1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.745134888	1.53E-11	NA	COL6A3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.263733472	1.41E-07	NA	ILKAP	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	10.7598888	5.32E-27	NA	HDLBP	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.874316591	1.09E-06	NA	TRNT1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.25548677	4.00E-13	NA	SETD5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.031063683	9.66E-16	NA	MTMR14	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.575775176	1.01E-21	NA	C3orf10	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.225906237	1.94E-16	NA	SLC6A6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.030776749	1.63E-09	NA	NR2C2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.914929883	8.88E-07	NA	EAF1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	16.31742803	7.42E-60	NA	PLCL2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	8.803338645	1.33E-18	NA	RAB5A	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	19.84877862	1.13E-87	NA	KAT2B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.258058756	3.90E-10	NA	CMTM8	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.856954704	4.71E-09	NA	CCR4	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.587849883	8.99E-22	NA	CTDSPL	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.137241743	8.40E-10	NA	DLEC1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.251596342	1.51E-07	NA	XYLB	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	15.5012648	3.40E-54	NA	EIF1B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.095268191	3.48E-07	NA	TRAK1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.732000601	1.06E-14	NA	CCBP2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-7.309267944	2.69E-13	NA	SNRK	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-11.00316492	3.69E-28	NA	ABHD5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.925805453	8.40E-07	NA	KIF15	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-10.51781645	7.15E-26	NA	SACM1L	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.688315703	1.28E-08	NA	CCR3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.460146931	2.67E-17	NA	NBEAL2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.900566717	9.56E-07	NA	CAMP	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.454962238	1.08E-10	NA	ARIH2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.871894561	1.11E-06	NA	WDR6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.547740692	1.26E-17	NA	KLHDC8B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.754930249	8.67E-09	NA	TCTA	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	18.00137515	1.90E-72	NA	RNF123	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.786004096	1.70E-06	NA	RBM6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.665083443	2.65E-11	NA	GNAI2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.1869526	6.13E-10	NA	DOCK3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.22316651	4.87E-10	NA	STAB1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.214738388	1.84E-07	NA	CACNA1D	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.552834379	2.81E-08	NA	CACNA2D3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	13.02395996	8.94E-39	NA	ARL6IP5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.008674176	5.48E-07	NA	MITF	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.010610004	5.43E-07	NA	PPP4R2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.993125182	5.94E-07	NA	ZNF654	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.278074454	1.31E-07	NA	ST3GAL6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.827408382	1.07E-18	NA	TBC1D23	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.003963166	2.18E-19	NA	NFKBIZ	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.73420942	9.80E-09	NA	ZPLD1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.041495195	1.53E-09	NA	TRAT1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	8.318736693	8.89E-17	NA	CD96	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.595327698	3.07E-14	NA	PHLDB2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.566428867	5.15E-11	NA	SLC35A5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.361783704	1.99E-10	NA	SIDT1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.714646497	1.89E-11	NA	ATP6V1A	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.950527242	3.54E-19	NA	GRAMD1C	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.830595503	4.86E-15	NA	SLC15A2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.793951054	1.64E-06	NA	PARP15	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.351769981	2.13E-10	NA	DIRC2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.331049799	2.28E-13	NA	KALRN	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-9.470858421	2.78E-21	NA	ABTB1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.738011499	9.58E-09	NA	ATP2C1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.50241645	7.90E-11	NA	NEK11	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.854751039	4.78E-09	NA	ACPP	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.308232545	1.11E-07	NA	PCCB	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.452376183	3.31E-21	NA	MRAS	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-11.54311085	8.00E-31	NA	SLC25A36	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-7.380766172	1.57E-13	NA	RASA2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-11.37693954	5.45E-30	NA	CPA3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.743426595	9.28E-09	NA	RNF13	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.689679547	2.74E-06	NA	MED12L	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.892301366	9.97E-07	NA	MBNL1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-9.561213247	1.16E-21	NA	MME	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.725389969	2.30E-06	NA	GMPS	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.940577212	3.91E-12	NA	RSRC1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.05236829	1.43E-09	NA	PPM1L	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-7.384470193	1.53E-13	NA	NMD3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.951425843	3.62E-12	NA	MYNN	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	9.144102489	6.01E-20	NA	SEC62	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-7.983094417	1.43E-15	NA	GPR160	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-9.629729367	5.99E-22	NA	MFN1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.391442965	4.80E-17	NA	TTC14	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.693334625	3.52E-18	NA	FXR1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.922065921	4.45E-12	NA	ATP11B	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.815781931	1.47E-06	NA	B3GNT5	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-8.805044908	1.31E-18	NA	KLHL24	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.382434493	7.35E-08	NA	YEATS2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	20.34698509	4.94E-92	NA	AP2M1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	10.70218686	9.94E-27	NA	PSMD2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-9.778722091	1.39E-22	NA	EIF4A2	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.761041733	1.93E-06	NA	LPP	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.232166393	4.60E-10	NA	CCDC50	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	10.31707981	5.90E-25	NA	TMEM111	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.156570025	7.43E-10	NA	TMEM40	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-5.600251061	2.14E-08	NA	LOC100128644	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.391249259	7.00E-08	NA	ANKRD28	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	7.525926343	5.23E-14	NA	RFTN1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.913487316	8.95E-07	NA	SATB1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.170691026	6.80E-10	NA	SGOL1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-4.708236018	2.50E-06	NA	NGLY1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.756600406	8.58E-09	NA	NEK10	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.79785823	1.06E-11	NA	CMTM6	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	-6.778323584	1.22E-11	NA	EPM2AIP1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	17.35676201	1.75E-67	NA	CX3CR1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	4.737495158	2.16E-06	NA	SEC22C	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.139465559	2.76E-07	NA	C3orf39	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	13.89516292	6.78E-44	NA	ZDHHC3	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	6.685723904	2.30E-11	NA	TMEM158	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
NA	5.671214191	1.42E-08	NA	LZTFL1	BMI	TWAS_gene_level_aggregation	Tang_HumMolGen24	Gene_level_bonf_signif_p_under_2.9E-6	
