gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank	n_naSamps
ENSG00000177189	RPS6KA3	NA	NA	NA	NA	NA	NA	NA	1055	1055	7
ENSG00000177200	CHD9	NA	1526	NA	NA	NA	NA	NA	NA	1526	7
ENSG00000177225	GATD1	NA	NA	841	NA	NA	NA	NA	NA	841	7
ENSG00000177239	MAN1B1	NA	NA	NA	NA	NA	NA	1436	NA	1436	7
ENSG00000177303	CASKIN2	NA	NA	1523	NA	NA	NA	NA	NA	1523	7
ENSG00000177370	TIMM22	NA	1990	NA	NA	NA	NA	NA	NA	1990	7
ENSG00000177383	MAGEF1	NA	772	NA	1002	NA	NA	1053	1170	999.25	4
ENSG00000177410	ZFAS1	NA	1179	1132	1277	NA	NA	1112	NA	1175	4
ENSG00000177432	NAP1L5	339	798	528	548	NA	NA	193	848	542.333333333333	2
ENSG00000177511	ST8SIA3	NA	779	NA	897	NA	NA	1869	NA	1181.66666666667	5
ENSG00000177551	NHLH2	NA	152	810	115	NA	NA	1948	NA	756.25	4
ENSG00000177556	ATOX1	NA	1524	NA	1254	NA	NA	NA	NA	1389	6
ENSG00000177576	C18orf32	NA	2428	996	1149	NA	NA	1660	816	1409.8	3
ENSG00000177600	RPLP2	364	NA	948	757	NA	NA	NA	NA	689.666666666667	5
ENSG00000177606	JUN	681	2221	344	NA	216	NA	NA	NA	865.5	4
ENSG00000177666	PNPLA2	978	NA	NA	1106	NA	NA	796	NA	960	5
ENSG00000177697	CD151	NA	709	NA	1101	NA	NA	242	305	589.25	4
ENSG00000177700	POLR2L	404	1984	816	486	NA	NA	974	728	898.666666666667	2
ENSG00000177728	TMEM94	1101	2708	1266	NA	NA	NA	NA	NA	1691.66666666667	5
ENSG00000177731	FLII	936	2556	NA	NA	NA	NA	NA	NA	1746	6
ENSG00000177733	HNRNPA0	NA	706	710	1690	NA	NA	456	723	857	3
ENSG00000177807	KCNJ10	NA	1713	NA	NA	NA	NA	NA	NA	1713	7
ENSG00000177830	CHID1	NA	NA	NA	1630	NA	NA	1337	NA	1483.5	6
ENSG00000177868	SVBP	NA	2026	NA	NA	NA	NA	NA	NA	2026	7
ENSG00000177875	CCDC184	NA	NA	1223	NA	NA	NA	NA	NA	1223	7
ENSG00000177879	AP3S1	NA	NA	NA	NA	NA	NA	1090	NA	1090	7
ENSG00000177885	GRB2	NA	2586	NA	NA	NA	NA	1662	NA	2124	6
ENSG00000177889	UBE2N	NA	2251	NA	NA	NA	NA	NA	NA	2251	7
ENSG00000177951	BET1L	NA	2283	NA	NA	NA	NA	NA	NA	2283	7
ENSG00000177954	RPS27	148	883	260	874	NA	NA	NA	570	547	3
ENSG00000178035	IMPDH2	NA	950	NA	350	NA	NA	NA	NA	650	6
ENSG00000178053	MLF1	176	NA	614	NA	NA	NA	NA	NA	395	6
ENSG00000178057	NDUFAF3	NA	NA	NA	NA	NA	NA	700	NA	700	7
ENSG00000178074	C2orf69	1290	NA	NA	NA	NA	NA	NA	NA	1290	7
ENSG00000178104	PDE4DIP	NA	2170	NA	NA	NA	NA	NA	NA	2170	7
ENSG00000178127	NDUFV2	NA	1866	NA	NA	NA	NA	1835	NA	1850.5	6
ENSG00000178177	LCORL	NA	1848	1545	NA	NA	NA	NA	NA	1696.5	6
ENSG00000178233	TMEM151B	NA	NA	NA	NA	NA	NA	NA	891	891	7
ENSG00000178234	GALNT11	NA	1506	1217	NA	NA	NA	1856	972	1387.75	4
ENSG00000178252	WDR6	NA	NA	850	NA	NA	NA	840	NA	845	6
ENSG00000178449	COX14	342	755	1852	900	NA	NA	361	422	772	2
ENSG00000178467	P4HTM	666	1137	1658	1153	NA	NA	423	1240	1046.16666666667	2
ENSG00000178498	DTX3	NA	NA	1277	NA	NA	NA	NA	NA	1277	7
ENSG00000178531	CTXN1	258	491	240	911	249	NA	261	157	366.714285714286	1
ENSG00000178538	CA8	1072	397	394	173	NA	NA	438	1111	597.5	2
ENSG00000178567	EPM2AIP1	928	848	1471	1723	NA	NA	681	NA	1130.2	3
ENSG00000178568	ERBB4	NA	NA	659	NA	NA	NA	NA	NA	659	7
ENSG00000178662	CSRNP3	706	1510	NA	NA	NA	NA	NA	NA	1108	6
ENSG00000178691	SUZ12	NA	2132	NA	NA	NA	NA	NA	NA	2132	7
ENSG00000178695	KCTD12	NA	NA	NA	NA	NA	NA	NA	1112	1112	7
ENSG00000178719	GRINA	NA	NA	NA	NA	NA	NA	878	NA	878	7
ENSG00000178741	COX5A	NA	NA	1743	NA	NA	NA	NA	NA	1743	7
ENSG00000178761	FAM219B	NA	1473	NA	917	NA	NA	812	NA	1067.33333333333	5
ENSG00000178773	CPNE7	NA	1066	1044	NA	NA	NA	NA	NA	1055	6
ENSG00000178913	TAF7	NA	NA	NA	NA	NA	NA	1875	NA	1875	7
ENSG00000178922	HYI	NA	2462	NA	NA	NA	NA	NA	NA	2462	7
ENSG00000178966	RMI1	NA	521	NA	NA	NA	NA	NA	1176	848.5	6
ENSG00000178980	SELENOW	850	1186	1297	727	NA	NA	628	1258	991	2
ENSG00000178982	EIF3K	1201	NA	NA	1423	NA	NA	1748	NA	1457.33333333333	5
ENSG00000178988	MRFAP1L1	NA	859	NA	508	NA	NA	1685	1124	1044	4
ENSG00000179010	MRFAP1	846	412	NA	165	NA	NA	258	970	530.2	3
ENSG00000179029	TMEM107	NA	NA	1744	NA	NA	NA	NA	NA	1744	7
ENSG00000179083	FAM133A	NA	1324	NA	NA	NA	NA	NA	NA	1324	7
ENSG00000179091	CYC1	1102	NA	NA	NA	NA	NA	1982	NA	1542	6
ENSG00000179152	TCAIM	NA	NA	1628	NA	NA	NA	NA	NA	1628	7
ENSG00000179195	ZNF664	1143	2612	NA	NA	NA	NA	NA	NA	1877.5	6
ENSG00000179222	MAGED1	1075	429	397	391	NA	NA	312	NA	520.8	3
ENSG00000179242	CDH4	NA	406	NA	365	NA	NA	NA	NA	385.5	6
ENSG00000179403	VWA1	1136	NA	NA	NA	NA	NA	NA	NA	1136	7
ENSG00000179431	FJX1	1005	NA	416	NA	NA	NA	NA	NA	710.5	6
ENSG00000179523	EIF3J-DT	1418	NA	1895	NA	NA	NA	NA	NA	1656.5	6
ENSG00000179604	CDC42EP4	309	700	420	1271	NA	NA	NA	1120	764	3
ENSG00000179820	MYADM	NA	NA	NA	NA	NA	NA	1917	NA	1917	7
ENSG00000179902	C1orf194	14	746	34	NA	NA	NA	NA	NA	264.666666666667	5
ENSG00000179915	NRXN1	NA	2366	NA	NA	NA	NA	1187	NA	1776.5	6
ENSG00000179933	C14orf119	NA	NA	1315	NA	NA	NA	NA	NA	1315	7
ENSG00000179950	PUF60	NA	NA	1703	NA	NA	NA	NA	NA	1703	7
ENSG00000180104	EXOC3	NA	NA	NA	NA	NA	NA	NA	906	906	7
ENSG00000180176	TH	104	NA	NA	NA	NA	15	NA	NA	59.5	6
ENSG00000180185	FAHD1	NA	NA	1238	NA	NA	NA	NA	NA	1238	7
ENSG00000180190	TDRP	NA	NA	1822	NA	NA	NA	NA	NA	1822	7
ENSG00000180287	PLD5	595	2559	471	NA	NA	NA	NA	NA	1208.33333333333	5
ENSG00000180304	OAZ2	NA	NA	NA	NA	NA	NA	1612	924	1268	6
ENSG00000180354	MTURN	1059	1656	287	555	192	NA	1132	412	756.142857142857	1
ENSG00000180398	MCFD2	NA	961	878	560	NA	NA	NA	691	772.5	4
ENSG00000180425	C11orf71	NA	1850	NA	NA	NA	NA	NA	NA	1850	7
ENSG00000180488	MIGA1	NA	1546	NA	NA	NA	NA	1758	NA	1652	6
ENSG00000180543	TSPYL5	NA	437	NA	NA	NA	NA	410	NA	423.5	6
ENSG00000180573	HIST1H2AC	NA	388	NA	820	NA	NA	NA	NA	604	6
ENSG00000180616	SSTR2	360	284	531	616	NA	NA	391	233	402.5	2
ENSG00000180638	SLC47A2	36	NA	50	NA	NA	NA	NA	NA	43	6
ENSG00000180776	ZDHHC20	NA	578	1296	877	NA	NA	NA	1100	962.75	4
ENSG00000180817	PPA1	NA	596	711	689	NA	NA	NA	958	738.5	4
ENSG00000180879	SSR4	465	149	560	132	NA	NA	204	236	291	2
ENSG00000180957	PITPNB	NA	1708	NA	NA	NA	NA	NA	NA	1708	7
ENSG00000180964	TCEAL8	NA	1874	NA	NA	NA	NA	NA	NA	1874	7
ENSG00000181019	NQO1	773	NA	1101	1405	NA	NA	NA	NA	1093	5
ENSG00000181029	TRAPPC5	NA	1172	NA	NA	NA	NA	NA	NA	1172	7
ENSG00000181031	RPH3AL	NA	NA	1013	NA	NA	NA	NA	NA	1013	7
ENSG00000181035	SLC25A42	NA	NA	NA	1236	NA	NA	NA	NA	1236	7
ENSG00000181045	SLC26A11	639	238	571	280	NA	NA	228	230	364.333333333333	2
ENSG00000181061	HIGD1A	466	NA	NA	NA	NA	NA	NA	NA	466	7
ENSG00000181163	NPM1	1301	116	973	240	NA	NA	421	1161	702	2
ENSG00000181191	PJA1	1337	NA	NA	NA	NA	NA	NA	NA	1337	7
ENSG00000181195	PENK	154	99	148	197	87	42	50	39	102	0
ENSG00000181218	HIST3H2A	NA	2120	NA	NA	NA	NA	NA	NA	2120	7
ENSG00000181222	POLR2A	NA	2379	NA	NA	NA	NA	NA	1072	1725.5	6
ENSG00000181234	TMEM132C	NA	155	NA	163	NA	NA	NA	NA	159	6
ENSG00000181350	LRRC75A	NA	NA	1722	NA	NA	NA	1850	NA	1786	6
ENSG00000181409	AATK	NA	2424	1819	NA	NA	NA	NA	NA	2121.5	6
ENSG00000181449	SOX2	NA	1765	1160	1304	NA	NA	NA	213	1110.5	4
ENSG00000181467	RAP2B	NA	NA	NA	NA	NA	NA	1787	NA	1787	7
ENSG00000181523	SGSH	NA	NA	NA	NA	NA	NA	984	NA	984	7
ENSG00000181585	TMIE	NA	NA	NA	586	NA	NA	NA	NA	586	7
ENSG00000181656	GPR88	NA	NA	465	562	NA	NA	NA	NA	513.5	6
ENSG00000181744	DIPK2A	341	NA	553	NA	NA	NA	NA	NA	447	6
ENSG00000181789	COPG1	NA	NA	NA	NA	NA	NA	1378	NA	1378	7
ENSG00000181790	ADGRB1	NA	NA	NA	NA	NA	NA	NA	1147	1147	7
ENSG00000181817	LSM10	NA	2116	NA	NA	NA	NA	1408	1276	1600	5
ENSG00000181904	C5orf24	NA	NA	1835	494	NA	NA	NA	NA	1164.5	6
ENSG00000181924	COA4	1009	NA	NA	NA	NA	NA	NA	NA	1009	7
ENSG00000181991	MRPS11	NA	NA	NA	NA	NA	NA	924	NA	924	7
ENSG00000182004	SNRPE	NA	1859	NA	1594	NA	NA	1277	NA	1576.66666666667	5
ENSG00000182013	PNMA8A	791	577	1240	623	196	NA	294	NA	620.166666666667	2
ENSG00000182087	TMEM259	1019	1688	NA	NA	NA	NA	638	1252	1149.25	4
ENSG00000182093	GET1	548	996	1526	229	NA	NA	287	NA	717.2	3
ENSG00000182103	FAM181B	1034	NA	1075	NA	NA	NA	NA	NA	1054.5	6
ENSG00000182117	NOP10	NA	608	1771	NA	NA	NA	1163	704	1061.5	4
ENSG00000182149	IST1	NA	NA	NA	1308	NA	NA	NA	956	1132	6
ENSG00000182154	MRPL41	959	NA	NA	NA	NA	NA	1401	NA	1180	6
ENSG00000182165	TP53TG1	1401	NA	NA	NA	NA	NA	NA	NA	1401	7
ENSG00000182175	RGMA	NA	857	NA	NA	NA	NA	NA	NA	857	7
ENSG00000182183	SHISAL2A	NA	1918	NA	NA	NA	NA	NA	NA	1918	7
ENSG00000182195	LDOC1	NA	1470	NA	1443	NA	NA	352	NA	1088.33333333333	5
ENSG00000182196	ARL6IP4	NA	1782	NA	NA	NA	NA	NA	NA	1782	7
ENSG00000182220	ATP6AP2	NA	910	1411	659	NA	NA	1838	953	1154.2	3
ENSG00000182247	UBE2E2	1069	659	987	NA	NA	NA	1376	701	958.4	3
ENSG00000182253	SYNM	NA	NA	1499	NA	NA	NA	NA	NA	1499	7
ENSG00000182256	GABRG3	NA	NA	NA	1317	NA	NA	NA	NA	1317	7
ENSG00000182287	AP1S2	NA	NA	NA	NA	NA	NA	798	268	533	6
ENSG00000182307	C8orf33	NA	NA	NA	NA	NA	NA	993	NA	993	7
ENSG00000182400	TRAPPC6B	NA	NA	1410	1463	NA	NA	NA	NA	1436.5	6
ENSG00000182446	NPLOC4	1283	NA	NA	NA	NA	NA	NA	NA	1283	7
ENSG00000182473	EXOC7	NA	NA	NA	816	NA	NA	NA	NA	816	7
ENSG00000182481	KPNA2	NA	1987	NA	NA	NA	NA	2011	1205	1734.33333333333	5
ENSG00000182512	GLRX5	NA	2527	NA	NA	NA	NA	NA	NA	2527	7
ENSG00000182534	MXRA7	673	1717	834	1221	NA	NA	1148	NA	1118.6	3
ENSG00000182552	RWDD4	NA	NA	1529	1528	NA	NA	NA	NA	1528.5	6
ENSG00000182575	NXPH3	NA	NA	211	NA	NA	NA	NA	NA	211	7
ENSG00000182578	CSF1R	NA	NA	1609	NA	NA	NA	NA	NA	1609	7
ENSG00000182600	SNORC	NA	217	1250	1156	NA	NA	1357	835	963	3
ENSG00000182628	SKA2	NA	1594	NA	NA	NA	NA	1938	NA	1766	6
ENSG00000182636	NDN	235	74	130	88	139	80	66	151	120.375	0
ENSG00000182667	NTM	NA	NA	NA	1070	NA	NA	671	NA	870.5	6
ENSG00000182670	TTC3	1029	936	487	883	NA	NA	1324	687	891	2
ENSG00000182700	IGIP	NA	1169	NA	NA	NA	NA	NA	NA	1169	7
ENSG00000182718	ANXA2	NA	1500	NA	557	NA	NA	1789	NA	1282	5
ENSG00000182768	NGRN	NA	NA	NA	1184	NA	NA	827	NA	1005.5	6
ENSG00000182774	RPS17	1026	NA	NA	NA	NA	NA	NA	NA	1026	7
ENSG00000182809	CRIP2	338	NA	637	921	NA	NA	118	253	453.4	3
ENSG00000182827	ACBD3	NA	NA	NA	NA	201	NA	NA	NA	201	7
ENSG00000182831	C16orf72	NA	2706	NA	NA	NA	NA	NA	NA	2706	7
ENSG00000182836	PLCXD3	NA	NA	1773	NA	NA	NA	NA	NA	1773	7
ENSG00000182871	COL18A1	NA	508	830	398	NA	NA	318	326	476	3
ENSG00000182872	RBM10	NA	1086	NA	NA	NA	NA	NA	NA	1086	7
ENSG00000182899	RPL35A	447	117	411	192	NA	NA	654	319	356.666666666667	2
ENSG00000182901	RGS7	NA	2699	NA	NA	NA	NA	786	NA	1742.5	6
ENSG00000182902	SLC25A18	NA	814	1673	NA	NA	NA	NA	946	1144.33333333333	5
ENSG00000182916	TCEAL7	612	1892	201	1737	NA	NA	247	303	832	2
ENSG00000182934	SRPRA	NA	NA	1053	NA	NA	NA	NA	NA	1053	7
ENSG00000182944	EWSR1	NA	1498	1857	1046	NA	NA	830	NA	1307.75	4
ENSG00000182985	CADM1	843	598	674	653	NA	NA	1684	NA	890.4	3
ENSG00000183011	NAA38	NA	624	1753	NA	NA	NA	586	NA	987.666666666667	5
ENSG00000183023	SLC8A1	NA	NA	NA	775	NA	NA	NA	NA	775	7
ENSG00000183036	PCP4	234	1382	164	194	NA	NA	1622	154	625	2
ENSG00000183044	ABAT	236	477	95	333	NA	NA	598	240	329.833333333333	2
ENSG00000183049	CAMK1D	NA	2016	NA	NA	NA	NA	NA	NA	2016	7
ENSG00000183087	GAS6	951	687	NA	1151	NA	NA	1095	181	813	3
ENSG00000183114	FAM43B	NA	NA	NA	NA	NA	NA	NA	993	993	7
ENSG00000183166	CALN1	NA	1040	524	923	NA	NA	1176	NA	915.75	4
ENSG00000183172	SMDT1	NA	NA	1089	NA	NA	NA	NA	NA	1089	7
ENSG00000183186	C2CD4C	NA	562	1807	511	NA	NA	673	584	827.4	3
ENSG00000183248	PRR36	NA	NA	NA	NA	NA	NA	1837	NA	1837	7
ENSG00000183255	PTTG1IP	NA	NA	NA	1274	NA	NA	NA	NA	1274	7
ENSG00000183291	SELENOF	568	219	537	444	NA	NA	437	300	417.5	2
ENSG00000183426	NPIPA1	NA	460	1519	692	NA	NA	NA	NA	890.333333333333	5
ENSG00000183520	UTP11	NA	2245	NA	NA	NA	NA	NA	NA	2245	7
ENSG00000183527	PSMG1	NA	821	NA	825	NA	NA	NA	NA	823	6
ENSG00000183644	C11orf88	47	NA	76	NA	NA	NA	NA	NA	61.5	6
ENSG00000183648	NDUFB1	322	443	NA	465	NA	NA	1094	425	549.8	3
ENSG00000183715	OPCML	908	593	NA	1697	NA	NA	NA	NA	1066	5
ENSG00000183735	TBK1	NA	1314	1790	NA	NA	NA	1259	NA	1454.33333333333	5
ENSG00000183773	AIFM3	NA	NA	1845	NA	NA	NA	NA	NA	1845	7
ENSG00000183978	COA3	NA	1200	NA	NA	NA	NA	1217	NA	1208.5	6
ENSG00000183979	NPB	NA	NA	NA	1407	NA	NA	NA	531	969	6
ENSG00000184009	ACTG1	1223	606	467	415	134	NA	168	473	498	1
ENSG00000184076	UQCR10	721	NA	NA	1588	NA	NA	NA	NA	1154.5	6
ENSG00000184113	CLDN5	1386	1253	NA	392	NA	NA	NA	NA	1010.33333333333	5
ENSG00000184117	NIPSNAP1	NA	NA	NA	1621	NA	NA	NA	NA	1621	7
ENSG00000184144	CNTN2	NA	NA	477	NA	NA	NA	1101	NA	789	6
ENSG00000184154	LRTOMT	334	NA	438	NA	NA	NA	NA	NA	386	6
ENSG00000184156	KCNQ3	NA	2269	NA	1411	NA	NA	574	407	1165.25	4
ENSG00000184164	CRELD2	NA	1290	1110	826	NA	NA	1556	NA	1195.5	4
ENSG00000184182	UBE2F	NA	2087	NA	NA	NA	NA	NA	NA	2087	7
ENSG00000184194	GPR173	NA	1190	NA	1398	NA	NA	NA	NA	1294	6
ENSG00000184203	PPP1R2	NA	1921	NA	1719	NA	NA	NA	NA	1820	6
ENSG00000184205	TSPYL2	1154	949	1443	777	235	NA	442	630	804.285714285714	1
ENSG00000184207	PGP	NA	NA	1899	NA	NA	NA	NA	NA	1899	7
ENSG00000184216	IRAK1	NA	NA	1536	NA	NA	NA	NA	NA	1536	7
ENSG00000184220	CMSS1	NA	NA	NA	NA	NA	NA	1014	1256	1135	6
ENSG00000184221	OLIG1	NA	2436	760	1258	NA	NA	NA	1181	1408.75	4
ENSG00000184226	PCDH9	NA	1912	NA	NA	NA	NA	NA	NA	1912	7
ENSG00000184232	OAF	246	NA	112	NA	NA	NA	NA	NA	179	6
ENSG00000184261	KCNK12	NA	2518	NA	NA	NA	NA	NA	NA	2518	7
ENSG00000184277	TM2D3	482	705	934	236	NA	NA	291	802	575	2
ENSG00000184302	SIX6	1251	NA	NA	NA	NA	NA	NA	NA	1251	7
ENSG00000184347	SLIT3	NA	NA	NA	NA	NA	NA	NA	1026	1026	7
ENSG00000184349	EFNA5	NA	1125	1345	1183	NA	NA	349	NA	1000.5	4
ENSG00000184368	MAP7D2	NA	639	1412	246	NA	NA	NA	NA	765.666666666667	5
ENSG00000184402	SS18L1	NA	NA	NA	1731	NA	NA	NA	NA	1731	7
ENSG00000184408	KCND2	851	NA	NA	NA	NA	NA	NA	NA	851	7
ENSG00000184432	COPB2	NA	NA	1532	NA	NA	NA	1805	NA	1668.5	6
ENSG00000184451	CCR10	NA	1385	1623	1649	NA	NA	1225	988	1374	3
ENSG00000184500	PROS1	NA	NA	1289	NA	NA	NA	NA	NA	1289	7
ENSG00000184515	BEX5	374	2566	517	448	NA	NA	1962	864	1121.83333333333	2
ENSG00000184524	CEND1	1407	NA	1052	NA	NA	NA	NA	NA	1229.5	6
ENSG00000184575	XPOT	NA	NA	NA	NA	NA	NA	NA	1091	1091	7
ENSG00000184613	NELL2	323	359	175	230	NA	NA	1991	1247	720.833333333333	2
ENSG00000184640	SEPTIN9	NA	817	1632	NA	NA	NA	NA	1035	1161.33333333333	5
ENSG00000184672	RALYL	NA	2328	NA	NA	NA	NA	NA	560	1444	6
ENSG00000184752	NDUFA12	965	259	NA	NA	NA	NA	996	883	775.75	4
ENSG00000184840	TMED9	NA	NA	NA	1551	NA	NA	NA	NA	1551	7
ENSG00000184867	ARMCX2	NA	1129	NA	1158	NA	NA	1354	457	1024.5	4
ENSG00000184887	BTBD6	NA	NA	NA	NA	NA	NA	464	NA	464	7
ENSG00000184897	H1FX	1248	506	1235	239	NA	NA	265	1272	794.166666666667	2
ENSG00000184900	SUMO3	NA	NA	NA	1722	NA	NA	NA	NA	1722	7
ENSG00000184905	TCEAL2	NA	NA	NA	NA	NA	NA	467	NA	467	7
ENSG00000184916	JAG2	NA	2677	NA	1656	NA	NA	1521	NA	1951.33333333333	5
ENSG00000184924	PTRHD1	NA	NA	1858	NA	NA	NA	NA	NA	1858	7
ENSG00000184939	ZFP90	NA	1950	NA	NA	NA	NA	NA	NA	1950	7
ENSG00000184983	NDUFA6	NA	1890	NA	NA	268	NA	NA	NA	1079	6
ENSG00000184990	SIVA1	723	2256	NA	1190	NA	NA	NA	NA	1389.66666666667	5
ENSG00000185009	AP3M1	NA	1511	NA	NA	NA	NA	NA	NA	1511	7
ENSG00000185043	CIB1	635	1202	NA	NA	NA	NA	NA	NA	918.5	6
ENSG00000185046	ANKS1B	NA	1448	NA	NA	NA	NA	NA	NA	1448	7
ENSG00000185052	SLC24A3	1332	NA	NA	NA	NA	NA	NA	NA	1332	7
ENSG00000185088	RPS27L	NA	2159	NA	NA	NA	NA	1284	364	1269	5
ENSG00000185090	MANEAL	NA	1371	1669	NA	NA	NA	1764	NA	1601.33333333333	5
ENSG00000185104	FAF1	NA	NA	NA	NA	NA	NA	1726	NA	1726	7
ENSG00000185115	NSMCE3	NA	NA	NA	1105	NA	NA	NA	608	856.5	6
ENSG00000185129	PURA	NA	NA	NA	NA	118	NA	NA	NA	118	7
ENSG00000185149	NPY2R	302	316	113	499	NA	NA	NA	367	319.4	3
ENSG00000185189	NRBP2	NA	NA	1301	NA	NA	NA	NA	NA	1301	7
ENSG00000185222	TCEAL9	NA	1342	1670	NA	NA	NA	1437	NA	1483	5
ENSG00000185236	RAB11B	NA	2164	NA	NA	NA	NA	NA	NA	2164	7
ENSG00000185274	GALNT17	NA	485	NA	238	NA	NA	1512	1274	877.25	4
ENSG00000185324	CDK10	NA	2067	NA	847	NA	NA	NA	NA	1457	6
ENSG00000185352	HS6ST3	NA	NA	NA	NA	NA	127	NA	540	333.5	6
ENSG00000185432	METTL7A	367	323	303	631	NA	NA	1015	370	501.5	2
ENSG00000185475	TMEM179B	1188	NA	NA	NA	NA	NA	NA	NA	1188	7
ENSG00000185513	L3MBTL1	NA	1932	NA	NA	NA	NA	NA	NA	1932	7
ENSG00000185551	NR2F2	491	NA	NA	NA	NA	NA	NA	NA	491	7
ENSG00000185559	DLK1	73	62	78	53	26	59	74	77	62.75	0
ENSG00000185565	LSAMP	NA	973	NA	1200	NA	NA	1335	NA	1169.33333333333	5
ENSG00000185608	MRPL40	NA	2188	NA	NA	NA	NA	NA	NA	2188	7
ENSG00000185615	PDIA2	NA	499	1307	780	NA	NA	1200	1123	981.8	3
ENSG00000185619	PCGF3	NA	NA	977	1355	NA	NA	NA	NA	1166	6
ENSG00000185624	P4HB	NA	NA	NA	NA	NA	NA	842	NA	842	7
ENSG00000185627	PSMD13	NA	2470	NA	NA	NA	NA	1443	NA	1956.5	6
ENSG00000185630	PBX1	NA	904	1469	NA	NA	NA	1510	NA	1294.33333333333	5
ENSG00000185650	ZFP36L1	822	NA	1065	NA	NA	NA	NA	1075	987.333333333333	5
ENSG00000185651	UBE2L3	NA	1251	NA	NA	NA	NA	537	913	900.333333333333	5
ENSG00000185681	MORN5	122	NA	NA	NA	NA	NA	NA	NA	122	7
ENSG00000185722	ANKFY1	757	NA	NA	NA	NA	NA	NA	NA	757	7
ENSG00000185728	YTHDF3	NA	1599	NA	NA	NA	NA	NA	NA	1599	7
ENSG00000185745	IFIT1	168	NA	522	870	NA	NA	415	161	427.2	3
ENSG00000185760	KCNQ5	NA	1864	NA	NA	NA	NA	NA	NA	1864	7
ENSG00000185774	KCNIP4	NA	NA	NA	1292	NA	NA	NA	NA	1292	7
ENSG00000185787	MORF4L1	NA	749	1182	348	NA	NA	214	NA	623.25	4
ENSG00000185808	PIGP	NA	1384	NA	1512	NA	NA	1562	441	1224.75	4
ENSG00000185818	NAT8L	NA	2077	NA	1742	NA	NA	NA	NA	1909.5	6
ENSG00000185825	BCAP31	NA	1414	NA	NA	NA	NA	NA	1145	1279.5	6
ENSG00000185883	ATP6V0C	314	739	366	1459	NA	NA	559	NA	687.4	3
ENSG00000185896	LAMP1	NA	2494	NA	NA	NA	NA	NA	NA	2494	7
ENSG00000185909	KLHDC8B	795	552	643	469	NA	NA	345	368	528.666666666667	2
ENSG00000185920	PTCH1	NA	NA	NA	NA	NA	NA	1977	NA	1977	7
ENSG00000185950	IRS2	NA	555	NA	1041	NA	NA	NA	NA	798	6
ENSG00000185985	SLITRK2	NA	NA	NA	875	NA	NA	NA	NA	875	7
ENSG00000186010	NDUFA13	768	1976	NA	NA	NA	NA	290	430	866	4
ENSG00000186106	ANKRD46	NA	2070	NA	880	NA	NA	NA	NA	1475	6
ENSG00000186184	POLR1D	NA	NA	NA	833	NA	NA	545	NA	689	6
ENSG00000186187	ZNRF1	NA	1937	NA	NA	NA	NA	727	NA	1332	6
ENSG00000186205	MARC1	NA	NA	1520	NA	NA	NA	NA	NA	1520	7
ENSG00000186260	MRTFB	NA	2563	1175	NA	NA	NA	NA	NA	1869	6
ENSG00000186297	GABRA5	NA	NA	NA	NA	254	NA	NA	NA	254	7
ENSG00000186298	PPP1CC	NA	585	NA	906	NA	NA	892	NA	794.333333333333	5
ENSG00000186310	NAP1L3	410	184	444	237	NA	NA	498	NA	354.6	3
ENSG00000186377	CYP4X1	NA	1374	NA	793	NA	NA	NA	NA	1083.5	6
ENSG00000186432	KPNA4	NA	NA	1803	1535	NA	NA	1370	NA	1569.33333333333	5
ENSG00000186439	TRDN	77	NA	63	NA	41	NA	1546	814	508.2	3
ENSG00000186462	NAP1L2	NA	2592	NA	NA	NA	NA	NA	NA	2592	7
ENSG00000186468	RPS23	1125	NA	525	615	NA	NA	1812	702	955.8	3
ENSG00000186469	GNG2	629	324	268	152	NA	NA	79	100	258.666666666667	2
ENSG00000186480	INSIG1	NA	2271	NA	1496	NA	NA	NA	NA	1883.5	6
ENSG00000186501	TMEM222	NA	NA	NA	NA	NA	NA	1918	876	1397	6
ENSG00000186577	SMIM29	975	1585	NA	1042	NA	NA	NA	893	1123.75	4
ENSG00000186591	UBE2H	NA	NA	1140	NA	166	NA	NA	NA	653	6
ENSG00000186642	PDE2A	NA	NA	NA	1222	NA	NA	NA	NA	1222	7
ENSG00000186710	CFAP73	83	NA	46	NA	NA	NA	NA	NA	64.5	6
ENSG00000186866	POFUT2	NA	NA	1326	1314	132	NA	NA	NA	924	5
ENSG00000186868	MAPT	917	2286	NA	NA	NA	NA	1890	NA	1697.66666666667	5
ENSG00000186889	TMEM17	NA	654	NA	1323	NA	NA	523	785	821.25	4
ENSG00000186908	ZDHHC17	NA	1258	NA	1470	NA	NA	960	NA	1229.33333333333	5
ENSG00000186973	FAM183A	37	NA	94	NA	NA	NA	NA	NA	65.5	6
ENSG00000187079	TEAD1	NA	NA	NA	1740	NA	NA	NA	NA	1740	7
ENSG00000187094	CCK	145	NA	196	377	NA	NA	NA	NA	239.333333333333	5
ENSG00000187109	NAP1L1	NA	938	1106	654	NA	NA	1449	NA	1036.75	4
ENSG00000187118	CMC1	NA	2354	NA	NA	NA	NA	NA	NA	2354	7
ENSG00000187122	SLIT1	NA	NA	NA	1460	NA	NA	NA	NA	1460	7
ENSG00000187135	VSTM2B	NA	1786	NA	NA	NA	NA	NA	NA	1786	7
