gene_id	gene_name	V12D07-075_D1	V13M13-362_A1	V12D07-075_A1	V12Y31-080_A1	V12D05-348_D1	V12D05-350_D1	V13M13-362_D1	V12D05-348_C1	V12D05-350_C1	V13Y24-346_C1	meanrank	samples_signif
ENSG00000196642	RABL6	2446	2864	2709	3801	4606	3544	3019	3901	3608	2652	3315	11
ENSG00000196655	TRAPPC4	858	1879		708	1839	2474	3034	1471	1641	1632	1726.22222222222	10
ENSG00000196683	TOMM7	853	827	814	325	963	1532	1094	835	1309	1105	965.7	11
ENSG00000196693	ZNF33B									4341		4341	2
ENSG00000196700	ZNF512B						6077					6077	2
ENSG00000196704	AMZ2	3434		3820		5002	5526	3219	3960	4762	2716	4054.875	9
ENSG00000196712	NF1	4277	2471	2947		5084	5559	4430	4349	4455		4196.5	9
ENSG00000196715	VKORC1L1	4050	2198	3782	3563	4801	4564	2381	3926	5428	2877	3757	11
ENSG00000196730	DAPK1					3464	2493	1944	3230	4067		3039.6	6
ENSG00000196735	HLA-DQA1									1659		1659	2
ENSG00000196776	CD47	3455		2536	2250	2944	2507	2972	3959	3960	3143	3080.66666666667	10
ENSG00000196781	TLE1				3255	4165	5046		5207	4991		4532.8	6
ENSG00000196792	STRN3	3850			3624	5735	5689	3630		6401		4821.5	7
ENSG00000196814	MVB12B							1040				1040	2
ENSG00000196821	ILRUN					5264		4788		6885		5645.66666666667	4
ENSG00000196843	ARID5A			735								735	2
ENSG00000196850	PPTC7					4546	2965	3703		3614		3707	5
ENSG00000196865	NHLRC2									4452		4452	2
ENSG00000196876	SCN8A				2063		2527	2887				2492.33333333333	4
ENSG00000196911	KPNA5					5112				6713		5912.5	3
ENSG00000196914	ARHGEF12	2543	2310	2613		3571	3393	2211	2612	2648		2737.625	9
ENSG00000196923	PDLIM7				1684	5367	3443	2553	2390	4510		3324.5	7
ENSG00000196924	FLNA					811	773		1066	904	110	732.8	6
ENSG00000196937	FAM3C	1929	2854	1280	1564	1385	1445	1335	842	1069	1409	1511.2	11
ENSG00000196950	SLC39A10	1945	2216	1163	3331	1630	1117	1931	1094	1907	1461	1779.5	11
ENSG00000196961	AP2A1	1853	1682	2900		2140	1765	2319	1641	2069	2598	2107.44444444444	10
ENSG00000196972	SMIM10L2B	1421	944	1443	1710	2042	1838	880	1650	1269	1677	1487.4	11
ENSG00000196975	ANXA4								2547	2275		2411	3
ENSG00000196976	LAGE3	1462	3038	1855	981	1948	2929	2122	1523	2129	1285	1927.2	11
ENSG00000196998	WDR45	3585				5951	5283		4460	6002		5056.2	6
ENSG00000197006	METTL9	4261	2993	4021		4072	3169	4263	4419	4993	3147	3926.44444444444	10
ENSG00000197043	ANXA6	484	1655	849	991	720	1029	474	499	532	982	821.5	11
ENSG00000197045	GMFB	3928	2307	1826	2750	2277	3138	3533	4973	6526		3473.11111111111	10
ENSG00000197061	HIST1H4C			3275	2839	3788			4428	3334		3532.8	6
ENSG00000197063	MAFG	4319		2706		3944	5312	3446	5605	4369		4243	8
ENSG00000197077	KIAA1671						5270		3431	3019		3906.66666666667	4
ENSG00000197081	IGF2R					4360	6018			3773		4717	4
ENSG00000197102	DYNC1H1	1564	1523	1307	1534	1134	1384	1643	986	1391	3066	1553.2	11
ENSG00000197106	SLC6A17	1194	954	1423	2212	1411	1378	1184	1187	1441	2065	1444.9	11
ENSG00000197111	PCBP2	943	823	1379	1605	1807	4431	1949	1843	1347	1376	1750.3	11
ENSG00000197119	SLC25A29						5558		5632	6110		5766.66666666667	4
ENSG00000197121	PGAP1	953	511	730	1292	786	770	538	587	634	849	765	11
ENSG00000197150	ABCB8						6056		4723			5389.5	3
ENSG00000197157	SND1	2825	2846	3103	3649	4788	4150	2513	2816	5193		3542.55555555556	10
ENSG00000197168	NEK5									757		757	2
ENSG00000197170	PSMD12	3947	2845	2273	2072	3806	4026	1992	2780	3190	3060	2999.1	11
ENSG00000197177	ADGRA1	2325	877		1583	2700	2968	2437	1682	2319		2111.375	9
ENSG00000197223	C1D	2119	3036		1736	2812	5997	3258	3933	3721	2456	3229.77777777778	10
ENSG00000197226	TBC1D9B	2525	2015	3109	2120	2670	4749	4225	4559	3664	2725	3236.1	11
ENSG00000197256	KANK2								2969	2084		2526.5	3
ENSG00000197296	FITM2					4676	5613			5248		5179	4
ENSG00000197323	TRIM33					5844				6621		6232.5	3
ENSG00000197324	LRP10					1979	1284		3076	3476		2453.75	5
ENSG00000197343	ZNF655	3195	3241		3856	3842	4038		4566	5305	3072	3889.375	9
ENSG00000197345	MRPL21	1842	1808	3033	2491	2863	3582	3282	1111	1866	2526	2440.4	11
ENSG00000197380	DACT3					4152	4948	3448		6647		4798.75	5
ENSG00000197381	ADARB1						3581			3510		3545.5	3
ENSG00000197386	HTT						6172	4727		6503		5800.66666666667	4
ENSG00000197430	OPALIN	1671	1545		352			739	1635	1104		1174.33333333333	7
ENSG00000197442	MAP3K5	2788	2981	2189	3090	2407	1414	4963	2971	1830	1831	2646.4	11
ENSG00000197444	OGDHL	1397	1448	2159	1129	2461	3064	1018	985	923	1286	1587	11
ENSG00000197448	GSTK1	3583			1821	3110	2155	4861	2868	2231		2947	8
ENSG00000197451	HNRNPAB	3145	2395	3905	3395	3721	5932	4327	4530	3816	2656	3782.2	11
ENSG00000197457	STMN3	412	817	250	779	416	285	164	257	305	245	393	11
ENSG00000197461	PDGFA	4508		3642			3829					3993	4
ENSG00000197530	MIB2	3328			2324	4615	3573		2706	4300		3474.33333333333	7
ENSG00000197535	MYO5A	2991	2235	1129		1492	1157	1137	1069	928	2307	1605	10
ENSG00000197555	SIPA1L1	2501	910	2188		1324	1160	3499	1326	1262	1301	1719	10
ENSG00000197586	ENTPD6	1086	1384	1200	1871	902	1167	863	799	1068	1015	1135.5	11
ENSG00000197601	FAR1	3311		2134	3151	5346	4830	2496	5560	6674	2976	4053.11111111111	10
ENSG00000197603	CPLANE1						5641					5641	2
ENSG00000197622	CDC42SE1						6005			6294		6149.5	3
ENSG00000197694	SPTAN1	1795	1137	1407	1430	1623	966	568	1008	1071	2142	1314.7	11
ENSG00000197696	NMB	113	236	326	1009	195	338	2166	769	703	423	627.8	11
ENSG00000197702	PARVA					5096	5116	3627	3746	3926		4302.2	6
ENSG00000197724	PHF2					5709	5856			5131		5565.33333333333	4
ENSG00000197728	RPS26	331	489	820	386	538	928	702	778	1374	455	680.1	11
ENSG00000197746	PSAP	294	648	311	1383	657	606	624	1143	1833	1077	857.6	11
ENSG00000197747	S100A10	213	294	268	1203	321	408	766	588	618	583	526.2	11
ENSG00000197748	CFAP43								1555	609		1082	3
ENSG00000197756	RPL37A	433	606	410	267	546	475	503	1533	1334	590	669.7	11
ENSG00000197780	TAF13	4295	2957	3628	1464	2372	4130	3469	4835	5089	3052	3529.1	11
ENSG00000197798	FAM118B								2354	3775		3064.5	3
ENSG00000197858	GPAA1	3221	3011	3630		4141	3311	2875	3796	4110		3511.875	9
ENSG00000197860	SGTB	3556	2702		3711	4564	4201	2348	2839	5957		3734.75	9
ENSG00000197872	FAM49A	2046	2582	2288	2716	3424	2642	1590	2343	2687	2979	2529.7	11
ENSG00000197885	NKIRAS1	1910	2184	3202	2425	2659	1855	2625	2758	2943	1624	2418.5	11
ENSG00000197894	ADH5	2237	1142	2339		2925	4020	2062	2416	2677	2267	2453.88888888889	10
ENSG00000197912	SPG7	3329	2747	4033	2749	2852	3769	4082	3050	4385		3444	10
ENSG00000197921	HES5	784	731		1253	1715	2156	374	638	595		1030.75	9
ENSG00000197930	ERO1A	3100	2368	2113	3820	2386	1819	2620	2147	2995	1947	2531.5	11
ENSG00000197943	PLCG2	1627	1368	1230	2009	3089		3362	4015			2385.71428571429	8
ENSG00000197956	S100A6	86	72	284	74	288	433	470	344	420	113	258.4	11
ENSG00000197958	RPL12	653	1191	724	482	241	564	642	824	1021	630	697.2	11
ENSG00000197959	DNM3	1482	452	1682	2689	529	653	1447	909	742	1219	1180.4	11
ENSG00000197965	MPZL1	3081			2279	2048	2084	4786	3786	3164	1692	2865	9
ENSG00000197971	MBP	4	15	1	4	6	5	1	1	1	4	4.2	11
ENSG00000197977	ELOVL2					63	54		2798	2379		1323.5	5
ENSG00000197982	C1orf122	1171	1823	1524	529	2245	3350	1922	2852	4257	2302	2197.5	11
ENSG00000198015	MRPL42	3668	2922	3840	3678	2530	3869	3956	3568	4647		3630.88888888889	10
ENSG00000198034	RPS4X	611	746	438	713	423	403	1209	574	966	738	682.1	11
ENSG00000198039	ZNF273									4670		4670	2
ENSG00000198040	ZNF84							4227		6241		5234	3
ENSG00000198046	ZNF667	4334				4123	4392			4666		4378.75	5
ENSG00000198053	SIRPA	3641	1188	1763	3619	5242	5003	2466	3203	4029		3350.44444444444	10
ENSG00000198060	MARCH5					5962		4683	4874	6849		5592	5
ENSG00000198075	SULT1C4									4238		4238	2
ENSG00000198105	ZNF248					3664	3822					3743	3
ENSG00000198121	LPAR1							508	4784	3650		2980.66666666667	4
ENSG00000198130	HIBCH				3825		5140	5074				4679.66666666667	4
ENSG00000198146	ZNF770								5159	5746		5452.5	3
ENSG00000198157	HMGN5	2133		1930		5158	4051		5557	6847		4279.33333333333	7
ENSG00000198160	MIER1					5672				6533		6102.5	3
ENSG00000198162	MAN1A2	799	1025	1121	2745	2037	4569	1580	1926	1042	915	1775.9	11
ENSG00000198168	SVIP	1529	1418	1042	659	2002	1828	2248	2752	3006	1174	1765.8	11
ENSG00000198171	DDRGK1	2257			3941	4473	5764		5586	6602		4770.5	7
ENSG00000198176	TFDP1					5611	4713		4792	6253		5342.25	5
ENSG00000198189	HSD17B11				1802	4576	6102		5014	5208		4540.4	6
ENSG00000198208	RPS6KL1						4237					4237	2
ENSG00000198216	CACNA1E		768		1382	2472	1295	2093		2566		1762.66666666667	7
ENSG00000198218	QRICH1	4539	3194			4703	4999	3724	4730	4684		4367.57142857143	8
ENSG00000198231	DDX42	4678	2834	3034		4382	5446	3978	4520	3415		4035.875	9
ENSG00000198242	RPL23A	929	1500	1032	1265	402	641	717	1409	2119	1299	1131.3	11
ENSG00000198258	UBL5	420	586	556	307	960	1554	551	539	760	466	669.9	11
ENSG00000198265	HELZ									6102		6102	2
ENSG00000198276	UCKL1					5531				6845		6188	3
ENSG00000198300	PEG3	46	50	31	125	29	34	30	23	42	86	49.6	11
ENSG00000198301	SDAD1	4716			2693	4346	4488		5570	6456		4711.5	7
ENSG00000198355	PIM3	4235		2986	3491	4672	4261	5088	4804	5911	3145	4288.11111111111	10
ENSG00000198356	GET3	3636	3037	3157		3785	4283	2150	2426	3591		3258.125	9
ENSG00000198363	ASPH	2852	2183	1883	2029	843	601	2425	613	471	1421	1532.1	11
ENSG00000198373	WWP2					5585	5125		4664	3811		4796.25	5
ENSG00000198380	GFPT1	2415		1954	1568	2220	2907	2213	2917	2821	2906	2435.66666666667	10
ENSG00000198399	ITSN2	4518				5349	4764			6800		5357.75	5
ENSG00000198408	OGA	1326	2008	2090	1845	1677	1736	1473	1234	1184	1028	1560.1	11
ENSG00000198417	MT1F	2900		3925		818	1121		532	1048	1200	1649.14285714286	8
ENSG00000198420	TCAF1	1052	1300	939	678	1243	1271	861	930	692	1139	1010.5	11
ENSG00000198431	TXNRD1	2239	2224	1483	1611	3312	3462	2060	2942	3251	2171	2475.5	11
ENSG00000198467	TPM2					1723	1463		991	1079	108	1072.8	6
ENSG00000198478	SH3BGRL2	3618	2001	3212		4570	4028	2178	4106	3949	2966	3403.11111111111	10
ENSG00000198492	YTHDF2	3318	2637	3567	3874	3381	4296		3126	3869	2724	3421.33333333333	10
ENSG00000198502	HLA-DRB5								2300	1819		2059.5	3
ENSG00000198513	ATL1	1527	2406	772	1718	997	861	613	926	1217	755	1179.2	11
ENSG00000198517	MAFK	3628			1661		3356			3984		3157.25	5
ENSG00000198522	GPN1					3975	5113	3602	3939	5289		4383.6	6
ENSG00000198561	CTNND1				3190		3998		4363	3913		3866	5
ENSG00000198563	DDX39B	2384	1287	3539	2672	2402	2956	2823	1847	2355	1694	2395.9	11
ENSG00000198576	ARC			1446							41	743.5	3
ENSG00000198585	NUDT16	4486	2737	4024		2451	4859	4024	4562	5837		4122.5	9
ENSG00000198586	TLK1	4363		3433	3869	5677		5043	5633	6319		4905.28571428572	8
ENSG00000198598	MMP17	1499			2322	1775	1695	2295		1941		1921.16666666667	7
ENSG00000198612	COPS8	1654	1230	1149	1833	1454	2167	975	1405	1457	1594	1491.8	11
ENSG00000198625	MDM4					5726	6155			6967		6282.66666666667	4
ENSG00000198626	RYR2		843									843	2
ENSG00000198642	KLHL9	3676	1433			4596	4041	3782	3229	2893		3378.57142857143	8
ENSG00000198648	STK39	4703		3577	3324			3183	5100	6858		4457.5	7
ENSG00000198663	C6orf89		3041	3414		3969	4249	3524	4464	4009		3810	8
ENSG00000198668	CALM1	901	133	259	200	367	503	577	1034	963	227	516.4	11
ENSG00000198673	TAFA2					2651	2488	1829				2322.66666666667	4
ENSG00000198677	TTC37	3746	2091	3989	2244	3390	3298		5137	4181		3509.5	9
ENSG00000198680	TUSC1						5662			6658		6160	3
ENSG00000198689	SLC9A6	561	703	607	1897	879	659	364	216	160	626	667.2	11
ENSG00000198690	FAN1						5470			6597		6033.5	3
ENSG00000198692	EIF1AY	1995	2214		978						1897	1771	5
ENSG00000198695	MT-ND6	222	544	155	195	1349	2903	759	822	764	1211	892.4	11
ENSG00000198700	IPO9	4513		2903		4543		4034	3705	3849	2653	3742.85714285714	8
ENSG00000198707	CEP290				3819					6821		5320	3
ENSG00000198712	MT-CO2	5	7	7	12	30	22	31	74	36	11	23.5	11
ENSG00000198715	GLMP									5484		5484	2
ENSG00000198718	TOGARAM1					5968	5226			5551		5581.66666666667	4
ENSG00000198721	ECI2	3431		3698	3103	3686		5020	4159	4737		3976.28571428571	8
ENSG00000198727	MT-CYB	13	20	19	37	102	69	94	153	120	52	67.9	11
ENSG00000198730	CTR9	4588				5931		5011	5323	6382		5447	6
ENSG00000198732	SMOC1							2998		5472		4235	3
ENSG00000198739	LRRTM3	4397				2989	1616	2866	2296	2271		2739.16666666667	7
ENSG00000198743	SLC5A3	1964	552	1669	1412	2832	1799	1188	2152	1998	1914	1748	11
ENSG00000198752	CDC42BPB	4055			3864	5159		3492	5289	5216		4512.5	7
ENSG00000198755	RPL10A	812	583	1078	543	627	1270	1047	768	1023	844	859.5	11
ENSG00000198756	COLGALT2							4549				4549	2
ENSG00000198763	MT-ND2	10	18	8	15	35	16	28	112	94	40	37.6	11
ENSG00000198780	FAM169A	1246	982	1951	2221	1660	2701	2130	1658	1361	1422	1733.2	11
ENSG00000198785	GRIN3A					1274	1096					1185	3
ENSG00000198786	MT-ND5	23	41	40	42	268	194	1020	572	657	263	312	11
ENSG00000198791	CNOT7	1799	1605	1653	1631	2124	2079	1974	1921	1981	2447	1921.4	11
ENSG00000198792	TMEM184B	3402	2951				5964	3493		6029		4367.8	6
ENSG00000198793	MTOR				3716	4868	5454	3604	4681	6100		4737.16666666667	7
ENSG00000198794	SCAMP5	1196	1145	823	2254	964	807	571	585	741	910	999.6	11
ENSG00000198795	ZNF521									5240		5240	2
ENSG00000198797	BRINP2					2789	1763	2888		4792		3058	5
ENSG00000198804	MT-CO1	1	19	9	8	27	20	62	86	48	22	30.2	11
ENSG00000198805	PNP			1923	982					6694		3199.66666666667	4
ENSG00000198815	FOXJ3	2570	2430	3175	3322	3753	3720	2713	3683	3050	2466	3088.2	11
ENSG00000198816	ZNF358					4076		4661	5329	5539		4901.25	5
ENSG00000198818	SFT2D1	2888		1576	3817	4228	3483	2385		4904	1366	3080.875	9
ENSG00000198822	GRM3	1967	727		828	1000	1870	1059		5353		1829.14285714286	8
ENSG00000198825	INPP5F	537	156	266	390	208	188	134	226	203	235	254.3	11
ENSG00000198830	HMGN2	640	541	1946	278	1042	1116	1940	887	846	432	966.8	11
ENSG00000198832	SELENOM	516	399	993	344	745	1303	742	491	507	378	641.8	11
ENSG00000198833	UBE2J1	4527						5046	5492	6546		5402.75	5
ENSG00000198835	GJC2							744				744	2
ENSG00000198836	OPA1	2357	3176	1698	2705	3639	2922	2270	2450	1723	2852	2579.2	11
ENSG00000198837	DENND4B						4192			5881		5036.5	3
ENSG00000198840	MT-ND3	7	13	10	20	28	31	72	103	53	42	37.9	11
ENSG00000198843	SELENOT	1648	1766	1160	811	1300	1614	1455	1424	1447	1298	1392.3	11
ENSG00000198846	TOX	1140			3944	3866	2618			2814		2876.4	6
ENSG00000198853	RUSC2	3942		3528		2602	2590	3440	2381	3277		3108.57142857143	8
ENSG00000198856	OSTC	1922		3307	1882	3474	3313	3704	2878	3745		3028.125	9
ENSG00000198858	R3HDM4					5894				5999		5946.5	3
ENSG00000198860	TSEN15	3635			3532	4765	5007		5034	6601		4762.33333333333	7
ENSG00000198863	RUNDC1					5782	4907			4446		5045	4
ENSG00000198865	CCDC152	4182			2433							3307.5	3
ENSG00000198879	SFMBT2					4456	3713		5202	4090		4365.25	5
ENSG00000198883	PNMA5	2135	1528		1588	2485	1511	1690		1587		1789.14285714286	8
ENSG00000198886	MT-ND4	11	17	14	18	44	30	68	69	26	20	31.7	11
ENSG00000198888	MT-ND1	9	12	6	13	47	40	27	124	89	51	41.8	11
ENSG00000198890	PRMT6					4077	5676			6219		5324	4
ENSG00000198892	SHISA4		2816	2836		2637	3201	3091	3060	5194	3144	3247.375	9
ENSG00000198894	CIPC						5155	4904	5616	6445		5530	5
ENSG00000198898	CAPZA2	1465	2385	1476	2208	1480	2936	1263	1203	1684	1967	1806.7	11
ENSG00000198899	MT-ATP6	8	8	11	16	23	23	29	53	32	17	22	11
ENSG00000198900	TOP1			3884	3461	5774	4288	4766	4319	5109		4514.42857142857	8
ENSG00000198910	L1CAM	316	673	869	926	667	616	299	306	409	983	606.4	11
ENSG00000198911	SREBF2	2682	1489	1684	2147	2844	1775	1377	1583	1759	3101	2044.1	11
ENSG00000198914	POU3F3							2160				2160	2
ENSG00000198915	RASGEF1A				3433	4850	4236	3966				4121.25	5
ENSG00000198918	RPL39	574	1053	1649	1970	775	1487	1457	1272	1855	615	1270.7	11
ENSG00000198919	DZIP3	2079	1236	2389	2233	2328	2821	2379	1884	1813	1614	2077.6	11
ENSG00000198925	ATG9A	3658				4815	4248	4158	4357	6632		4644.66666666667	7
ENSG00000198929	NOS1AP						2722					2722	2
ENSG00000198931	APRT	2990		3063	3430	2943	5486	3358	3784	4056	3118	3580.88888888889	10
ENSG00000198932	GPRASP1	538	309	900	554	424	599	484	455	345	618	522.6	11
ENSG00000198934	MAGEE1	911	1345	829	1629	1247	1098	645	747	719	857	1002.7	11
ENSG00000198938	MT-CO3	3	9	4	17	19	28	13	30	15	13	15.1	11
ENSG00000198944	SOWAHA		64									64	2
ENSG00000198947	DMD						4645			6895		5770	3
ENSG00000198948	MFAP3L							2665				2665	2
ENSG00000198952	SMG5					5028	5698		5136	6543		5601.25	5
ENSG00000198954	KIF1BP	1846	2942	2773	3231	3071	3731	4539	3634	3284		3227.88888888889	10
ENSG00000198959	TGM2			2622		3362				3325		3103	4
ENSG00000198960	ARMCX6	2457			1401	3783	4815			5998		3690.8	6
ENSG00000198961	PJA2	426	577	473	581	292	371	594	521	550	491	487.6	11
ENSG00000198963	RORB	2615			1307	2077	1719			3747		2293	6
ENSG00000198964	SGMS1									6940		6940	2
ENSG00000203485	INF2	1835					2992	1400	5046	6945		3643.6	6
ENSG00000203618	GP1BB	2577	652		2235	4612	2890	1544	2373	2688	2278	2427.66666666667	10
ENSG00000203667	COX20	1746	1895	2178	505	1639	2687	3177	1668	1407	1059	1796.1	11
ENSG00000203685	STUM					2344	2394					2369	3
ENSG00000203705	TATDN3						5947					5947	2
ENSG00000203747	FCGR3A									4392		4392	2
ENSG00000203778	FAM229B	3663		3473	2778	3457	3583	3102	4187	2650	2237	3236.66666666667	10
ENSG00000203780	FANK1									1668		1668	2
ENSG00000203805	PLPP4	263		1139		876	489		651	698		686	7
ENSG00000203875	SNHG5	3113		3532		763	790	2468	2057	1573	1227	1940.375	9
ENSG00000203877	RIPPLY2						3261					3261	2
ENSG00000203879	GDI1	349	537	322	612	308	329	526	656	415	928	498.2	11
ENSG00000203880	PCMTD2	3350	2686		2446	4308	3119		3979	3957	3083	3366	9
ENSG00000203883	SOX18									3676		3676	2
ENSG00000203930	LINC00632	482	582	507	1002	1481	3113	1004	933	795	2472	1237.1	11
ENSG00000203950	RTL8A	2891	3218		1006	2669	4363	5086	3620	3420	2626	3211	10
ENSG00000203965	EFCAB7									5435		5435	2
ENSG00000204052	LRRC73				3057		3394					3225.5	3
ENSG00000204065	TCEAL5	2663	1908	2139	2283	2681	2319	1990	2004	1708	2250	2194.5	11
ENSG00000204070	SYS1									4490		4490	2
ENSG00000204071	TCEAL6	1058	598	1354	1267	1596	1707	1125	814	823	1151	1149.3	11
ENSG00000204104	TRAF3IP1									5975		5975	2
ENSG00000204116	CHIC1	3682	3113		2838	4500	4856	3260	3435	2900		3573	9
ENSG00000204120	GIGYF2					5631	5944			6331		5968.66666666667	4
ENSG00000204128	C2orf72	3393	2819			4083	5043	4929	4270	2282		3831.28571428571	8
ENSG00000204130	RUFY2					5804	5108	4208				5040	4
ENSG00000204160	ZDHHC18	2627			2393	3626	3444		3579	4643	3031	3334.71428571429	8
ENSG00000204178	MACO1						5230					5230	2
ENSG00000204186	ZDBF2	2019		1878		3305	2882		3151	2954		2698.16666666667	7
ENSG00000204217	BMPR2	813	880	991	1073	1849	1641	737	1106	1159	1610	1185.9	11
ENSG00000204220	PFDN6	2674	2901	3608	2897	4924	4678	3172	3610	4195		3628.77777777778	10
ENSG00000204227	RING1	3380	3244			3145	5969		3776	3703	3121	3762.57142857143	8
ENSG00000204231	RXRB				3184	5489	4165	3783	3330	4969		4153.33333333333	7
ENSG00000204237	OXLD1					3992	6115		3890	6011		5002	5
ENSG00000204241	LINC02731			631								631	2
ENSG00000204256	BRD2	4642		3725		4460	4194	4460	3486	4894	2351	4026.5	9
ENSG00000204257	HLA-DMA								3544	3445		3494.5	3
ENSG00000204264	PSMB8									6611		6611	2
ENSG00000204271	SPIN3						5018					5018	2
ENSG00000204272	NBDY	997	1204	1521	456	1141	1064	2009	1248	1154	1060	1185.4	11
ENSG00000204287	HLA-DRA	109	706	188	1289	113	181	1713	579	603	103	558.4	11
ENSG00000204308	RNF5					5659	5506	3970		6748		5470.75	5
ENSG00000204310	AGPAT1	2555	2977	2958		3914	5570	3761	2310	2592		3329.625	9
ENSG00000204314	PRRT1	1396	1939	1416	1622	1826	1364	1068	1365	1198	1168	1436.2	11
ENSG00000204316	MRPL38	4620				5639	5382	4783	4051	5381		4976	7
ENSG00000204347	BTBD17					4761	3337			2285		3461	4
ENSG00000204348	DXO						5872					5872	2
ENSG00000204356	NELFE	3730		2716		4140	5133	4072		6233		4337.33333333333	7
ENSG00000204370	SDHD	4172		3545	2829	3750	2771	3999	4079	4550		3711.875	9
ENSG00000204371	EHMT2					5830	5952	4777		5151		5427.5	5
ENSG00000204386	NEU1	3866				5701	3217	3470	3184	3539		3829.5	7
ENSG00000204387	SNHG32	4139		1723	2470	2109	2033	2335	2843	3098	2659	2601	10
ENSG00000204388	HSPA1B	542	963	26	2392	1551	1807	1033	921	806	652	1069.3	11
ENSG00000204389	HSPA1A	312	1776	30	1411	993	1571	882	848	946	482	925.1	11
ENSG00000204392	LSM2								5135	6907		6021	3
ENSG00000204394	VARS	4107				5644	6153	3623	5724	5496		5124.5	7
ENSG00000204427	ABHD16A	3930	2372	3931		4205	3256	4153	5359	6222		4178.5	9
ENSG00000204435	CSNK2B	3374	3181	3260		2639	4346	3547	4243	6035		3828.125	9
ENSG00000204442	FAM155A	847	1395	1428	1824	1444	1907	1507	810	942	1383	1348.7	11
ENSG00000204463	BAG6			3571		5339	5616	4293	3385	4074		4379.66666666667	7
ENSG00000204469	PRRC2A	3714		2626		4453	3627	3134	2827	2629	2940	3243.75	9
ENSG00000204472	AIF1					2282		4669	2769	4336		3514	5
ENSG00000204482	LST1									5930		5930	2
ENSG00000204525	HLA-C	450	515	1195	1038	254	387	3318	899	493	485	903.4	11
ENSG00000204564	C6orf136	3149				4964	3641	3154	4328	4641		3979.5	7
ENSG00000204568	MRPS18B					4827	4862	3616	5001	6696		5000.4	6
ENSG00000204569	PPP1R10					5888	6036		5415	6312		5912.75	5
ENSG00000204574	ABCF1								5422	6347		5884.5	3
ENSG00000204580	DDR1	948	979	647	2168	1516	1203	743	2122	4840	767	1593.3	11
ENSG00000204590	GNL1	3219	2222	2671		4273	4382	1878	3346	2889	3173	3117	10
ENSG00000204592	HLA-E	317	1066	793	886	379	502	729	914	781	105	647.2	11
ENSG00000204619	PPP1R11	2209	2109	1731		5642	4465	2821	3018	2941		3117	9
ENSG00000204628	RACK1	962	1278	1344	2175	1014	1626	1587	1406	1826	1040	1425.8	11
ENSG00000204642	HLA-F									2509		2509	2
ENSG00000204653	ASPDH	2378				3283	4198		3711	3863		3486.6	6
ENSG00000204655	MOG	223		271			505	220	459	588		377.666666666667	7
ENSG00000204673	AKT1S1					4620			5091	5819		5176.66666666667	4
ENSG00000204677	FAM153CP			3461								3461	2
ENSG00000204681	GABBR1	522	748	567	1819	711	870	359	447	273	805	712.1	11
