"label" "pval" "genesource_alldxes_domain_FDR" "signature" "geneset" "overlap" "background" "hits" "spdomain_sex" "genesource" "globalfdr"
"1413" "MDD" 0.1 0.27 181 2273 36 14060 "IQCE,BPTF,BAZ2B,NRXN2,NAV1,LINC00622,LRRC37A2,GABRB1,CDKL2,ZCCHC2,KANSL1-AS1,GOLPH3L,AL022328.4,ISLR2,CSNK1G1,RUNX1T1,MEF2C,SYT9,MGAT5B,NKAIN4,CIR1,NTM,MIR137HG,NAA15,AVL9,WNT2,LPL,AGAP2,TNRC6B,VARS2,NAB2,TTR,MC4R,ARRB1,BCR,GRID1" "x5_MaleUp" "union" 0.754471544715447
"1414" "NDD" 0.16 0.34 181 1228 20 14060 "IQSEC2,KAT6A,SOX11,DNMT3A,NRXN2,ATRX,GATAD2B,MEF2C,ADNP,SYNGAP1,CHD8,AHDC1,CREBBP,KDM5B,CHD4,BPTF,CELF2,ANKRD17,NAA15,PUM1" "x5_MaleUp" "union" 0.91938080495356
"1415" "GAD" 0.17 0.34 181 58 2 14060 "LRRC37A2,KANSL1-AS1" "x5_MaleUp" "union" 0.936261127596439
"1416" "Anorexia" 0.28 0.5 181 80 2 14060 "ARRB1,ANKRD52" "x5_MaleUp" "union" 1
"1417" "PTSD" 0.39 0.64 181 38 1 14060 "LRRC37A2" "x5_MaleUp" "union" 1
"1418" "AUD" 0.53 0.79 181 215 3 14060 "BPTF,GABRB1,GABRG3" "x5_MaleUp" "union" 1
"1419" "ADHD" 0.7 0.97 181 625 7 14060 "MEF2C,AVL9,PGPEP1,TPBG,LUZP1,MSL2,RUNX1T1" "x5_MaleUp" "union" 1
"1420" "BIP" 0.81 1 181 335 3 14060 "MARK2,ZNF318,WIPF3" "x5_MaleUp" "union" 1
"1421" "AD" 0.84 1 181 640 6 14060 "CSNK1G1,VARS2,ZCWPW1,ZKSCAN1,ZNF652,SNX11" "x5_MaleUp" "union" 1
"1422" "OUD" 1 1 181 173 0 14060 "" "x5_MaleUp" "union" 1
"1423" "CUD" 1 1 181 35 0 14060 "" "x5_MaleUp" "union" 1
"1424" "Panic" 1 1 181 53 0 14060 "" "x5_MaleUp" "union" 1
"1425" "ASD" 0.023 0.42 121 966 14 15022 "HDAC4,KANSL1-AS1,AGO1,ANKRD17,CACNA1C,CDC42BPB,LRRC4,NOVA2,NRXN2,NUAK1,RASSF5,SCN9A,TNRC6B,UBN2" "x6_MaleUp" "union" 0.42688
"1426" "GAD" 0.089 0.71 121 62 2 15022 "KANSL1-AS1,CACNA1C" "x6_MaleUp" "union" 0.737428571428571
"1427" "SCZ" 0.15 0.71 121 1945 20 15022 "CACNA1C,CPEB1,KANSL1-AS1,KDM4A,LRRC4,TCF25,ANKRD26,FBXW4,LIN28B,CSDC2,PROX1,SH3PXD2A,RNF111,IQCE,CTDSPL,SLC1A6,HDAC4,CHRM5,KCNJ3,NRXN2" "x6_MaleUp" "union" 0.912786885245902
"1428" "OCD" 0.19 0.71 121 278 4 15022 "ASMTL,FBXW4,PEX5L,CSDC2" "x6_MaleUp" "union" 0.979555555555556
"1429" "CUD" 0.25 0.71 121 36 1 15022 "CHRM5" "x6_MaleUp" "union" 1
"1430" "MDD" 0.26 0.71 121 2357 22 15022 "LIN28B,IQCE,NRXN2,CSDC2,FILIP1,KCTD7,SCN9A,KANSL1-AS1,SLC4A8,AL022328.4,SYT9,ZFYVE1,LRRC4,CACNA1C,CNOT4,NOL4,TNRC6B,MC4R,PEX5L,HDAC4,BCR,SLC1A6" "x6_MaleUp" "union" 1
"1431" "Lefthanded" 0.28 0.71 121 40 1 15022 "BCR" "x6_MaleUp" "union" 1
"1432" "NDD" 0.69 1 121 1253 9 15022 "SLC13A5,NRXN2,KCNH5,KCTD7,SOS1,HDAC4,NOVA2,ANKRD17,AGO1" "x6_MaleUp" "union" 1
"1433" "ADHD" 0.77 1 121 643 4 15022 "KDM4A,PGPEP1,TRIM66,CDC42BPB" "x6_MaleUp" "union" 1
"1434" "AD" 0.79 1 121 670 4 15022 "RNF111,ZNF285,ZFP90,KCNJ3" "x6_MaleUp" "union" 1
"1435" "AUD" 0.84 1 121 226 1 15022 "AGO1" "x6_MaleUp" "union" 1
"1436" "BIP" 0.94 1 121 345 1 15022 "CACNA1C" "x6_MaleUp" "union" 1
"1437" "OUD" 1 1 121 177 0 15022 "" "x6_MaleUp" "union" 1
"1438" "PTSD" 1 1 121 38 0 15022 "" "x6_MaleUp" "union" 1
"1439" "Anorexia" 1 1 121 81 0 15022 "" "x6_MaleUp" "union" 1
"1440" "Panic" 1 1 121 52 0 15022 "" "x6_MaleUp" "union" 1
"1441" "TS" 1 1 121 42 0 15022 "" "x6_MaleUp" "union" 1
"1442" "BMI" 1 1 121 4194 22 15022 "TNRC6B,TRIM66,FBXW4,ZFYVE1,MC4R,NRXN2,PGPEP1,MAP2K4,PDS5B,KAT7,FAM210B,KCNB2,CSDC2,CDC42BPB,SOX12,BCR,TCF25,ASMTL,RASSF5,VAV1,FIGNL2,CTDSPL" "x6_MaleUp" "union" 1
"1443" "ASD" 6.1e-08 1.1e-06 361 828 57 10974 "MACROD2,MAPT,KANSL1-AS1,NSF,CADPS,CDC27,AKAP9,ANK2,ANK3,ANKRD17,AP1S2,BRAF,CACNA2D1,CAMK4,CDKL5,CELF4,CNKSR2,ELAVL2,GABRG3,GPD2,GRIN2B,GRM5,HNRNPUL2,ICA1,ITPR1,KCND2,KCND3,LRRC4,LRRC4C,MAP1A,MYCBP2,MYH10,MYO5A,MYT1L,NEXMIF,NLGN1,NRXN1,NRXN2,PCLO,PRKN,PSD3,PTCHD1,PTPN4,RAPGEF4,RBFOX1,RGS7,RIMS1,RUNX1T1,SCN2A,SMARCA2,SYN2,SYNE1,SYT1,TANC2,UNC13A,UNC80,USP45" "x7_MaleUp" "union" 1.74994285714286e-05
"1444" "MDD" 0.00014 0.0013 361 1879 89 10974 "RAB27B,IP6K1,SYT4,ELAVL2,NICN1,MAPT,RABGAP1L,NCKIPSD,MAP9,SLC30A9,PPP1R13B,ADARB1,NRXN2,ERC2,CACNB4,CSDC2,TEX10,THAP9-AS1,MAP2,DNAJC6,RHOF,PDP1,AKAP9,B4GALT6,UBE2Z,GABRB1,BRD8,FAXC,NLGN1,NCALD,KIAA1109,TANC2,ARHGEF7,KANSL1-AS1,RBFOX1,CAPRIN2,PCLO,TMEM161B,LRRC7,RUNX1T1,SCAI,CPEB3,ORC4,CADPS,TUBA4A,LRRC4,AMPH,GDPD1,BSN,GRM5,NRXN1,CELF4,NCS1,UBE2M,ETV1,KIF5A,ELAVL4,ZYG11B,DNM3,BRINP3,REEP1,UBE2QL1,OTP,GABRG2,HIST1H4C,HABP4,SYT7,ATG2A,HSPH1,WDR7,NSF,PRKN,DOCK3,FAM193A,CDC27,POMC,GRIN2B,HCRT,PDE4A,PDE1B,MYT1L,CPLX2,ACSL4,SYNE1,ARRB1,NEFL,RAPH1,LRP8,NEFM" "x7_MaleUp" "union" 0.0123733333333333
"1445" "NDD" 0.0081 0.048 361 1133 52 10974 "CAMTA1,SCN2A,PRRT2,AP1S2,SYT1,ARL6,NRXN2,ORC4,GRIN2B,ELOVL4,STX1B,BRAF,SYNE1,SMARCA2,PTCHD1,IDS,NRXN1,PAK3,CNKSR2,ACSL4,ITPR1,RAB3GAP1,NEXMIF,MYO5A,TRIM37,CDKL5,SCN3A,RTN4IP1,UNC80,FRRS1L,FGF12,USP27X,YWHAG,SPTBN2,RIMS2,FGF14,NAPB,FGF13,ANKRD17,MYT1L,ATP8A2,ASS1,PUM1,MAPT,CHL1,PRKN,PDE1B,TANC2,KIF5A,NSF,GON4L,RGS7" "x7_MaleUp" "union" 0.25056
"1446" "GAD" 0.013 0.051 361 43 5 10974 "NSF,IP6K1,MAPT,STX1B,KANSL1-AS1" "x7_MaleUp" "union" 0.305417721518987
"1447" "PTSD" 0.014 0.051 361 29 4 10974 "MAPT,NSF,IP6K1,RAB27B" "x7_MaleUp" "union" 0.316878048780488
"1448" "OUD" 0.02 0.054 361 144 10 10974 "HSPH1,BSN,NICN1,PPP1R13B,PLCL2,DNAJC6,SCAI,NCKIPSD,YWHAG,IP6K1" "x7_MaleUp" "union" 0.399139784946237
"1449" "Anorexia" 0.021 0.054 361 66 6 10974 "NCKIPSD,BSN,IP6K1,NICN1,ARRB1,HTR2A" "x7_MaleUp" "union" 0.401814432989691
"1450" "SCZ" 0.047 0.11 361 1590 64 10974 "DNM3,BRD8,CNKSR2,ELAVL4,GRAMD1B,KANSL1-AS1,LRRC4,MAPT,MYT1L,NRGN,NSF,PLCL2,PPP1R13B,QPCT,TMEM161B,RETREG2,KIF21A,UBE2O,C5orf63,RAB27B,MACROD2,LRP8,SLC4A1AP,ZNF318,CADPS,BAG4,SYT1,PACSIN1,CSDC2,ORC4,UBE2Z,FAM81A,TRIM37,NICN1,RABGAP1L,ST6GALNAC6,PPME1,ATG2A,GDPD1,GRIN2B,HTR2A,NRXN1,PPP3R1,GRM5,CPLX2,ANK3,SYN2,NLGN1,PSD3,NDEL1,CHL1,UHMK1,NEFL,PDE4A,SMARCA2,NCS1,GABRG2,ELAVL2,ADARB1,GABRB1,KCNJ3,SPTBN2,NRXN2,RIMS2" "x7_MaleUp" "union" 0.573894736842105
"1451" "OCD" 0.22 0.44 361 228 10 10974 "ASMTL,ATP2B1,GPRIN1,RABGAP1L,GABRB1,SGSM1,NRXN1,NCKIPSD,CSDC2,HTR2A" "x7_MaleUp" "union" 1
"1452" "Lefthanded" 0.27 0.47 361 31 2 10974 "NSF,MAPT" "x7_MaleUp" "union" 1
"1453" "AUD" 0.31 0.47 361 167 7 10974 "HTR2A,GABRG2,POMC,GRIN2B,GABRB1,GABRG3,LRP8" "x7_MaleUp" "union" 1
"1454" "TS" 0.31 0.47 361 34 2 10974 "NCKIPSD,MYT1L" "x7_MaleUp" "union" 1
"1455" "ADHD" 0.36 0.5 361 524 19 10974 "BSN,SYT4,POMC,ACTR3B,TEX10,KIAA1109,PLCL2,BAG4,ELAVL4,SNAPC4,LUZP1,BRWD1,NCKIPSD,CCDC7,NSF,IP6K1,RUNX1T1,CDC27,GRM5" "x7_MaleUp" "union" 1
"1456" "BIP" 0.39 0.5 361 269 10 10974 "SYNE1,SPTBN2,ZNF318,ANK3,FAM193A,ERVK3-1,BSN,NSF,CDC27,CKMT1A" "x7_MaleUp" "union" 1
"1457" "CUD" 0.54 0.64 361 23 1 10974 "HCRT" "x7_MaleUp" "union" 1
"1458" "AD" 0.94 0.99 361 531 12 10974 "ICA1,ANK3,STX1B,FAM81A,OPLAH,NICN1,GRAMD1B,MYPOP,ANK2,CAMK4,KCNJ3,MAPT" "x7_MaleUp" "union" 1
"1459" "BMI" 0.94 0.99 361 3521 103 10974 "TEX10,POMC,AP1S1,GON4L,GDPD1,USP33,PPP1R13B,CSRNP3,DCUN1D4,ATG2A,PACSIN1,ARPP21,PRKN,UBE2Z,STX1B,C2CD2L,PRRT2,NICN1,IDS,ACVR2A,RAB27B,DNAJB14,HPCAL4,FAM219B,LUZP1,CALB2,RETREG2,GUCY1A1,AAK1,NRXN2,PPM1A,DLK1,BRWD1,MAP2K4,IP6K1,ARHGEF7,MYPOP,PDS5B,SOCS5,TIMM17A,CLCN6,DOCK3,OPLAH,RHOF,ATP2B1,RAB3A,NLGN1,RABGAP1L,PCSK1,ADARB1,BRD8,FBXO9,CSDC2,CKMT1A,CHD5,RTP5,SCN2A,ADGRB2,RMST,FAM193A,DYNLL2,ERICH3,RALYL,DNAJC6,EPCAM,SPRYD3,RIMKLA,DEDD2,ELAVL4,BSN,RAPH1,BRINP3,RIMS1,NSF,PRLHR,HNRNPUL2,CDC27,HECTD1,GPR135,MEG8,RBM33,NDEL1,TMEM161B,ZNF512,ASMTL,CAPRIN2,TMEM91,PLCB4,QPCT,SPTBN2,MTMR6,MAP1A,SYT7,ETV1,UBE2O,ELOVL4,NCS1,IGIP,TTC7B,CHST1,MYT1L,ARL6,HTR2A" "x7_MaleUp" "union" 1
"1460" "Panic" 1 1 361 43 0 10974 "" "x7_MaleUp" "union" 1
"1461" "ASD" 0.00096 0.013 411 963 43 15085 "KANSL1-AS1,LRRC37A2,DCAKD,AGAP1,AGO1,AGO3,ANK2,ANK3,BTRC,CACNA1I,CAMK4,CDH8,CHMP1A,CLCN4,CNTN6,DNMT3A,DCC,ELAVL2,EXOC6B,GABRA3,GRIN2A,GRIP1,GUCY1A2,HS3ST5,KATNAL1,KCNQ3,MTSS2,NAV3,NBEA,NRXN3,NTRK3,NUAK1,ROBO2,RPS6KA3,SAMD11,SATB1,SCFD2,SLC22A15,STK39,TBL1X,TCF7L2,BDNF,DIO2" "x8_MaleUp" "union" 0.05568
"1462" "AUD" 0.0014 0.013 411 227 15 15085 "FAM43B,CRH,THSD7B,BDNF,ALDH1A1,NFKB1,GRIN2A,AGO1,CNTN6,GRM3,NQO2,NTS,NRXN3,CDH8,NAP1L4" "x8_MaleUp" "union" 0.06496
"1463" "CUD" 0.069 0.34 411 35 3 15085 "PENK,CHRM5,ESR1" "x8_MaleUp" "union" 0.650071065989848
"1464" "GAD" 0.084 0.34 411 61 4 15085 "ESR1,LRRC37A2,KANSL1-AS1,CRH" "x8_MaleUp" "union" 0.721777777777778
"1465" "Lefthanded" 0.095 0.34 411 40 3 15085 "LRRC37A2,CHMP1A,BCR" "x8_MaleUp" "union" 0.754471544715447
"1466" "MDD" 0.24 0.72 411 2365 70 15085 "DENND1B,DCC,ELAVL2,ZMAT2,OXR1,ADARB1,STOML1,LOXL1-AS1,CSDC2,THAP5,LINC00622,LARP6,NAP1L4,IFI44,METTL15,BTRC,LRRC37A2,FAXC,CDKL2,ZCCHC2,MUC20,MAPK10,TRIM36,ARHGEF7,SYCE1,AKT3,KANSL1-AS1,IL21R-AS1,BEND4,ORC4,ZFYVE1,TMEM117,AMPH,FRMPD1,HS3ST5,ESR1,ROBO2,KIF2A,CSMD3,RRAGC,CRYZ,RXRG,DYSF,SPR,NFKB1,WNT2,HABP4,TCF7L2,BDNF,KATNAL1,SPTB,RASGRP1,TPM1,NTRK3,CDR2,WDR7,CERK,PSMD4,NAB2,CRH,GRIN2A,SST,NTS,BCR,RAPH1,SLIT3,GABRA3,NEFM,PENK,ISG15" "x8_MaleUp" "union" 1
"1467" "TS" 0.3 0.77 411 40 2 15085 "FBXL17,ZNF382" "x8_MaleUp" "union" 1
"1468" "SCZ" 0.41 0.79 411 1947 55 15085 "XPO7,GRIN2A,AKAP6,AKT3,C1orf216,CACNA1I,CHMP1A,CPEB1,DCC,DNMT3A,GATAD2B,GRM3,KANSL1-AS1,LRRC37A2,METTL15,NAB2,NSUN6,ZMAT2,ZNF365,SH3RF1,PIAS2,CSDC2,FBXL17,ORC4,THAP5,KIF2A,TLN2,BTRC,PPP3R1,ANK3,NOS1AP,TCF7L2,NTRK3,ESR1,BDNF,SST,GNAO1,NTS,UHMK1,PPARGC1A,ELAVL2,NRXN3,SEMA3A,ADARB1,CRH,ALDH1A1,NQO2,CTXN3,CHRM5,HSPA12A,KCNQ3,SLC38A2,SLIT3,SNCB,MPZL1" "x8_MaleUp" "union" 1
"1469" "Panic" 0.43 0.79 411 53 2 15085 "SYT10,CCKBR" "x8_MaleUp" "union" 1
"1470" "NDD" 0.46 0.79 411 1253 35 15085 "RPS6KA3,VRK1,DNMT3A,SACS,GNAO1,ORC4,GRIN2A,SHH,AASS,CHMP1A,GATAD2B,KCNH5,KIF2A,SOS1,CUL4B,AKT3,SPR,RAB23,CLCN4,DCC,KCNK4,NBEA,OXR1,PIGH,FGF13,SEMA3A,BDNF,SLC1A4,ZBTB24,ASS1,KLF8,AGO1,AKAP6,FRY,ACOT9" "x8_MaleUp" "union" 1
"1471" "OCD" 0.48 0.79 411 277 8 15085 "NRXN3,PIGH,CLGN,AGO3,NEFH,RARS,CSDC2,CCKBR" "x8_MaleUp" "union" 1
"1472" "AD" 0.57 0.85 411 675 18 15085 "BMPR2,HS3ST5,ANK3,PLEKHA1,CD2AP,GNAO1,NYAP1,ZFP90,PROC,ANK2,MTMR3,MTSS2,TMEM170B,PLCH1,CAMK4,BDNF,ESR1,CRH" "x8_MaleUp" "union" 1
"1473" "PTSD" 0.64 0.85 411 37 1 15085 "LRRC37A2" "x8_MaleUp" "union" 1
"1474" "Anorexia" 0.66 0.85 411 82 2 15085 "NEFH,ANKRD52" "x8_MaleUp" "union" 1
"1475" "OUD" 0.72 0.87 411 179 4 15085 "KIF2A,TTC9,PENK,NAV3" "x8_MaleUp" "union" 1
"1476" "BIP" 0.83 0.93 411 342 7 15085 "SSBP2,GRIN2A,ZNF365,ANK3,CHMP1A,CKMT1A,NRXN3" "x8_MaleUp" "union" 1
"1477" "ADHD" 0.9 0.95 411 645 13 15085 "CDH8,DCC,ROBO2,BDNF,B4GALT2,VRK1,HNRNPL,XAF1,SLC22A15,RNF168,RBPJ,PDGFD,COL5A2" "x8_MaleUp" "union" 1
"1478" "BMI" 1 1 411 4219 76 15085 "SHTN1,SAMD11,EFR3B,NEIL2,DCUN1D4,FAM214B,TPST2,NAP1L4,CLGN,ARL8A,RASGRP1,WSCD1,ZFYVE1,BDNF,CACNA1I,ALDH1A1,GUCY1A1,FGD4,SLC22A15,ZMAT2,PIAS2,ARHGEF7,SSBP2,TCF7L2,DIO2,KCNK4,NRXN3,KAT7,MBNL3,PLEKHA5,ADARB1,MPZL1,RNF168,METTL15,TRIM47,FBXL17,CSDC2,CKMT1A,TPM1,RAD54B,ST6GALNAC3,BTBD11,RRAGC,RPAP2,ENPP1,FRY,USP48,RAPH1,ANKRD28,ARMC10,HCRTR2,DNMT3A,BCR,PTPRM,FRMPD1,OPTN,ZBTB44,XPO7,SAMD12,GRM3,GNL3L,MTMR6,PSMD4,NFKB1,STOML1,MTMR3,CBX4,IGIP,C8orf34,C2orf88,MTSS2,CHST1,AGO3,ESR1,MRAP2,CYP26B1" "x8_MaleUp" "union" 1
"1479" "ASD" 9.3e-08 1.7e-06 277 925 45 13187 "WNT3,KANSL1-AS1,CDC27,RALGAPA2,AGAP1,AGO3,AHI1,AKAP9,ANK3,BAZ2B,BIRC6,CAMK2A,CDH13,CDK13,CGNL1,CHD2,CUX1,DLG4,ELAVL2,EPC2,FMR1,GABRA3,GDA,HIVEP2,HNRNPUL2,KCNQ3,KDM5B,KMT2C,MEMO1,MYCBP2,MYT1L,NBEA,PARD3B,PCDH9,RBFOX1,RIMS1,RSRC1,SETD2,STK39,TCF7L2,TLK2,TNRC6B,TSC1,ZNF713,NEMF" "x9_MaleUp" "union" 1.91786666666667e-05
"1480" "TS" 0.008 0.072 277 38 4 13187 "MYT1L,FBXL17,ZNF382,CHD2" "x9_MaleUp" "union" 0.25056
"1481" "NDD" 0.036 0.21 277 1220 35 13187 "ALG11,SOX11,WNT3,SACS,FMR1,GATAD2B,FAR1,KCNH5,SOS1,AKT3,ACSL4,TSC1,CHD2,SCN3A,AHI1,KDM5B,PDE10A,CDK13,HIVEP2,DLG4,BPTF,CAMK2A,SETD2,DDX6,SOX4,NBEA,RSRC1,EIF5A,MYT1L,ZC3H14,TLK2,KMT2C,BCL11B,PUM1,GON4L" "x9_MaleUp" "union" 0.506181818181818
"1482" "GAD" 0.12 0.48 277 58 3 13187 "WNT3,KANSL1-AS1,FMR1" "x9_MaleUp" "union" 0.815824175824176
"1483" "AUD" 0.14 0.48 277 205 7 13187 "BPTF,CDH13,CREB1,TTC12,PDE10A,CAMK2A,SLC22A18" "x9_MaleUp" "union" 0.869030100334448
"1484" "CUD" 0.16 0.48 277 34 2 13187 "PENK,CHRM5" "x9_MaleUp" "union" 0.91938080495356
"1485" "MDD" 0.33 0.84 277 2181 49 13187 "TTC12,ZNF638,ELAVL2,POLR3H,LATS1,MAP9,BPTF,BAZ2B,BID,AKAP9,S100A13,PTPRS,MAPK10,AKT3,KANSL1-AS1,RBFOX1,RSRC1,PDE10A,EPC2,VKORC1L1,CDH13,SGCZ,PCDH9,TENM2,UBE2M,ZRANB2,C2orf66,CREB1,HIST1H4C,HIVEP2,TCF7L2,CELF1,MALAT1,UGGT2,FCF1,NOL4,TNRC6B,DOCK3,CDC27,CUX1,DLG4,FMR1,CAMK2A,MYT1L,ACSL4,TRIM69,GABRA3,PENK,IFI6" "x9_MaleUp" "union" 1
"1486" "PTSD" 0.52 1 277 35 1 13187 "WNT3" "x9_MaleUp" "union" 1
"1487" "ADHD" 0.6 1 277 596 12 13187 "SNHG7,BID,ARID4A,PCNX1,DOK4,LATS1,BAG4,RNF168,KIF27,RSRC1,RTL5,CDC27" "x9_MaleUp" "union" 1
"1488" "OCD" 0.65 1 277 262 5 13187 "MSANTD4,ASMTL,ATP2B1,AGO3,POLR3H" "x9_MaleUp" "union" 1
"1489" "Panic" 0.65 1 277 50 1 13187 "FAR1" "x9_MaleUp" "union" 1
"1490" "AD" 0.83 1 277 612 10 13187 "CCDC6,ANK3,CELF1,NYAP1,ZKSCAN1,ZNF230,FCF1,ZC3H12B,PITPNB,KCNJ3" "x9_MaleUp" "union" 1
"1491" "SCZ" 0.84 1 277 1818 33 13187 "AKT3,BCL11B,GATAD2B,KANSL1-AS1,MYT1L,PPP1R21,TCF25,WNT3,PCNX1,POLR3H,KIF21A,KANSL3,FXR1,BAG4,CELF1,FBXL17,CREB1,RRN3,UGGT2,RALGAPA2,PPP3R1,ANK3,TCF7L2,DLG4,FMR1,AHI1,ELAVL2,BID,CHRM5,KCNJ3,KCNQ3,SLC38A2,CGNL1" "x9_MaleUp" "union" 1
"1492" "OUD" 0.87 1 277 168 2 13187 "IFI6,PENK" "x9_MaleUp" "union" 1
"1493" "BIP" 0.9 1 277 314 4 13187 "BCL11B,CERS6,ANK3,CDC27" "x9_MaleUp" "union" 1
"1494" "Anorexia" 1 1 277 77 0 13187 "" "x9_MaleUp" "union" 1
"1495" "Lefthanded" 1 1 277 34 0 13187 "" "x9_MaleUp" "union" 1
"1496" "BMI" 1 1 277 3927 62 13187 "TNRC6B,GON4L,BID,RIPOR2,SKAP2,BPTF,DCUN1D4,CACUL1,TLCD4,TYRO3,DNAJB14,CELF1,AAK1,RSRC1,EIF5A,CREB1,MAP2K4,ZNF654,PCSK2,PDS5B,TCF7L2,DOCK3,ATP2B1,KLHL8,CDH13,FAM210B,OBI1,RNF168,UGGT2,PIAS1,ZNF713,FBXL17,ZKSCAN1,ZRANB2,SETD2,SOX11,IFI6,PARD3B,TAF15,RASSF2,ARID4A,RRN3,SLITRK4,RIMS1,OPTN,SLC22A18,BAZ2B,HNRNPUL2,CDC27,MEG8,SOCS4,ORMDL3,TCF25,RSRP1,CUX1,ASMTL,TSC1,DLG4,JADE1,AGO3,VCPKMT,MYT1L" "x9_MaleUp" "union" 1
"1497" "ASD" 0.00029 0.0053 161 829 26 10613 "KANSL1-AS1,AKAP9,ANK2,CGNL1,CLASP1,DLGAP1,DNMT3A,GIGYF2,ITPR1,MAOB,MED13,MED13L,MEGF11,NRXN2,NTRK3,PHF21A,PHIP,PTCHD1,SEMA5A,SYNGAP1,TAF1,TCF7L2,TLE3,ZBTB20,ZBTB7A,ZNF804A" "x10_MaleUp" "union" 0.0234017391304348
"1498" "CUD" 0.063 0.51 161 27 2 10613 "CHRM5,GAL" "x10_MaleUp" "union" 0.635478260869565
"1499" "ADHD" 0.11 0.51 161 480 11 10613 "KDM4A,GIGYF2,B4GALT2,ARID4A,TOX4,POMC,KIF27,ZBTB20,CPNE4,CCAR1,MED13" "x10_MaleUp" "union" 0.788262548262548
"1500" "AUD" 0.13 0.51 161 174 5 10613 "SREK1IP1,POMC,MAOB,GAL,SEMA5A" "x10_MaleUp" "union" 0.852579505300353
"1501" "NDD" 0.14 0.51 161 1080 21 10613 "LRAT,MED13L,PHF21A,DNMT3A,NRXN2,TECPR2,SOX3,PTCHD1,KCNH5,PHIP,BCKDHB,SYNGAP1,ITPR1,ZBTB20,TAF1,USP27X,DDX6,PHACTR1,MED13,EIF5A,PUS3" "x10_MaleUp" "union" 0.869030100334448
"1502" "AD" 0.32 0.9 161 489 9 10613 "ZCWPW1,ZNF652,ZFP90,FCF1,ANK2,PHACTR1,SDS,KCNJ3,MAOB" "x10_MaleUp" "union" 1
"1503" "Lefthanded" 0.35 0.9 161 28 1 10613 "BCR" "x10_MaleUp" "union" 1
"1504" "TS" 0.41 0.91 161 34 1 10613 "PCDH7" "x10_MaleUp" "union" 1
"1505" "GAD" 0.51 1 161 47 1 10613 "KANSL1-AS1" "x10_MaleUp" "union" 1
"1506" "Anorexia" 0.65 1 161 69 1 10613 "ZNF804A" "x10_MaleUp" "union" 1
"1507" "BIP" 0.76 1 161 261 3 10613 "RBMS3,ZNF804A,MSH3" "x10_MaleUp" "union" 1
"1508" "SCZ" 0.79 1 161 1526 20 10613 "DNMT3A,GIGYF2,KANSL1-AS1,KDM4A,PPP1R21,RBMS3,ZNF804A,PHF21A,SYNGAP1,TCF7L2,NTRK3,MAOB,DLGAP1,CDKN1C,CHRM5,KCNJ3,SLIT3,KLF5,CGNL1,NRXN2" "x10_MaleUp" "union" 1
"1509" "MDD" 0.85 1 161 1801 23 10613 "GIGYF2,ZNF804A,NRXN2,UBXN2A,AKAP9,S100A13,TRIM36,KANSL1-AS1,TOX3,RBMS3,NKAIN4,MEGF11,AVIL,TCF7L2,FCF1,NTRK3,POMC,GAL,MAOB,BCR,SLIT3,DGKB,IFI6" "x10_MaleUp" "union" 1
"1510" "OUD" 0.88 1 161 138 1 10613 "IFI6" "x10_MaleUp" "union" 1
"1511" "OCD" 0.96 1 161 213 1 10613 "ASMTL" "x10_MaleUp" "union" 1
"1512" "BMI" 0.99 1 161 3271 37 10613 "CPNE4,POMC,TECPR2,CASTOR1,SMCO4,GUCY1A1,CBX8,NRXN2,ZNF160,EIF5A,PCDH7,CPNE3,GOLGA2,TCF7L2,SLC15A4,UBXN2A,GRP,SPICE1,SZRD1,GYPC,RTP5,PAPLN,IFI6,ZBTB7A,ARID4A,SREK1IP1,CERS1,DNMT3A,BCR,ASMTL,LCORL,SYNGAP1,IL13RA1,ISL1,NKAIN4,EPC1,APCDD1" "x10_MaleUp" "union" 1
"1513" "PTSD" 1 1 161 31 0 10613 "" "x10_MaleUp" "union" 1
"1514" "Panic" 1 1 161 41 0 10613 "" "x10_MaleUp" "union" 1
"1515" "ASD" 0.037 0.43 60 679 9 8900 "ACHE,AHI1,CLASP1,GRIN2A,OPHN1,SATB1,SCN2A,SOX6,XPO1" "x11_MaleUp" "union" 0.516330827067669
"1516" "AUD" 0.056 0.43 60 129 3 8900 "POMC,GRIN2A,GAL" "x11_MaleUp" "union" 0.608180790960452
"1517" "PTSD" 0.13 0.43 60 20 1 8900 "SOX6" "x11_MaleUp" "union" 0.852579505300353
"1518" "CUD" 0.14 0.43 60 23 1 8900 "GAL" "x11_MaleUp" "union" 0.869030100334448
"1519" "MDD" 0.14 0.43 60 1525 14 8900 "PACRG,CSDC2,SNAPC5,DMTN,XPO1,DTNBP1,AMPH,ECEL1,MBLAC2,HSPH1,PSMD4,POMC,GRIN2A,GAL" "x11_MaleUp" "union" 0.869030100334448
"1520" "SCZ" 0.14 0.43 60 1277 12 8900 "GRIN2A,FNDC10,SLC12A4,NEU1,ACHE,LY6H,CSDC2,DTNBP1,AHI1,NCAN,KCNJ3,CALY" "x11_MaleUp" "union" 0.869030100334448
"1521" "Panic" 0.22 0.56 60 36 1 8900 "SMAD1" "x11_MaleUp" "union" 1
"1522" "AD" 0.32 0.7 60 423 4 8900 "NEU1,SSBP4,KCNJ3,ACHE" "x11_MaleUp" "union" 1
"1523" "OCD" 0.35 0.7 60 183 2 8900 "ATP2B1,CSDC2" "x11_MaleUp" "union" 1
