H369 clusters	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
490	DLK1	4.68E-55	1.0815412	0.629	0.131	2.79E-50
490	SEMA3C	1.25E-51	1.18341826	0.781	0.218	7.46E-47
490	ZFPM2	4.27E-49	1.67528168	1	0.515	2.54E-44
490	ARHGAP28	1.01E-47	1.25437409	0.714	0.21	5.98E-43
490	NR3C1	6.00E-47	1.68513194	0.943	0.641	3.57E-42
490	ZFPM2-AS1	1.59E-35	1.25525273	0.733	0.257	9.44E-31
490	FSTL5	2.29E-35	1.33854086	0.981	0.638	1.36E-30
490	ARHGAP36	9.36E-33	0.85166753	0.543	0.143	5.57E-28
490	SGCZ	1.03E-32	1.38558442	0.99	0.823	6.13E-28
490	CNTNAP2	1.56E-32	1.16722573	1	0.985	9.27E-28
490	CADPS2	1.65E-30	1.26874052	0.914	0.495	9.80E-26
490	UNC5D	6.91E-30	1.28313166	1	0.734	4.11E-25
490	LINGO2	1.24E-29	1.00839547	1	0.895	7.35E-25
490	KCNB2	1.65E-29	1.19686202	0.971	0.733	9.84E-25
490	AL033504.1	1.07E-28	1.01921204	0.914	0.471	6.37E-24
490	NRXN3	1.18E-28	1.13595125	1	0.81	7.02E-24
490	ANKFN1	1.15E-27	1.52704529	0.848	0.547	6.83E-23
490	AFF2	4.57E-26	0.98491706	0.857	0.488	2.72E-21
490	TMEM132D	7.32E-24	0.96069308	0.905	0.539	4.36E-19
490	SEMA6D	7.98E-24	1.04489555	0.886	0.542	4.75E-19
490	SAMD5	1.40E-23	0.92797034	0.876	0.462	8.32E-19
490	L3MBTL4	1.42E-23	0.98840521	0.781	0.404	8.47E-19
490	VPS8	2.64E-23	0.86712965	0.924	0.79	1.57E-18
490	CFC1	2.93E-23	0.93090828	0.61	0.253	1.74E-18
490	THSD7B	1.10E-22	1.44540598	0.695	0.316	6.52E-18
490	RHOBTB3	9.29E-22	0.81178725	0.695	0.379	5.53E-17
490	LNC-LBCS	4.11E-21	0.87948447	0.743	0.369	2.45E-16
490	AC004470.2	6.52E-21	0.88916025	0.762	0.37	3.88E-16
490	INPP5F	2.42E-20	0.88768561	0.933	0.83	1.44E-15
490	TRPM3	5.57E-20	1.05625978	0.895	0.585	3.31E-15
490	DIRAS3	5.23E-19	1.09217749	0.838	0.52	3.11E-14
490	SDK1	5.53E-19	1.03602307	0.81	0.546	3.29E-14
490	PDE7B	1.08E-18	0.93665085	0.848	0.563	6.41E-14
490	GUCY1A2	5.62E-18	0.81285146	0.905	0.748	3.34E-13
490	SOX5	9.48E-17	1.38805466	0.81	0.648	5.64E-12
490	KIF26B	5.32E-16	0.84470906	0.895	0.701	3.17E-11
490	TMEM65	9.83E-15	0.75260673	0.762	0.56	5.85E-10
490	DCC	2.96E-13	0.79611753	0.914	0.697	1.76E-08
490	LRMDA	5.03E-13	0.78081128	0.762	0.514	2.99E-08
490	GPC6	5.47E-13	0.77752841	0.933	0.761	3.25E-08
490	GPC5	8.61E-13	0.74944493	0.81	0.579	5.12E-08
490	AP003464.1	9.84E-13	0.73937648	0.467	0.218	5.85E-08
490	SNCG	4.06E-09	0.90683229	0.848	0.664	0.00024158
490	SPOCK1	2.45E-08	0.79109564	0.781	0.626	0.00145812
490	TPI1	3.00E-07	0.75610459	0.733	0.588	0.01784932
492	ZIC2	0	1.12778973	0.836	0.034	0
492	MIR217HG	0	1.06941791	0.699	0.017	0
492	PMFBP1	1.07E-241	1.2965848	0.808	0.042	6.38E-237
492	AC114316.1	2.42E-176	2.95708361	0.753	0.05	1.44E-171
492	ONECUT1	2.19E-162	0.91712748	0.671	0.041	1.30E-157
492	PRDM8	1.23E-158	1.2397677	0.863	0.071	7.31E-154
492	AL136114.1	6.39E-147	2.0762951	0.74	0.058	3.80E-142
492	OTP	1.18E-131	1.48521461	0.877	0.089	7.03E-127
492	CBLN1	3.55E-106	1.61492128	0.904	0.123	2.11E-101
492	AL137139.2	8.14E-105	1.13391343	0.685	0.067	4.84E-100
492	ZIC1	4.69E-89	0.96099135	0.753	0.09	2.79E-84
492	TRH	1.26E-69	2.1886298	0.74	0.122	7.49E-65
492	SIM1	3.18E-66	1.50096715	0.89	0.185	1.89E-61
492	AC007614.1	1.96E-59	1.38588485	0.863	0.197	1.17E-54
492	POU6F2	8.71E-49	1.65082172	0.849	0.23	5.18E-44
492	VWC2	9.11E-44	1.8662698	0.945	0.373	5.42E-39
492	LINC02055	1.62E-32	0.88597834	0.534	0.11	9.66E-28
492	PTPRK	7.36E-32	1.84655537	0.89	0.42	4.38E-27
492	ADRA1A	1.04E-31	1.0142403	0.781	0.241	6.17E-27
492	ARHGAP36	3.08E-31	1.07628343	0.603	0.143	1.83E-26
492	ZNF521	1.72E-30	1.47699965	0.863	0.385	1.02E-25
492	LMO3	7.26E-30	1.01089733	0.89	0.339	4.32E-25
492	PIP5K1B	2.35E-29	1.46422726	0.918	0.521	1.40E-24
492	CNTN6	4.10E-28	1.26950009	0.89	0.408	2.44E-23
492	BRINP1	1.38E-26	1.18830799	0.959	0.721	8.19E-22
492	ASIC2	3.96E-26	1.2930391	0.877	0.491	2.35E-21
492	CRB1	2.70E-25	1.03621963	0.849	0.425	1.61E-20
492	ARHGAP24	3.56E-25	1.32031338	0.918	0.443	2.12E-20
492	PDE1C	8.52E-25	0.99177537	0.836	0.332	5.07E-20
492	AC018742.1	1.55E-22	1.15354339	0.384	0.082	9.25E-18
492	ARID5B	3.12E-21	1.14164391	0.89	0.456	1.86E-16
492	SLC22A17	5.01E-21	0.94315742	0.986	0.897	2.98E-16
492	TLL1	8.42E-21	1.00717342	0.603	0.199	5.01E-16
492	VSTM2L	4.84E-20	0.9917067	0.863	0.457	2.88E-15
492	TENM4	3.93E-19	1.05865619	0.932	0.823	2.33E-14
492	CA10	1.11E-18	0.96165471	0.945	0.565	6.60E-14
492	ALK	1.86E-18	1.21303133	0.863	0.514	1.10E-13
492	MARCHF3	3.73E-17	0.9517923	0.781	0.432	2.22E-12
492	GNAS	5.87E-17	0.93197192	1	0.973	3.49E-12
492	PLD5	1.77E-16	0.90942198	0.89	0.534	1.05E-11
492	GUCY1A2	5.40E-16	0.99469006	0.918	0.748	3.21E-11
492	TEAD1	1.58E-15	0.92416467	0.904	0.736	9.40E-11
492	NFIA	7.38E-15	1.00332232	0.726	0.354	4.39E-10
492	MGAT4C	1.26E-13	1.14836976	0.959	0.707	7.48E-09
492	PTPRT	6.19E-12	1.05674949	0.836	0.517	3.68E-07
492	COL25A1	2.66E-10	1.04976927	0.849	0.56	1.58E-05
492	LINC01470	7.09E-10	0.91056953	0.356	0.127	4.22E-05
492	NPAS3	3.72E-09	0.9784419	0.945	0.84	0.0002215
492	MT-CO3	9.65E-09	0.89416587	0.959	0.946	0.00057384
492	TENM2	3.65E-08	0.90038881	0.973	0.916	0.00217322
494	EYA1	7.03E-145	2.11925891	0.93	0.093	4.18E-140
494	EBF3	9.77E-105	1.49795793	0.915	0.12	5.81E-100
494	LINC00299	8.89E-93	1.13422624	0.817	0.104	5.29E-88
494	IL1RAPL2	5.31E-91	3.21271761	0.986	0.185	3.16E-86
494	NWD2	8.42E-52	1.57286136	0.93	0.252	5.01E-47
494	STXBP6	9.27E-51	1.99187123	0.986	0.367	5.51E-46
494	MYO1B	3.35E-47	1.1760472	0.789	0.194	1.99E-42
494	AC008415.1	4.87E-47	1.95631369	0.887	0.228	2.90E-42
494	KCNH5	2.48E-43	1.92104203	0.986	0.524	1.47E-38
494	AC109466.1	5.73E-42	2.06720216	0.915	0.283	3.41E-37
494	RMST	4.95E-41	1.98229617	1	0.806	2.94E-36
494	CACNA2D1	5.03E-41	1.95204959	1	0.839	2.99E-36
494	MGAT4C	1.52E-40	2.20966127	1	0.707	9.05E-36
494	RUNX1T1	4.23E-40	1.81911259	0.986	0.655	2.52E-35
494	SEMA3C	8.67E-40	1.29238386	0.831	0.218	5.16E-35
494	TRPC4	9.23E-39	1.44053993	0.972	0.384	5.49E-34
494	LINC01322	1.48E-38	1.58494001	1	0.543	8.81E-34
494	PRR16	1.88E-38	1.93417459	1	0.675	1.12E-33
494	OPCML	1.94E-37	1.46819771	1	0.903	1.16E-32
494	ZNF536	2.04E-35	1.3012808	0.972	0.417	1.21E-30
494	GRID1	2.66E-35	1.58707279	0.972	0.818	1.58E-30
494	KLHL1	3.46E-34	1.76364808	1	0.582	2.06E-29
494	PBX3	6.49E-33	1.43355908	0.958	0.421	3.86E-28
494	NCKAP5	1.24E-32	1.18396763	0.958	0.417	7.40E-28
494	CHN2	1.50E-32	1.3684567	0.986	0.542	8.92E-28
494	CHSY3	4.64E-32	1.81488527	0.986	0.691	2.76E-27
494	ZBTB20	1.34E-31	1.30040981	1	0.935	7.95E-27
494	STXBP5-AS1	1.61E-31	1.30212782	0.986	0.761	9.58E-27
494	BRINP3	4.21E-31	1.24483326	1	0.834	2.50E-26
494	RGS6	5.06E-31	1.60321287	0.986	0.505	3.01E-26
494	SLC44A5	1.44E-29	1.52322741	0.972	0.559	8.55E-25
494	LRRC3B	2.66E-29	1.14406927	0.915	0.481	1.58E-24
494	ERBB4	2.81E-29	1.79724964	0.986	0.621	1.67E-24
494	CNTN3	6.36E-29	1.34501824	0.972	0.503	3.78E-24
494	MIR99AHG	6.77E-29	1.17855685	1	0.9	4.03E-24
494	VLDLR-AS1	8.72E-29	1.14635773	0.986	0.589	5.18E-24
494	CCDC85A	1.65E-28	1.20687337	1	0.706	9.82E-24
494	DMD	4.87E-28	1.32601261	1	0.78	2.90E-23
494	CHRM3	8.78E-28	2.16308537	0.901	0.527	5.22E-23
494	TMEFF2	4.03E-27	1.18319864	1	0.856	2.40E-22
494	AC008591.1	4.39E-27	1.16295791	0.901	0.366	2.61E-22
494	PRKG1	8.91E-27	1.40764013	1	0.81	5.30E-22
494	UNC5C	3.24E-26	1.25727327	1	0.851	1.93E-21
494	CDH10	4.97E-26	1.21378192	1	0.655	2.96E-21
494	SLC2A13	1.73E-25	1.14968515	0.986	0.851	1.03E-20
494	TAFA1	3.20E-25	1.40924973	1	0.598	1.90E-20
494	DGKB	3.55E-25	1.21281319	1	0.891	2.11E-20
494	SORCS1	8.40E-24	1.24540008	0.958	0.493	4.99E-19
494	LINC02223	9.57E-24	1.24655495	0.901	0.509	5.69E-19
494	TTTY10	6.38E-23	1.12022946	0.93	0.635	3.80E-18
496	MEPE	0	1.59835844	0.512	0.003	0
496	SLC5A7	6.93E-137	1.97231485	0.744	0.038	4.12E-132
496	AC092957.1	1.74E-111	2.82893466	0.674	0.037	1.03E-106
496	NLRP1	2.25E-63	1.75898643	0.605	0.053	1.34E-58
496	IGF2BP2	6.79E-47	1.47014812	0.581	0.066	4.04E-42
496	ADAMTS9	7.19E-45	1.78847329	0.419	0.033	4.28E-40
496	CECR2	9.81E-43	1.5168557	0.837	0.158	5.84E-38
496	AL136456.1	2.94E-41	1.74056152	0.698	0.103	1.75E-36
496	PDE1C	3.24E-35	2.79299138	1	0.332	1.93E-30
496	CD36	6.60E-32	2.30140963	0.698	0.144	3.93E-27
496	LYPD6B	6.01E-31	1.59920243	0.814	0.195	3.58E-26
496	SPHKAP	9.05E-31	2.91607215	0.907	0.293	5.39E-26
496	TACR1	2.25E-30	2.41188865	0.814	0.239	1.34E-25
496	SNTG2	9.78E-27	2.86146099	0.814	0.273	5.82E-22
496	ZMAT4	1.64E-24	1.6488549	0.907	0.322	9.78E-20
496	SV2C	1.70E-24	1.80843556	0.93	0.405	1.01E-19
496	MIR181A1HG	6.08E-24	1.45806829	0.953	0.368	3.61E-19
496	ADAMTS9-AS2	1.46E-23	2.7601703	0.558	0.106	8.69E-19
496	CHRM2	3.59E-23	1.90414408	0.837	0.302	2.13E-18
496	ERC2	7.24E-23	1.82493488	1	0.932	4.31E-18
496	HTR1E	2.13E-21	1.68551701	0.93	0.399	1.26E-16
496	AC023095.1	2.37E-21	1.41084283	0.837	0.317	1.41E-16
496	INPP4B	1.41E-20	2.22776982	0.977	0.708	8.40E-16
496	FAM78B	2.88E-20	1.38892581	0.837	0.382	1.71E-15
496	CNTN3	3.10E-20	2.43192252	0.93	0.503	1.84E-15
496	MYRIP	5.19E-20	1.8753503	0.907	0.678	3.09E-15
496	PDZRN3	1.19E-19	1.64198561	0.814	0.278	7.09E-15
496	TMTC2	1.62E-19	2.05231437	0.953	0.546	9.61E-15
496	LINC00571	2.57E-19	1.99071543	0.791	0.278	1.53E-14
496	QKI	5.62E-19	1.73270554	0.907	0.524	3.34E-14
496	COL25A1	8.75E-19	2.08242255	0.93	0.56	5.20E-14
496	LRP1B	5.41E-18	1.71766037	1	0.954	3.22E-13
496	CADM2	1.87E-17	1.4946806	1	0.972	1.11E-12
496	TTN	1.99E-17	3.0772246	0.814	0.363	1.18E-12
496	NKAIN3	3.39E-17	1.97986324	0.907	0.545	2.02E-12
496	NCALD	6.00E-17	2.29497385	0.884	0.545	3.57E-12
496	LUZP2	8.64E-17	2.38615946	0.907	0.671	5.14E-12
496	ATP8B4	1.48E-16	1.42678538	0.721	0.294	8.83E-12
496	CACNB4	1.88E-16	1.48576864	0.86	0.454	1.12E-11
496	SRRM4	6.87E-16	2.17519074	0.953	0.724	4.09E-11
496	FGF13	8.92E-15	1.47426595	0.907	0.704	5.30E-10
496	SEZ6L	2.08E-14	1.64241727	0.907	0.792	1.24E-09
496	ASIC2	3.02E-14	1.63229734	0.86	0.491	1.80E-09
496	ST6GAL2	3.03E-14	1.40245981	0.721	0.31	1.80E-09
496	STAC	9.40E-14	1.38287242	0.791	0.388	5.59E-09
496	GRIP1	1.44E-12	1.57849549	0.953	0.883	8.56E-08
496	MT-RNR2	2.01E-10	1.82615438	0.953	0.841	1.19E-05
496	CNTNAP5	7.17E-09	1.62955979	0.93	0.839	0.00042661
496	MT-RNR1	1.10E-08	1.41483935	0.86	0.686	0.00065161
496	MT-CO3	7.97E-07	1.8153615	0.907	0.946	0.04739558
498	LPAR1	8.06E-84	1.46006191	0.75	0.087	4.79E-79
498	LEF1	1.89E-80	1.93527349	0.828	0.115	1.12E-75
498	CALCRL	7.98E-72	1.08495606	0.656	0.074	4.75E-67
498	NPY	1.14E-58	1.26319306	0.484	0.05	6.76E-54
498	DLX6-AS1	4.77E-42	2.04369896	0.875	0.266	2.83E-37
498	DACH1	5.98E-40	2.87608702	0.969	0.474	3.55E-35
498	ST6GAL2	2.64E-33	1.48880511	0.859	0.309	1.57E-28
498	MIR924HG	1.47E-29	1.21643114	0.609	0.151	8.72E-25
498	NPNT	3.33E-28	1.45548096	0.672	0.197	1.98E-23
498	PDE1A	2.48E-27	2.14131952	0.922	0.62	1.48E-22
498	GABRG1	1.69E-25	1.3700742	0.922	0.467	1.01E-20
498	TCF4	1.72E-25	1.36164158	0.984	0.572	1.02E-20
498	PCP4	8.84E-25	1.61749312	0.828	0.371	5.26E-20
498	TRPC5	3.27E-24	1.39380154	0.875	0.362	1.94E-19
498	EPHA3	2.86E-22	1.98506696	0.766	0.302	1.70E-17
498	KCNH5	5.69E-22	1.32562439	0.906	0.524	3.39E-17
498	RUNX1T1	2.60E-21	1.28601959	0.938	0.655	1.55E-16
498	XACT	6.17E-21	1.4514735	0.797	0.336	3.67E-16
498	ZNF536	3.39E-20	1.31910191	0.891	0.417	2.02E-15
498	GPC6	3.42E-20	1.75657347	0.938	0.761	2.04E-15
498	AC008056.1	4.52E-20	1.17854343	0.688	0.251	2.69E-15
498	PDZRN3	9.38E-20	1.29317209	0.703	0.278	5.58E-15
498	RALYL	1.15E-19	1.23394761	0.984	0.972	6.82E-15
498	PDGFD	2.33E-19	1.15580774	0.672	0.234	1.39E-14
498	GRIA4	4.00E-19	1.14336246	0.984	0.784	2.38E-14
498	PDE5A	5.23E-19	1.46218755	0.875	0.672	3.11E-14
498	NRXN3	5.68E-19	1.29964068	0.984	0.81	3.38E-14
498	EFNA5	8.71E-19	1.35435429	0.969	0.853	5.18E-14
498	SOX6	2.77E-18	2.50230011	0.609	0.234	1.65E-13
498	MEF2C-AS1	1.11E-17	1.16341121	0.828	0.456	6.63E-13
498	PRANCR	1.37E-17	1.08176898	0.984	0.876	8.17E-13
498	TPD52L1	3.26E-17	1.09364026	0.641	0.26	1.94E-12
498	KCNH7	3.48E-17	1.17373471	0.953	0.818	2.07E-12
498	AC068051.1	1.46E-16	1.31327365	0.719	0.388	8.66E-12
498	ESR1	1.92E-16	1.19795459	0.656	0.265	1.14E-11
498	DPP10	6.75E-16	1.17683124	0.938	0.765	4.02E-11
498	OPRM1	1.74E-14	1.64671416	0.734	0.456	1.03E-09
498	RGS7	2.70E-14	1.16250838	0.969	0.931	1.60E-09
498	VWC2L	4.92E-14	1.28225805	0.812	0.52	2.92E-09
498	PRKCA	3.61E-13	1.26044197	0.875	0.714	2.14E-08
498	HMCN1	6.21E-13	1.094746	0.312	0.079	3.69E-08
498	FREM1	6.82E-13	1.43437019	0.688	0.417	4.05E-08
498	CHRM3	9.22E-12	1.2143184	0.781	0.527	5.49E-07
498	CNTN5	1.75E-11	1.23783096	0.906	0.696	1.04E-06
498	AL356534.1	5.45E-11	1.62805723	0.625	0.362	3.24E-06
498	SORCS1	2.02E-09	1.33029572	0.766	0.493	0.00012044
498	ALK	2.53E-09	1.36531556	0.781	0.514	0.00015058
498	MALRD1	6.67E-09	1.28547937	0.547	0.315	0.00039647
498	KLHL1	2.32E-08	1.65836437	0.75	0.583	0.00138202
498	SOX2-OT	4.53E-08	1.3696581	0.812	0.693	0.00269304
499	ONECUT3	5.30E-161	1.06999913	0.677	0.019	3.15E-156
499	ZIC2	3.80E-125	1.36513783	0.806	0.034	2.26E-120
499	MIR217HG	6.31E-113	0.91686566	0.548	0.017	3.75E-108
499	ONECUT1	3.90E-97	1.33024903	0.774	0.041	2.32E-92
499	PMFBP1	2.65E-64	0.96676299	0.645	0.042	1.57E-59
499	ETV1	1.35E-35	1.71343679	0.871	0.154	8.01E-31
499	LINC02055	8.71E-32	1.55642051	0.742	0.111	5.18E-27
499	AL137139.2	1.42E-28	1.09648428	0.548	0.068	8.46E-24
499	ZIC1	1.57E-27	0.88270568	0.645	0.09	9.36E-23
499	VWC2	1.24E-15	1.78667621	0.871	0.373	7.37E-11
499	GNAS	2.43E-15	1.9148522	1	0.973	1.45E-10
499	SV2B	4.84E-15	1.17334611	0.806	0.264	2.88E-10
499	HEG1	1.13E-13	0.73339273	0.387	0.068	6.74E-09
499	ONECUT2	2.11E-13	1.25679128	0.742	0.27	1.26E-08
499	GHR	2.50E-12	1.52277896	0.871	0.427	1.49E-07
499	NCKAP5	4.88E-12	1.69649182	0.806	0.417	2.90E-07
499	RPH3A	9.71E-12	1.24120616	0.903	0.647	5.77E-07
499	AC025809.1	1.29E-11	0.7816559	0.581	0.164	7.69E-07
499	C14orf39	4.57E-11	0.78649924	0.742	0.285	2.72E-06
499	SH3RF3	6.32E-11	1.11149968	0.871	0.567	3.76E-06
499	GAD2	7.05E-11	1.03153973	0.903	0.386	4.19E-06
499	MAML3	7.95E-11	1.21146809	0.935	0.541	4.73E-06
499	CCDC85A	1.42E-10	1.24087158	0.968	0.706	8.46E-06
499	AL513166.1	3.14E-10	1.15070403	0.968	0.836	1.87E-05
499	NRXN3	2.27E-09	1.10152962	1	0.81	0.00013512
499	NEGR1	3.20E-09	0.97232487	1	0.97	0.00019017
499	GFRA2	3.44E-09	0.78626256	0.742	0.334	0.00020462
499	SOX1-OT	3.71E-09	0.80538139	0.645	0.237	0.00022065
499	NBEAP1	3.89E-09	0.72946979	0.484	0.148	0.00023159
499	LINC01572	4.30E-09	0.74047908	0.806	0.391	0.00025557
499	TSHZ3	8.25E-09	0.75021996	0.613	0.218	0.00049086
499	AL033504.1	8.49E-09	0.93177721	0.903	0.472	0.00050477
499	CRIM1	9.12E-09	0.85704817	0.903	0.523	0.0005426
499	SAMD5	1.60E-08	0.99875074	0.839	0.463	0.0009503
499	SYT17	1.94E-08	0.84925691	0.677	0.295	0.00115603
499	CSGALNACT1	2.39E-08	0.96481324	0.645	0.253	0.0014232
499	ZNF385D	4.81E-08	1.57999775	0.871	0.615	0.00286114
499	SPOCK1	5.70E-08	0.84901356	0.935	0.626	0.00339224
499	EFNA5	7.81E-08	1.13215583	0.935	0.853	0.00464499
499	ANKRD30B	8.27E-08	0.7845996	0.742	0.339	0.00492038
499	PTPRG	8.87E-08	1.02221238	0.968	0.806	0.00527587
499	NOVA1	1.03E-07	0.74536798	1	0.977	0.00612315
499	SCN7A	1.08E-07	0.8916599	0.871	0.59	0.00645345
499	SLC6A1	1.14E-07	0.75252441	0.871	0.549	0.00675438
499	CLMP	2.12E-07	0.79339848	0.452	0.154	0.01259162
499	FGFR1	2.24E-07	0.74866659	0.806	0.452	0.01332445
499	BCL11A	3.54E-07	0.78960023	0.806	0.476	0.02104413
499	CADM1	4.26E-07	0.74490844	1	0.958	0.02534752
499	ZNF536	4.32E-07	0.7686208	0.806	0.417	0.02569862
499	EIF1	7.15E-07	0.76450241	0.968	0.736	0.04251115
502	VIPR2	0	1.3935763	0.518	0.017	0
502	ONECUT3	0	1.38494592	0.545	0.018	0
502	COL4A6	3.15E-188	1.47317037	0.373	0.017	1.88E-183
502	COL4A5	1.31E-163	1.26019013	0.5	0.034	7.76E-159
502	ONECUT1	1.04E-160	1.1180148	0.545	0.04	6.18E-156
502	ZIC1	2.04E-114	1.29155938	0.691	0.09	1.21E-109
502	PMFBP1	6.76E-112	0.90564321	0.464	0.042	4.02E-107
502	FSTL1	8.82E-108	0.91330193	0.527	0.057	5.25E-103
502	AC092957.1	4.33E-81	1.00029115	0.382	0.037	2.57E-76
502	AL137139.2	2.31E-80	1.35303843	0.5	0.067	1.38E-75
502	NTS	2.58E-59	3.29843591	0.555	0.104	1.53E-54
502	ANKRD30A	1.20E-56	0.95175884	0.336	0.041	7.15E-52
502	CLMP	4.99E-43	1.00403785	0.582	0.153	2.97E-38
502	C14orf39	1.59E-36	0.93649545	0.745	0.285	9.44E-32
502	SOX1-OT	2.11E-35	1.42092212	0.655	0.237	1.26E-30
502	RORB	3.97E-33	1.79244267	0.682	0.265	2.36E-28
502	SV2B	2.28E-32	1.12331199	0.691	0.263	1.36E-27
502	MSI2	3.76E-31	1.50165284	0.927	0.753	2.24E-26
502	MAML3	1.55E-30	1.57046248	0.9	0.541	9.20E-26
502	SLC1A3	1.65E-27	1.27626126	0.282	0.053	9.81E-23
502	GHR	9.62E-27	1.82853903	0.736	0.427	5.72E-22
502	SEMA6A	6.86E-26	0.90891986	0.809	0.424	4.08E-21
502	GFRA1	8.69E-25	1.1295315	0.6	0.241	5.17E-20
502	TLE4	1.15E-22	1.25454228	0.827	0.605	6.85E-18
502	RIN2	1.00E-21	0.93368313	0.791	0.455	5.97E-17
502	BRINP1	3.06E-21	1.10570453	0.855	0.721	1.82E-16
502	CTNNA2	1.34E-20	1.02858068	1	0.981	7.98E-16
502	MYO16	1.90E-20	1.38380336	0.782	0.517	1.13E-15
502	NCKAP5	1.19E-19	1.16138444	0.718	0.417	7.10E-15
502	MARCHF1	2.95E-19	0.99466783	0.955	0.92	1.75E-14
502	ONECUT2	4.42E-19	0.90636468	0.6	0.27	2.63E-14
502	FGF13	1.38E-18	1.67235315	0.845	0.704	8.23E-14
502	ZMAT4	1.43E-18	0.95675501	0.645	0.322	8.53E-14
502	NDST4	6.78E-18	0.96647912	0.582	0.256	4.03E-13
502	PTPRG	8.95E-18	1.06381114	0.918	0.805	5.33E-13
502	CSGALNACT1	1.65E-17	1.04401741	0.564	0.253	9.81E-13
502	PTPRK	1.57E-16	0.96514692	0.782	0.419	9.33E-12
502	NEGR1	4.78E-16	0.9804553	0.973	0.97	2.85E-11
502	PDE7B	4.87E-15	1.2256681	0.764	0.563	2.90E-10
502	CDH7	1.73E-13	0.93734407	0.718	0.506	1.03E-08
502	NNAT	1.71E-12	1.29834834	0.773	0.567	1.02E-07
502	NRXN3	2.17E-12	1.27022142	0.873	0.81	1.29E-07
502	AVP	4.17E-11	1.00586804	0.536	0.282	2.48E-06
502	AC068308.1	5.23E-10	1.0677183	0.218	0.074	3.11E-05
502	SOX2-OT	1.68E-09	1.807076	0.845	0.693	0.00010004
502	AC125613.1	2.68E-09	1.40460543	0.391	0.201	0.00015924
502	TSHZ2	3.28E-09	0.96966872	0.773	0.638	0.00019485
502	NFIA	1.53E-08	0.94768736	0.555	0.354	0.0009111
502	ZNF804A	2.72E-08	1.0341453	0.727	0.704	0.00161632
502	PDZRN4	5.82E-07	1.6900516	0.409	0.239	0.03462362
509	CRH	5.03E-286	3.03653001	0.787	0.028	2.99E-281
509	AGTR1	1.23E-140	1.50746812	0.574	0.03	7.34E-136
509	CARTPT	1.81E-76	3.10534102	0.852	0.13	1.08E-71
509	PRDM8	3.94E-67	1.29933887	0.623	0.071	2.34E-62
509	NPFFR1	5.71E-56	1.64325011	0.836	0.182	3.40E-51
509	DAPL1	1.14E-54	1.55865559	0.754	0.142	6.76E-50
509	PENK	1.85E-48	2.08330202	0.705	0.123	1.10E-43
509	AVP	3.98E-43	2.79828929	0.918	0.282	2.37E-38
509	AL589740.1	4.22E-43	2.69824662	1	0.521	2.51E-38
509	RAMP1	6.63E-43	1.68483561	0.754	0.175	3.94E-38
509	FOS	5.00E-42	2.01924906	0.508	0.076	2.98E-37
509	FIGN	6.70E-42	1.73265767	0.934	0.284	3.99E-37
509	NR3C1	1.19E-35	2.03700517	0.984	0.641	7.06E-31
509	RASD1	1.10E-34	1.78224135	0.705	0.183	6.54E-30
509	TRPC5	2.60E-34	2.13603063	0.902	0.362	1.54E-29
509	AC068633.1	1.69E-33	1.20396829	0.426	0.064	1.01E-28
509	NELL2	1.14E-30	1.6385665	0.984	0.766	6.76E-26
509	DMD	1.18E-29	1.74561277	1	0.78	7.04E-25
509	CDH12	4.49E-29	1.79969067	0.984	0.495	2.67E-24
509	MT-CYB	5.54E-28	1.93023938	1	0.931	3.30E-23
509	CADPS2	1.31E-27	1.87431866	0.934	0.495	7.78E-23
509	DLGAP2	5.46E-27	1.57919283	1	0.785	3.25E-22
509	ZBTB20	9.46E-26	1.25308245	1	0.935	5.62E-21
509	GPC6	8.60E-25	1.41562576	1	0.761	5.11E-20
509	ADRA1A	2.51E-24	1.32223393	0.705	0.242	1.49E-19
509	BMPER	4.19E-24	1.60525979	0.836	0.412	2.49E-19
509	KCNIP1	3.85E-23	1.66582376	0.852	0.47	2.29E-18
509	MT-CO1	4.33E-23	1.57047153	0.984	0.937	2.58E-18
509	TANK	5.28E-23	1.42912984	0.869	0.636	3.14E-18
509	PDE10A	8.34E-23	1.51908565	0.967	0.665	4.96E-18
509	OPRM1	9.18E-23	1.61469688	0.836	0.456	5.46E-18
509	CNGB1	5.64E-22	1.54841507	0.803	0.431	3.36E-17
509	PARD3	1.14E-21	1.3053318	0.967	0.826	6.79E-17
509	CHRM2	3.54E-21	1.22252261	0.787	0.302	2.11E-16
509	MAP3K5	6.34E-21	1.34276349	0.902	0.562	3.77E-16
509	ARHGAP18	1.04E-20	1.29679204	0.836	0.534	6.20E-16
509	SPOCK1	1.11E-20	1.44531016	0.918	0.626	6.57E-16
509	ZBTB16	1.68E-20	1.4884242	0.705	0.327	9.97E-16
509	MT-ND4	1.85E-20	1.22411047	1	0.92	1.10E-15
509	MT-ND2	4.60E-20	1.47980386	0.934	0.78	2.74E-15
509	MT-ATP6	6.34E-20	1.21862122	1	0.896	3.77E-15
509	MT-CO3	9.03E-20	1.30061634	1	0.946	5.37E-15
509	MT-CO2	2.08E-19	1.34733071	1	0.969	1.24E-14
509	AFF2	1.65E-18	1.47679912	0.82	0.488	9.83E-14
509	JUNB	1.04E-17	1.22445693	0.443	0.124	6.17E-13
509	ESR2	2.22E-14	1.20022525	0.59	0.28	1.32E-09
