Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000089486,CDIP1,178,-0.3957,96,-1.3166,186,-0.3245,362,0.72849,288,0.35791,294,0.39015,250,0.14742,227,-0.0159,209,-0.1486,224,-0.0357,222,-0.0540,198,-0.2328
ENSG00000153443,UBALD1,46,0.15974,45,0.12669,33,-0.3469,41,-0.0095,47,0.20178,31,-0.4340,59,0.62423,61,0.61605,28,-0.5960,24,-0.7865,21,-1.0369,42,0.03010
ENSG00000102858,MGRN1,23,-1.0177,71,0.68168,17,-1.5029,41,-0.1823,58,0.35610,54,0.24047,56,0.32540,65,0.52847,31,-0.6025,31,-0.5840,62,0.46049,35,-0.4061
ENSG00000168101,NUDT16L1,21,-1.6878,63,-0.0850,31,-1.1243,66,0.00200,93,0.53851,79,0.28630,67,0.01405,57,-0.2312,111,0.82821,63,-0.0830,64,-0.0470,77,0.24742
ENSG00000168096,ANKS3,6,-1.4554,35,1.15273,7,-1.2481,8,-1.1278,23,0.48685,4,-1.9042,26,0.70174,9,-0.9309,16,-0.1509,37,1.23024,7,-1.3327,18,0.09512
ENSG00000067836,ROGDI,82,-0.3447,44,-1.2850,69,-0.5959,82,-0.3363,100,-0.0286,138,0.47343,139,0.53786,86,-0.2554,120,0.25439,72,-0.5257,189,0.99089,67,-0.6435
ENSG00000140632,GLYR1,60,-0.7514,75,-0.4352,65,-0.6366,96,-0.0449,125,0.37115,109,0.15616,129,0.46418,105,0.09541,130,0.42703,58,-0.8027,94,-0.0846,110,0.16457
ENSG00000033011,ALG1,14,-1.2672,35,0.12425,27,-0.2852,29,-0.1799,37,0.21315,31,-0.0661,44,0.56332,26,-0.3093,43,0.46559,37,0.20313,23,-0.5281,29,-0.1742
ENSG00000153446,C16orf89,129,3.21132,80,2.15242,0,-6.6078,7,-1.7695,5,-2.2048,12,-0.9015,2,-3.6879,12,-0.9490,2,-3.5128,9,-1.4154,8,-1.4265,25,0.17487
ENSG00000118894,EEF2KMT,16,-0.6817,16,-0.6994,26,0.01564,17,-0.6287,32,0.37361,28,0.11849,24,-0.0929,19,-0.4686,47,0.96150,36,0.52709,7,-1.9163,41,0.73333
ENSG00000078328,RBFOX1,0,-6.8527,9,-2.8538,0,-8.1385,118,0.93950,62,-0.0863,340,2.98315,107,0.87502,80,0.32145,1,-5.7791,0,-8.4409,23,-1.5606,5,-3.7402
ENSG00000183044,ABAT,46,-2.6269,200,-0.4340,188,-0.5342,219,-0.2957,271,0.03205,201,-0.4290,262,-0.0223,209,-0.3679,523,1.09835,338,0.38042,129,-1.1039,603,1.34500
ENSG00000153048,CARHSP1,25,-0.6018,62,0.78763,11,-1.8597,14,-1.5136,35,-0.1164,12,-1.7472,29,-0.4401,25,-0.6443,105,1.69391,53,0.53455,35,-0.1079,57,0.64310
ENSG00000187555,USP7,50,-0.7415,69,-0.2392,1,-5.7386,94,0.23554,132,0.78512,107,0.44271,104,0.43290,84,0.05617,91,0.18499,83,0.03697,63,-0.3848,70,-0.2316
ENSG00000182831,C16orf72,71,0.88056,62,0.66204,51,0.33048,30,-0.4589,36,-0.1886,28,-0.5780,30,-0.4939,39,-0.0859,64,0.70161,36,-0.1844,34,-0.3004,21,-1.0274
ENSG00000183454,GRIN2A,12,-0.6021,5,-1.7794,0,-6.3480,60,1.94215,4,-2.2843,52,1.67702,32,0.96871,6,-1.5494,3,-2.5286,0,-4.5720,18,-0.0500,17,-0.1226
ENSG00000166669,ATF7IP2,16,-0.5070,4,-2.3737,17,-0.4226,15,-0.5485,20,-0.1271,12,-0.8619,38,0.96062,12,-0.9763,41,0.96685,41,0.98375,4,-2.2821,29,0.43453
ENSG00000166676,TVP23A,16,-0.3874,9,-1.2183,47,1.26720,29,0.47482,22,0.07282,14,-0.5864,22,0.06079,20,-0.0819,29,0.46525,20,-0.1154,2,-3.0099,23,0.14294
ENSG00000182108,DEXI,64,-0.1238,52,-0.4388,137,1.11584,82,0.27921,57,-0.2868,81,0.26047,70,0.01553,64,-0.1084,56,-0.3117,70,0.03132,53,-0.4100,39,-0.8529
ENSG00000038532,CLEC16A,12,-0.5952,12,-0.5928,21,0.16498,30,0.75437,27,0.56473,18,-0.0483,12,-0.6678,14,-0.4396,19,0.06706,12,-0.6895,22,0.26923,29,0.72541
ENSG00000189067,LITAF,84,0.91717,115,1.44543,7,-2.7781,22,-1.1717,13,-1.8902,16,-1.6428,14,-1.9270,33,-0.5633,6,-2.9831,35,-0.4551,143,1.84558,115,1.45699
ENSG00000184602,SNN,88,0.34649,71,0.00868,15,-2.3211,41,-0.8358,67,-0.0662,119,0.84527,53,-0.4546,61,-0.2071,48,-0.5969,60,-0.2530,108,0.68762,130,0.98421
ENSG00000153066,TXNDC11,21,0.06888,34,0.85084,9,-1.1750,7,-1.4773,49,1.46847,25,0.37245,19,-0.0515,12,-0.7447,18,-0.1149,9,-1.2034,10,-0.9846,25,0.35192
ENSG00000122299,ZC3H7A,4,-2.8929,60,1.21828,20,-0.4879,33,0.24898,36,0.39945,23,-0.3060,28,-0.0175,19,-0.5546,26,-0.0920,42,0.61960,10,-1.4753,36,0.36727
ENSG00000171490,RSL1D1,56,-0.3062,67,-0.0285,27,-1.3985,80,0.24816,70,0.02710,95,0.52130,70,0.03162,81,0.26926,92,0.47709,62,-0.1538,44,-0.6762,75,0.14484
ENSG00000103342,GSPT1,80,0.12746,104,0.54841,69,-0.0935,73,-0.0040,67,-0.1557,69,-0.1120,80,0.14080,52,-0.5238,51,-0.5638,84,0.20790,74,0.00854,74,0.00778
ENSG00000048471,SNX29,29,0.80122,11,-0.6643,1,-3.6888,17,-0.0385,8,-1.0851,11,-0.7323,10,-0.9096,9,-0.9711,35,1.09583,25,0.58378,32,0.95941,29,0.78468
ENSG00000103381,CPPED1,22,0.18292,9,-1.1285,51,1.52545,16,-0.3588,19,-0.0459,9,-1.1986,14,-0.5430,9,-1.1406,22,0.13128,28,0.50021,39,1.05154,7,-1.4852
ENSG00000237515,SHISA9,0,-6.5200,22,-0.6787,0,-6.5695,91,1.58641,57,0.79458,53,0.69120,38,0.16136,52,0.64263,39,0.18756,24,-0.5370,16,-1.1583,19,-0.9050
ENSG00000186260,MRTFB,1,-6.7478,60,-0.7748,26,-2.0144,84,-0.2649,182,0.97107,272,1.67044,173,0.99896,118,0.27596,52,-0.9968,45,-1.2014,48,-1.0916,60,-0.7636
ENSG00000140694,PARN,17,-1.3157,17,-1.3430,7,-2.5076,47,0.16211,58,0.49184,61,0.58097,49,0.27873,26,-0.7113,56,0.44932,61,0.59849,28,-0.6138,69,0.78224
ENSG00000103429,BFAR,28,-0.2850,38,0.19473,10,-1.8416,29,-0.2350,23,-0.5851,24,-0.5119,49,0.68257,8,-2.0868,43,0.37751,59,0.89931,30,-0.1730,46,0.50969
ENSG00000103512,NOMO1,15,-2.6604,55,-0.7553,78,-0.2176,117,0.41477,114,0.36768,135,0.64404,188,1.37392,55,-0.7420,92,0.03274,59,-0.6564,34,-1.4592,41,-1.2067
ENSG00000183426,NPIPA1,2,-4.2560,49,0.48758,0,-7.2869,17,-1.0907,98,1.64735,34,-0.1102,43,0.29543,23,-0.6928,86,1.41330,26,-0.5075,5,-2.8041,44,0.31477
ENSG00000179889,PDXDC1,15,-2.1829,39,-0.7719,51,-0.3700,61,-0.0917,103,0.74395,90,0.53636,95,0.68401,60,-0.1022,64,-0.0122,47,-0.4900,52,-0.3306,66,0.05069
ENSG00000157045,NTAN1,23,-0.4167,16,-0.9645,31,0.02961,38,0.35829,28,-0.1090,31,0.00916,41,0.51054,27,-0.1808,30,-0.0204,33,0.11038,25,-0.3154,32,0.07791
ENSG00000085721,RRN3,15,-1.3918,42,0.15448,15,-1.4185,37,-0.0662,47,0.32012,45,0.25616,53,0.55844,36,-0.0892,82,1.22414,43,0.16968,7,-2.4205,24,-0.7312
ENSG00000166780,BMERB1,72,-1.5815,61,-1.8384,217,0.08197,276,0.45809,421,1.15892,216,0.07060,282,0.54587,273,0.44173,234,0.19587,142,-0.5748,122,-0.8089,86,-1.3316
ENSG00000166783,MARF1,44,-0.5485,35,-0.8774,104,0.80726,53,-0.2512,89,0.55777,52,-0.2766,54,-0.2371,69,0.14901,80,0.38699,62,-0.0201,35,-0.8696,82,0.42037
ENSG00000133393,FOPNL,20,-0.9519,47,0.32335,29,-0.3865,33,-0.2274,28,-0.4394,43,0.19288,49,0.44881,32,-0.2615,56,0.61253,56,0.60174,25,-0.6122,26,-0.5964
ENSG00000134419,RPS15A,751,0.51561,1057,1.08131,247,-1.1984,282,-0.9972,508,-0.1020,394,-0.4944,402,-0.4978,365,-0.6102,653,0.29236,785,0.58730,539,-0.0106,666,0.32513
ENSG00000170540,ARL6IP1,197,-1.1269,176,-1.2957,483,0.24615,651,0.72705,565,0.49822,632,0.67797,440,0.11012,443,0.10870,363,-0.1992,335,-0.3226,302,-0.4845,340,-0.2986
ENSG00000157106,SMG1,19,-1.0727,83,1.26633,7,-2.4377,38,-0.0078,48,0.35590,38,-0.0006,50,0.46740,40,0.06617,45,0.25636,38,1.53985,18,-1.1000,21,-0.8580
ENSG00000167186,COQ7,12,-0.6848,18,-0.0734,15,-0.3555,10,-0.8967,39,1.19244,20,0.08722,19,0.05110,13,-0.4712,15,-0.3287,31,0.82031,8,-1.2872,22,0.30430
ENSG00000103528,SYT17,18,-1.4803,12,-2.0799,54,0.17399,78,0.74484,37,-0.4214,13,-1.9915,25,-1.0893,33,-0.5888,142,1.78995,102,1.20630,33,-0.5808,60,0.33501
ENSG00000006007,GDE1,75,0.61556,24,-1.0944,10,-2.3583,76,0.64542,35,-0.5787,73,0.58610,68,0.53162,25,-1.0521,32,-0.7100,32,-0.7085,79,0.71088,59,0.24858
ENSG00000103540,CCP110,23,-0.8303,19,-1.1239,17,-1.2611,44,0.15160,59,0.61136,50,0.33688,46,0.25409,40,0.00754,47,0.24308,49,0.30397,37,-0.1097,43,0.09410
ENSG00000103544,VPS35L,47,-0.3821,63,0.08804,70,0.24465,74,0.33589,46,-0.4003,68,0.21037,84,0.58914,59,-0.0119,46,-0.3889,56,-0.0956,38,-0.6993,42,-0.5439
ENSG00000174628,IQCK,16,-0.9618,27,-0.1642,0,-5.0677,29,-0.0620,26,-0.2180,30,0.01274,21,-0.6158,11,-1.4977,49,0.78502,37,0.31150,32,0.11771,92,1.85807
ENSG00000167191,GPRC5B,687,1.39524,89,-1.8002,137,-1.1639,199,-0.5966,190,-0.6702,178,-0.7711,178,-0.8163,165,-0.8851,115,-1.4173,174,-0.7972,1011,2.10881,517,0.90841
ENSG00000066654,THUMPD1,15,-1.4256,39,0.05536,32,-0.2553,28,-0.4728,29,-0.4236,48,0.36176,44,0.26125,31,-0.2907,58,0.66100,52,0.48179,43,0.20026,31,-0.3256
ENSG00000102897,LYRM1,42,0.19006,29,-0.3862,26,-0.5443,52,0.51587,28,-0.4423,51,0.49975,46,0.35140,24,-0.6963,30,-0.3534,34,-0.1439,30,-0.3250,48,0.39237
ENSG00000103316,CRYM,0,-8.2826,292,2.82951,23,-1.4340,155,1.56382,4,-3.7113,11,-2.4818,13,-2.4073,18,-1.7915,10,-2.6299,6,-3.2937,8,-2.9402,228,2.29342
ENSG00000197006,METTL9,50,-0.3930,110,0.83792,44,-0.6122,58,-0.1841,40,-0.7319,38,-0.8144,52,-0.3579,92,0.53891,72,0.15374,48,-0.4735,46,-0.5360,144,1.29316
ENSG00000140740,UQCRC2,58,-1.5308,118,-0.4734,213,0.44368,238,0.61936,176,0.13442,167,0.05701,189,0.27450,157,-0.0353,194,0.29600,144,-0.1697,128,-0.3539,121,-0.4367
ENSG00000185716,MOSMO,6,-2.4865,31,-0.1788,64,0.99776,29,-0.2681,29,-0.2687,27,-0.3634,53,0.75754,39,0.17509,32,-0.1394,32,-0.1090,15,-1.2051,39,0.17172
ENSG00000103319,EEF2K,6,-2.0071,40,0.84732,0,-6.6726,12,-1.0382,18,-0.3813,17,-0.5235,32,0.52237,6,-1.9951,26,0.17660,45,1.04662,11,-1.0663,60,1.54692
ENSG00000058600,POLR3E,19,-0.5673,66,1.46090,7,-2.0451,29,0.07802,38,0.52111,13,-1.1455,29,0.13810,17,-0.6720,32,0.24788,14,-0.9578,21,-0.3913,39,0.55468
ENSG00000140743,CDR2,0,-5.5361,37,0.30568,3,-3.1137,24,-0.3346,46,0.66150,24,-0.3677,66,1.46157,17,-0.9052,33,0.11675,46,0.64756,4,-2.7274,27,-0.1657
ENSG00000168434,COG7,14,-0.7478,49,1.18848,4,-2.5192,22,-0.0601,31,0.45776,13,-0.8736,37,0.83621,5,-2.2052,23,-0.0024,28,0.28814,9,-1.3321,29,0.32562
ENSG00000103365,GGA2,11,-2.0211,51,0.21177,18,-1.3617,27,-0.7314,30,-0.5921,60,0.49077,74,0.91859,41,-0.0971,66,0.64672,32,-0.5099,34,-0.3765,55,0.35623
ENSG00000103356,EARS2,7,-1.1582,7,-1.0760,18,0.22648,23,0.60357,15,-0.0631,14,-0.1593,27,0.93619,26,0.79550,10,-0.6706,15,-0.0929,2,-2.6296,12,-0.3476
ENSG00000103353,UBFD1,14,-2.3539,40,-0.8439,114,0.77922,81,0.23218,89,0.37779,67,-0.0760,86,0.34917,85,0.29654,60,-0.2339,113,0.75414,29,-1.3093,47,-0.6174
ENSG00000004779,NDUFAB1,126,-1.1410,152,-0.8603,290,0.13351,331,0.34354,271,0.02679,250,-0.0939,319,0.31442,296,0.16801,375,0.54571,301,0.19370,185,-0.5630,245,-0.1299
ENSG00000166847,DCTN5,37,-0.8759,59,-0.1698,45,-0.5762,86,0.41667,47,-0.5054,78,0.27456,79,0.32361,70,0.08766,76,0.22052,56,-0.2442,86,0.42234,56,-0.2347
ENSG00000166501,PRKCB,6,-2.9553,38,-0.3117,19,-1.3355,51,0.14849,63,0.48073,180,2.33744,69,0.70957,54,0.24780,6,-3.0081,0,-5.8343,42,-0.1358,4,-3.3755
ENSG00000122257,RBBP6,25,-1.2570,91,0.72938,36,-0.7040,34,-0.7810,57,-0.0155,45,-0.3751,55,-0.0737,25,-1.2439,88,0.66808,68,0.25742,63,0.13567,106,0.97534
ENSG00000090905,TNRC6A,24,-1.6725,73,-0.0151,30,-1.3666,45,-0.7340,104,0.54558,43,-0.7996,93,0.41930,93,0.37440,120,0.78375,103,0.54266,54,-0.4807,78,0.10119
ENSG00000205629,LCMT1,45,-1.1740,62,-0.6707,128,0.43484,105,0.11986,118,0.30992,103,0.09797,146,0.73168,74,-0.4061,120,0.33960,100,0.04962,57,-0.8196,55,-0.8599
ENSG00000182601,HS3ST4,8,-2.4368,0,-6.0732,0,-7.5587,39,-0.1691,42,-0.0767,229,2.99598,92,1.38470,59,0.48390,0,-8.2763,0,-9.8385,6,-2.9276,2,-4.3366
ENSG00000169189,NSMCE1,46,-0.1985,60,0.20244,61,0.23050,57,0.12889,28,-0.9706,43,-0.3026,48,-0.1418,43,-0.2859,63,0.27599,59,0.18565,79,0.65931,46,-0.1879
ENSG00000077235,GTF3C1,32,-1.1703,93,0.43963,88,0.34655,66,-0.1059,54,-0.3998,74,0.08059,88,0.37819,56,-0.3581,70,-0.0223,88,0.34298,55,-0.3687,65,-0.1370
ENSG00000169181,GSG1L,28,0.61481,16,-0.1983,6,-1.5411,28,0.62980,9,-1.0055,24,0.37930,23,0.32195,23,0.30483,23,0.32100,17,-0.1856,15,-0.3131,8,-1.1795
ENSG00000169180,XPO6,38,-1.4028,89,-0.1281,91,-0.1021,111,0.20695,186,1.04954,105,0.12176,131,0.51957,62,-0.6917,93,-0.0690,82,-0.2683,76,-0.3744,68,-0.5445
ENSG00000188603,CLN3,26,0.28563,45,1.18304,14,-0.6549,15,-0.5204,8,-1.3799,31,0.60371,19,-0.2084,25,0.25128,15,-0.5590,27,0.33820,8,-1.4096,26,0.32679
ENSG00000176046,NUPR1,339,1.63929,324,1.55800,0,-8.6603,26,-2.3300,60,-1.1365,47,-1.5002,36,-1.9765,50,-1.4026,64,-1.0263,151,0.28346,137,0.12333,372,1.80822
ENSG00000197165,SULT1A2,10,-0.6643,23,0.58215,0,-6.1290,16,-0.0091,10,-0.6651,16,-0.0232,23,0.64268,18,0.15249,27,0.84253,15,-0.0633,5,-1.7232,21,0.43718
ENSG00000196502,SULT1A1,5,-2.5670,32,0.09068,19,-0.6740,32,0.09084,36,0.28643,45,0.64825,35,0.28591,32,0.08454,52,0.87820,27,-0.1435,13,-1.2601,26,-0.2271
ENSG00000168488,ATXN2L,28,-0.8364,69,0.53695,38,-0.3979,32,-0.6522,45,-0.1531,60,0.29531,84,0.94792,45,-0.1403,45,-0.1287,43,-0.2179,22,-1.2402,47,-0.0709
ENSG00000178952,TUFM,131,-0.4557,222,0.36461,204,0.23126,201,0.20889,141,-0.3381,193,0.14677,202,0.24061,157,-0.1799,152,-0.2219,148,-0.2645,173,-0.0250,160,-0.1480
ENSG00000178188,SH2B1,13,-1.9258,73,0.66272,68,0.55049,34,-0.5384,50,0.06753,31,-0.6731,66,0.55049,44,-0.1565,43,-0.1725,31,-0.6630,54,0.16533,53,0.15328
ENSG00000169682,SPNS1,16,-0.8597,46,0.70597,12,-1.2582,35,0.28107,48,0.80693,35,0.27095,31,0.13341,14,-1.0703,17,-0.7757,28,-0.0749,35,0.30423,28,-0.0449
ENSG00000183336,BOLA2,11,-2.3272,34,-0.7413,77,0.49793,66,0.27367,63,0.18041,75,0.46661,59,0.09287,37,-0.6321,63,0.18764,92,0.79846,30,-0.9342,59,0.08724
ENSG00000103485,QPRT,73,1.33095,10,-1.6385,26,-0.2880,66,1.17421,17,-0.9262,50,0.69280,25,-0.4086,22,-0.5497,13,-1.3211,23,-0.4656,48,0.62820,16,-0.9963
ENSG00000079616,KIF22,77,-0.3465,158,0.77932,79,-0.3063,72,-0.4483,131,0.47997,81,-0.2719,97,0.00013,78,-0.3371,107,0.16052,106,0.13396,105,0.12278,71,-0.4885
ENSG00000103495,MAZ,63,-0.2807,74,-0.0407,43,-0.8456,68,-0.1658,90,0.27230,95,0.36459,86,0.22148,76,0.00122,95,0.35518,68,-0.1722,85,0.19110,54,-0.5147
ENSG00000167371,PRRT2,12,-2.5083,11,-2.5685,18,-1.8966,83,0.36710,69,0.08544,177,1.63986,114,1.00561,57,-0.2038,80,0.31342,31,-1.1456,35,-0.9311,50,-0.4242
ENSG00000280789,PAGR1,19,-0.9067,72,1.15941,0,-6.7933,30,-0.2336,31,-0.1570,29,-0.2908,35,-0.0050,8,-2.1346,49,0.52067,58,0.80766,28,-0.3400,60,0.87283
ENSG00000013364,MVP,33,0.51195,141,3.25793,0,-6.7007,7,-1.7197,14,-0.7569,3,-2.7999,20,-0.3106,8,-1.6827,26,0.12331,16,-0.5755,17,-0.5355,7,-1.8740
ENSG00000103502,CDIPT,112,-0.4284,119,-0.3282,172,0.23983,163,0.15777,164,0.17111,127,-0.2338,186,0.40408,114,-0.3888,224,0.66755,129,-0.2034,105,-0.5183,114,-0.3919
ENSG00000174938,SEZ6L2,116,-2.1662,181,-1.5177,548,0.16614,613,0.34333,596,0.29748,714,0.58938,792,0.85080,434,-0.1980,504,0.03264,586,0.27192,283,-0.8518,252,-1.0268
ENSG00000174939,ASPHD1,40,-0.4609,37,-0.5988,30,-0.8797,52,-0.0687,66,0.31647,103,1.03006,78,0.62996,71,0.42981,42,-0.3735,39,-0.4897,54,-0.0110,14,-1.9554
ENSG00000174943,KCTD13,11,-1.7668,9,-1.9987,29,-0.3929,37,0.00896,61,0.78873,75,1.14619,58,0.80130,36,-0.0487,17,-1.1246,38,0.03597,27,-0.4807,24,-0.6622
ENSG00000149932,TMEM219,175,0.34923,111,-0.3665,121,-0.2330,133,-0.0833,115,-0.3036,124,-0.1959,135,-0.0692,128,-0.1463,158,0.18889,114,-0.3197,190,0.47880,186,0.44706
ENSG00000149930,TAOK2,25,-0.8946,108,1.44283,31,-0.5273,52,0.23348,35,-0.3529,55,0.33172,50,0.20615,49,0.15834,24,-0.9254,30,-0.5974,48,0.12614,21,-1.1469
ENSG00000149929,HIRIP3,22,-0.6505,27,-0.3366,25,-0.4452,27,-0.3152,47,0.54221,56,0.84426,28,-0.2802,19,-0.7978,43,0.39077,37,0.15936,25,-0.4114,48,0.57342
ENSG00000169592,INO80E,44,0.06428,61,0.57707,52,0.32636,43,0.03553,79,0.98764,33,-0.3696,34,-0.3579,27,-0.6765,34,-0.3591,31,-0.4822,44,0.06936,34,-0.3321
ENSG00000149927,DOC2A,0,-6.8494,7,-2.0307,4,-2.7582,42,0.54029,28,-0.1132,127,2.51499,56,1.12325,20,-0.6241,5,-2.5414,4,-2.9543,10,-1.5651,30,0.01611
ENSG00000149926,TLCD3B,17,-0.7026,8,-1.6796,1,-4.3869,37,0.52751,37,0.51433,51,1.03353,53,1.26421,19,-0.5007,16,-0.7922,21,-0.3632,24,-0.1534,9,-1.6090
ENSG00000149925,ALDOA,96,-0.3660,138,0.19577,131,0.11560,156,0.39271,104,-0.2488,145,0.26971,155,0.42306,76,-0.7146,142,0.23968,93,-0.4141,93,-0.4197,99,-0.3223
ENSG00000149923,PPP4C,64,0.10328,148,1.48789,28,-1.1429,45,-0.4359,55,-0.1195,45,-0.4489,63,0.08702,49,-0.3032,70,0.24911,41,-0.5907,48,-0.3513,59,-0.0141
ENSG00000090238,YPEL3,114,-0.6775,106,-0.7809,127,-0.5128,307,0.88267,295,0.81329,235,0.44338,207,0.26424,172,-0.0484,166,-0.0982,152,-0.2436,132,-0.4585,86,-1.1015
ENSG00000102882,MAPK3,176,-0.0684,93,-1.0370,294,0.74784,254,0.51073,223,0.30455,183,-0.0025,202,0.16269,148,-0.3356,168,-0.1421,135,-0.4749,186,0.02137,125,-0.5875
ENSG00000102879,CORO1A,60,0.64663,38,-0.0491,10,-2.0009,68,0.87140,35,-0.1855,77,1.06962,63,0.81618,51,0.39100,16,-1.3814,18,-1.2100,9,-2.2151,8,-2.3731
ENSG00000169627,BOLA2B,5,-1.9639,39,0.99867,6,-1.8747,35,0.81010,13,-0.7048,11,-0.9525,30,0.63165,27,0.41124,35,0.81022,15,-0.5061,10,-1.0940,15,-0.4718
ENSG00000169217,CD2BP2,40,-1.1493,161,1.00914,53,-0.7455,73,-0.2584,96,0.17858,84,-0.0362,115,0.51247,46,-0.9357,101,0.25997,101,0.25827,59,-0.5651,71,-0.2866
ENSG00000169221,TBC1D10B,26,-0.7125,55,0.47305,6,-2.7944,50,0.30412,65,0.73872,39,-0.0813,44,0.10602,33,-0.3436,19,-1.1773,30,-0.4610,78,1.03306,45,0.13967
ENSG00000180035,ZNF48,8,-1.0099,10,-0.6737,19,0.34906,13,-0.2320,24,0.72632,35,1.32717,17,0.13779,21,0.45422,10,-0.6195,12,-0.3586,6,-1.3255,8,-0.9817
ENSG00000179965,ZNF771,16,-1.3340,45,0.22702,19,-1.1118,20,-0.9895,78,1.09333,38,-0.0375,68,0.97793,34,-0.2144,53,0.47428,21,-0.9342,33,-0.2562,17,-1.2342
ENSG00000179958,DCTPP1,21,-0.9399,46,0.24921,43,0.15027,52,0.44232,33,-0.2784,42,0.10408,49,0.38109,48,0.31752,40,0.04742,32,-0.3274,33,-0.2535,22,-0.8928
ENSG00000179918,SEPHS2,24,-1.1061,39,-0.3805,13,-2.0313,55,0.13572,75,0.63448,73,0.59293,58,0.24324,54,0.10569,70,0.51367,57,0.20097,39,-0.3904,39,-0.3946
ENSG00000229809,ZNF688,61,1.66366,33,0.61447,0,-6.5948,23,0.08646,21,-0.0784,30,0.44700,16,-0.5458,21,-0.0815,12,-0.9471,28,0.35552,12,-0.8630,16,-0.5088
ENSG00000156858,PRR14,21,0.04459,61,1.81616,0,-6.4853,9,-1.1657,31,0.63707,8,-1.4072,20,-0.0679,14,-0.5314,25,0.29302,16,-0.3423,17,-0.2700,24,0.26045
ENSG00000156860,FBRS,18,-1.0237,79,1.26464,3,-3.3283,14,-1.3905,21,-0.8234,19,-0.9459,47,0.44548,33,-0.1142,60,0.82351,33,-0.1279,52,0.58848,41,0.20542
ENSG00000080603,SRCAP,18,-0.2837,24,0.11231,0,-6.5926,21,-0.0893,30,0.45820,31,0.52063,22,-0.0028,21,-0.1043,18,-0.3467,24,0.09541,24,0.13660,34,0.67725
ENSG00000156873,PHKG2,23,-0.9532,84,1.10110,12,-1.8426,58,0.47683,58,0.49231,44,0.03941,54,0.41475,32,-0.4503,43,0.01830,34,-0.3266,33,-0.3910,24,-0.8504
ENSG00000196118,CCDC189,17,-0.4701,14,-0.7929,34,0.61227,65,1.71671,7,-1.7073,15,-0.6535,20,-0.2554,11,-1.0850,38,0.77183,27,0.26905,10,-1.2729,22,-0.0388
ENSG00000103549,RNF40,35,-0.4988,107,1.30169,9,-2.5027,59,0.30870,48,-0.0134,39,-0.3098,43,-0.1904,32,-0.6060,51,0.09875,28,-0.8009,58,0.29666,73,0.66648
ENSG00000099385,BCL7C,106,0.69192,116,0.83603,33,-1.1228,58,-0.2517,60,-0.2029,65,-0.0835,50,-0.5163,90,0.42281,66,-0.0675,65,-0.0777,76,0.15471,57,-0.2814
ENSG00000099364,FBXL19,18,0.01147,22,0.33614,1,-3.3165,16,-0.1340,18,0.05401,33,0.97322,28,0.82406,17,-0.0708,9,-0.9206,9,-1.0239,19,0.11412,11,-0.7584
ENSG00000099381,SETD1A,21,-0.0668,48,1.24570,3,-2.6337,15,-0.5913,36,0.76390,22,0.00805,18,-0.3662,31,0.51271,29,0.41323,11,-1.0680,11,-0.9961,25,0.17975
ENSG00000099365,STX1B,21,-2.7693,23,-2.5962,105,-0.3705,240,0.94143,176,0.43879,278,1.19355,228,0.97236,178,0.45666,54,-1.3733,52,-1.4299,91,-0.5915,61,-1.1954
ENSG00000103496,STX4,82,0.82477,90,0.97482,48,-0.0411,35,-0.5219,53,0.12632,59,0.29389,40,-0.3179,24,-1.0974,34,-0.5359,28,-0.8593,79,0.76359,24,-1.0842
ENSG00000167397,VKORC1,115,0.33470,176,1.01921,107,0.20861,81,-0.2144,57,-0.7555,64,-0.5866,83,-0.2017,51,-0.9050,146,0.71110,98,0.07109,48,-1.0067,105,0.18377
ENSG00000103507,BCKDK,29,-1.0925,67,0.15231,64,0.08002,59,-0.0397,68,0.17968,50,-0.3100,89,0.67114,75,0.31980,50,-0.2909,43,-0.5348,58,-0.0614,49,-0.3439
ENSG00000103510,KAT8,22,-1.2135,97,1.09303,23,-1.1177,55,0.18014,63,0.40025,49,0.00492,47,-0.0784,46,-0.1076,44,-0.1770,50,0.02905,52,0.08757,43,-0.1957
ENSG00000089280,FUS,144,-0.7571,475,1.13577,133,-0.8794,164,-0.5540,214,-0.1518,173,-0.4812,245,0.06699,199,-0.2658,308,0.42010,312,0.44197,204,-0.2247,250,0.09442
ENSG00000140691,ARMC5,37,0.74284,15,-0.6810,4,-2.6016,27,0.23029,14,-0.7109,35,0.65989,42,1.05028,21,-0.1227,19,-0.2736,14,-0.7856,19,-0.2863,12,-0.9401
ENSG00000140688,C16orf58,27,-1.4517,74,0.04406,89,0.34298,75,0.07790,141,1.09598,112,0.70884,83,0.26695,58,-0.3165,80,0.17734,57,-0.3581,30,-1.3226,20,-1.8782
