Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000103174,NAGPA,21,0.73224,25,0.97743,6,-1.3215,0,-4.4140,12,-0.1085,46,2.11120,2,-2.4919,8,-0.7763
ENSG00000033011,ALG1,34,0.44312,49,1.05732,30,0.28209,6,-2.0145,25,-0.0731,19,-0.4900,13,-0.9867,26,0.01394
ENSG00000118894,EEF2KMT,20,0.33205,34,1.21604,15,-0.0352,1,-3.8450,20,0.49981,19,0.29797,12,-0.4330,6,-1.4232
ENSG00000078328,RBFOX1,0,-9.3715,13,-2.9294,47,-1.1413,32,-1.6431,95,0.01539,435,2.77859,37,-1.4047,117,0.38682
ENSG00000183044,ABAT,206,-0.7572,370,0.14980,434,0.45322,300,-0.1784,367,0.16640,287,-0.2495,203,-0.7830,353,0.08054
ENSG00000153048,CARHSP1,12,-1.6415,37,0.02888,21,-0.8828,23,-0.6858,34,-0.1120,98,1.65253,43,0.27741,39,0.11693
ENSG00000187555,USP7,48,-1.0052,102,0.13986,79,-0.2714,88,-0.0844,131,0.70413,99,0.09282,76,-0.3183,76,-0.3425
ENSG00000182831,C16orf72,46,0.25518,55,0.54289,46,0.27649,37,-0.1050,33,-0.2854,22,-0.8372,41,0.07358,38,-0.0519
ENSG00000183454,GRIN2A,12,-1.5943,4,-3.2042,3,-3.5585,11,-1.7009,25,-0.5784,140,2.44578,31,-0.2053,70,1.30217
ENSG00000166669,ATF7IP2,33,0.55015,35,0.63292,37,0.81370,13,-0.8522,23,-0.0289,17,-0.4893,17,-0.4457,11,-1.1768
ENSG00000213853,EMP2,10,-1.3392,6,-1.9304,39,0.85274,47,1.04387,15,-0.7965,5,-2.3266,42,0.86944,29,0.30009
ENSG00000166676,TVP23A,25,0.33579,24,0.26190,20,-0.0654,38,1.00342,17,-0.3004,10,-1.0376,8,-1.4317,24,0.28694
ENSG00000182108,DEXI,43,-0.6682,72,0.12475,61,-0.1436,52,-0.3954,65,-0.0602,67,-0.0018,63,-0.0806,94,0.60401
ENSG00000038532,CLEC16A,8,-1.2301,10,-0.9005,18,-0.0468,3,-2.5141,23,0.46176,15,-0.2560,6,-1.5087,36,1.24806
ENSG00000189067,LITAF,7,-2.1101,11,-1.4167,40,0.56079,12,-1.3048,13,-1.3491,31,0.09373,96,2.02254,37,0.40422
ENSG00000184602,SNN,31,-1.5066,70,-0.2990,118,0.58933,23,-1.9887,48,-1.0097,296,2.15952,121,0.55897,50,-0.8883
ENSG00000122299,ZC3H7A,33,0.08427,46,0.59561,36,0.23849,58,0.98503,25,-0.4056,32,0.01478,29,-0.1342,16,-1.0832
ENSG00000171490,RSL1D1,64,-0.2493,112,0.64703,74,-0.0314,42,-0.8987,83,0.20744,63,-0.2731,71,-0.0914,75,0.01051
ENSG00000103342,GSPT1,53,-0.5541,81,0.11292,73,-0.0463,81,0.12205,77,0.05256,69,-0.1292,68,-0.1554,86,0.23753
ENSG00000048471,SNX29,10,-0.6443,23,0.56529,16,-0.0149,13,-0.3514,17,0.11340,15,-0.0771,26,0.78715,11,-0.6257
ENSG00000103381,CPPED1,5,-1.7222,33,1.17051,10,-0.7762,27,0.84711,13,-0.3149,7,-1.1991,28,0.92097,15,-0.0497
ENSG00000237515,SHISA9,4,-3.1484,20,-0.9999,17,-1.2743,28,-0.4776,77,1.54247,62,0.74580,25,-0.6937,30,-0.4131
ENSG00000186260,MRTFB,28,-2.0247,79,-0.5094,97,-0.2090,27,-2.0937,107,-0.0441,404,2.27481,48,-1.2556,108,-0.0356
ENSG00000140694,PARN,27,-0.7105,53,0.35303,42,-0.0334,41,-0.0606,64,0.83570,17,-1.3619,32,-0.4490,33,-0.4195
ENSG00000103429,BFAR,42,0.51965,37,0.32574,25,-0.3185,37,0.32705,32,0.12594,29,-0.0304,25,-0.2640,22,-0.5119
ENSG00000103512,NOMO1,71,-0.6648,115,0.09513,117,0.13254,69,-0.6993,170,0.93719,96,-0.1975,54,-1.0586,78,-0.5586
ENSG00000183426,NPIPA1,18,-0.6871,53,1.01578,42,0.72028,10,-1.5642,34,0.36604,15,-0.9258,14,-1.0247,21,-0.4897
ENSG00000179889,PDXDC1,41,-0.6849,46,-0.5019,61,-0.0840,122,1.05217,79,0.41325,51,-0.3345,38,-0.8146,56,-0.2380
ENSG00000157045,NTAN1,13,-1.0813,34,0.35443,27,0.02114,57,1.23154,24,-0.1905,21,-0.3814,21,-0.3654,25,-0.1486
ENSG00000085721,RRN3,38,-0.2277,66,0.65014,57,0.47437,61,0.52531,45,0.03740,36,-0.3050,27,-0.7400,25,-0.9314
ENSG00000156968,MPV17L,10,-0.7739,20,0.29859,19,0.28396,20,0.36425,15,-0.1316,24,0.65260,20,0.30142,8,-1.0283
ENSG00000166780,BMERB1,195,-0.0518,187,-0.1168,180,-0.2002,192,-0.0755,246,0.39226,157,-0.3959,148,-0.4785,223,0.17422
ENSG00000166783,MARF1,67,-0.2231,74,-0.0604,55,-0.5597,83,0.11787,99,0.48297,35,-1.2168,102,0.44539,80,0.06161
ENSG00000133393,FOPNL,15,-1.2550,56,0.71496,57,0.86531,20,-0.8398,40,0.22856,34,-0.0579,29,-0.2916,19,-1.0557
ENSG00000103489,XYLT1,17,-0.1574,8,-1.3201,18,-0.0348,40,1.24705,22,0.36744,10,-0.9757,10,-0.8988,18,-0.0995
ENSG00000134419,RPS15A,322,-0.2210,451,0.31365,481,0.46625,274,-0.4675,294,-0.4263,320,-0.2295,442,0.27979,395,0.11319
ENSG00000170540,ARL6IP1,472,-0.1317,467,-0.1483,433,-0.2882,592,0.22641,720,0.69715,286,-0.8989,420,-0.3106,447,-0.2368
ENSG00000157106,SMG1,53,0.02494,37,-0.5348,70,0.50918,54,0.03708,44,-0.3392,68,0.42052,59,0.18772,43,-0.3143
ENSG00000167186,COQ7,23,0.26359,12,-0.7371,19,-0.0810,33,0.81795,22,0.20398,7,-1.5983,23,0.24345,18,-0.1919
ENSG00000103528,SYT17,45,-0.3237,113,1.15753,64,0.24017,79,0.57196,65,0.30577,4,-3.6928,41,-0.4612,31,-0.9670
ENSG00000006007,GDE1,26,-1.2076,49,-0.2455,48,-0.2983,47,-0.2946,62,0.17179,97,0.85984,72,0.37342,55,-0.0484
ENSG00000103540,CCP110,22,-1.2244,54,0.15446,46,-0.1217,70,0.55709,54,0.16981,25,-0.9935,74,0.64587,46,-0.1082
ENSG00000103544,VPS35L,31,-0.8180,82,0.70894,43,-0.3400,61,0.22346,65,0.40286,38,-0.5000,53,0.00968,44,-0.3084
ENSG00000174628,IQCK,14,-0.6136,40,0.96807,38,0.99898,24,0.13825,14,-0.7847,11,-0.9973,31,0.53607,12,-0.9422
ENSG00000167191,GPRC5B,177,-1.1072,197,-0.9493,575,0.83132,321,-0.2009,247,-0.7097,197,-0.9504,891,1.48891,353,-0.0568
ENSG00000066654,THUMPD1,31,-0.7241,44,-0.1811,56,0.19293,52,0.06621,74,0.80364,50,-0.0050,28,-0.8640,30,-0.8135
ENSG00000102897,LYRM1,38,-0.0406,41,0.04149,28,-0.5705,36,-0.1278,46,0.28203,24,-0.7685,42,0.08833,50,0.41516
ENSG00000011638,TMEM159,5,-1.2912,4,-1.5376,6,-1.0985,0,-6.0000,12,-0.1877,86,3.62347,2,-2.3132,6,-1.3187
ENSG00000103316,CRYM,10,-2.7019,5,-3.7393,0,-9.8129,0,-8.1778,5,-3.9966,676,6.85657,8,-2.9197,12,-2.5380
ENSG00000197006,METTL9,81,-0.1364,56,-0.7015,74,-0.2983,66,-0.4444,63,-0.6040,196,1.32040,128,0.59548,97,0.15869
ENSG00000140740,UQCRC2,193,0.06703,186,0.01455,171,-0.1277,178,-0.0539,224,0.38827,245,0.44960,114,-0.7375,141,-0.4490
ENSG00000185716,MOSMO,70,0.53135,43,-0.2258,43,-0.2650,73,0.59578,62,0.40925,51,0.03774,35,-0.5406,29,-0.8926
ENSG00000103319,EEF2K,19,0.31762,39,1.50891,19,0.32625,1,-3.8632,14,-0.1792,14,-0.1859,7,-1.0721,13,-0.2599
ENSG00000058600,POLR3E,17,-0.3091,21,0.01300,19,-0.1172,19,-0.1132,28,0.62698,18,-0.2244,7,-1.5064,21,0.04836
ENSG00000140743,CDR2,14,-1.0492,33,0.19704,47,0.89457,35,0.31012,37,0.47696,22,-0.4263,20,-0.5673,9,-1.8335
ENSG00000168434,COG7,15,-0.4275,41,1.12140,30,0.68701,4,-2.2854,26,0.46097,10,-1.1099,9,-1.2627,14,-0.5765
ENSG00000103365,GGA2,36,-0.1648,83,1.21600,55,0.57877,31,-0.3699,39,-0.0346,33,-0.2683,22,-0.8840,22,-0.9768
ENSG00000103356,EARS2,9,-1.1576,16,-0.3151,24,0.27937,29,0.57220,24,0.36753,22,0.14523,13,-0.6483,16,-0.4020
ENSG00000103353,UBFD1,57,-0.3617,107,0.62384,69,-0.0674,39,-0.9357,107,0.82574,31,-1.2808,47,-0.6729,62,-0.2494
ENSG00000004779,NDUFAB1,305,0.15927,342,0.33849,255,-0.1371,441,0.75328,250,-0.1874,188,-0.5978,182,-0.6467,298,0.13431
ENSG00000166847,DCTN5,71,-0.1699,73,-0.1364,86,0.14311,116,0.59732,83,0.07594,73,-0.1288,94,0.25995,53,-0.6636
ENSG00000166501,PRKCB,10,-3.3099,20,-2.3299,19,-2.4879,38,-1.3776,89,-0.1416,512,3.13912,57,-0.7887,102,0.11630
ENSG00000006116,CACNG3,61,1.37490,2,-3.6065,1,-4.4534,0,-6.9652,16,-0.8576,93,2.18947,16,-0.7021,46,1.03451
ENSG00000122257,RBBP6,34,-0.4753,48,0.04995,48,0.03007,65,0.52327,51,0.15561,64,0.48035,41,-0.1911,31,-0.6885
ENSG00000090905,TNRC6A,70,-0.3924,116,0.39838,117,0.46293,89,-0.0234,110,0.40640,43,-1.1122,56,-0.7305,71,-0.4039
ENSG00000205629,LCMT1,44,-0.7533,75,0.04746,92,0.41874,80,0.15590,93,0.50228,60,-0.2846,50,-0.5794,49,-0.6577
ENSG00000169189,NSMCE1,57,0.24313,55,0.16880,43,-0.2372,60,0.30637,48,-0.0254,34,-0.5710,51,0.06181,51,0.06467
ENSG00000077235,GTF3C1,58,0.00042,41,-0.5383,68,0.26758,35,-0.7621,80,0.64337,60,0.04069,54,-0.1134,37,-0.7332
ENSG00000169181,GSG1L,0,-7.1212,4,-2.3379,15,-0.3954,4,-2.3221,31,1.00909,57,1.79444,21,0.08899,12,-0.8095
ENSG00000169180,XPO6,66,-0.3316,123,0.64475,128,0.80632,68,-0.2935,90,0.18416,61,-0.4684,58,-0.5478,42,-1.1039
ENSG00000176046,NUPR1,29,-1.2639,32,-1.1486,172,1.86864,24,-1.5247,27,-1.5756,12,-2.4903,196,1.80227,46,-0.6337
ENSG00000196502,SULT1A1,42,0.62471,40,0.55068,24,-0.2735,31,0.12729,31,0.18717,23,-0.3546,13,-1.1350,25,-0.2261
ENSG00000168488,ATXN2L,28,-0.7231,49,0.15341,74,0.91746,13,-1.7866,55,0.39723,44,-0.0297,40,-0.1717,25,-0.9366
ENSG00000178952,TUFM,144,-0.2590,177,0.05690,171,0.00788,143,-0.2712,194,0.25801,161,-0.0872,165,-0.0490,164,-0.0605
ENSG00000178188,SH2B1,23,-0.8740,31,-0.4427,49,0.30047,54,0.42517,53,0.47233,40,-0.0400,25,-0.7892,34,-0.3430
ENSG00000176953,NFATC2IP,0,-6.7427,11,-0.4997,13,-0.2167,9,-0.7840,22,0.83282,17,0.25382,21,0.51836,14,-0.1113
ENSG00000169682,SPNS1,21,0.02479,21,0.01676,23,0.14096,3,-2.7796,26,0.38249,22,0.02977,15,-0.5421,24,0.23728
ENSG00000183336,BOLA2,25,0.05499,33,0.50642,28,0.29049,19,-0.3549,24,0.01376,13,-0.9212,31,0.42468,18,-0.4194
ENSG00000103485,QPRT,27,-0.2567,44,0.52284,45,0.66328,27,-0.2090,30,-0.0675,4,-2.9903,36,0.21362,29,-0.1545
ENSG00000079616,KIF22,72,0.13243,117,0.93519,94,0.64727,51,-0.4081,56,-0.2845,41,-0.7097,63,-0.0762,44,-0.6687
ENSG00000103495,MAZ,39,-0.8011,70,0.09523,72,0.15585,32,-1.0993,69,0.09344,91,0.51765,68,0.05608,69,0.08617
ENSG00000167371,PRRT2,27,-1.2831,48,-0.3969,73,0.27095,28,-1.2177,60,-0.0789,158,1.54700,34,-0.9048,64,0.04772
ENSG00000280789,PAGR1,26,-0.5307,53,0.60653,50,0.56460,11,-1.7426,38,0.11060,41,0.18237,49,0.45873,21,-0.9255
ENSG00000103502,CDIPT,189,0.62633,200,0.71302,130,0.02519,72,-0.8829,142,0.20271,134,0.07072,70,-0.9201,93,-0.5402
ENSG00000174938,SEZ6L2,445,-0.0706,671,0.58775,487,0.07957,431,-0.1178,667,0.74649,290,-0.7264,205,-1.2489,281,-0.8355
ENSG00000174939,ASPHD1,36,-0.5887,36,-0.5913,45,-0.2822,30,-0.8769,56,0.08034,119,1.31602,54,0.01930,54,0.01560
ENSG00000174943,KCTD13,18,-1.1525,39,0.02205,25,-0.6986,32,-0.2494,43,0.24886,100,1.61202,28,-0.4754,30,-0.3838
ENSG00000149932,TMEM219,113,-0.1647,139,0.14986,140,0.18002,159,0.37196,107,-0.3073,118,-0.1021,131,0.06339,126,-0.0035
ENSG00000149930,TAOK2,25,-0.8552,25,-0.8385,43,-0.0080,49,0.19871,51,0.32575,58,0.48160,28,-0.6629,47,0.15185
ENSG00000149929,HIRIP3,14,-1.2749,34,0.05726,35,0.13093,22,-0.6367,43,0.53477,25,-0.4009,39,0.29091,30,-0.1543
ENSG00000169592,INO80E,50,0.32267,39,-0.0546,23,-0.9346,48,0.24954,44,0.12939,34,-0.2906,44,0.11947,49,0.31213
ENSG00000149927,DOC2A,3,-2.8376,16,-0.5276,24,0.15184,5,-2.2692,41,1.31846,24,0.13009,14,-0.6588,17,-0.4342
ENSG00000149926,TLCD3B,5,-2.0815,14,-0.6109,21,-0.0143,3,-2.5629,37,1.16620,33,0.69923,10,-1.1282,19,-0.2279
ENSG00000149925,ALDOA,74,0.10034,104,0.63730,69,-0.0207,60,-0.2446,91,0.52934,88,0.36376,33,-1.1497,34,-1.1540
ENSG00000149923,PPP4C,43,0.25081,55,0.65217,36,-0.0006,51,0.54624,33,-0.1586,24,-0.6406,23,-0.6739,34,-0.1289
ENSG00000090238,YPEL3,137,-0.3512,157,-0.1345,127,-0.5056,171,0.00035,242,0.70723,145,-0.2565,134,-0.3848,167,-0.0496
ENSG00000102882,MAPK3,144,-0.0428,195,0.43403,163,0.16370,107,-0.5054,148,-0.0015,106,-0.5236,187,0.37115,135,-0.1600
ENSG00000102879,CORO1A,21,-0.8931,44,0.22008,41,0.12887,59,0.70829,50,0.53684,48,0.35606,27,-0.5367,13,-1.6566
ENSG00000169627,BOLA2B,36,0.70661,46,1.13404,27,0.25183,9,-1.3519,21,-0.2046,17,-0.4202,26,0.21423,13,-0.9406
ENSG00000169217,CD2BP2,79,0.37686,90,0.58728,60,-0.0561,35,-0.8553,66,0.12677,55,-0.1784,53,-0.2381,57,-0.1545
ENSG00000169221,TBC1D10B,38,0.12434,44,0.33308,32,-0.1908,19,-0.9320,37,0.07046,29,-0.3141,46,0.41392,38,0.10549
ENSG00000179965,ZNF771,10,-1.8981,34,-0.0851,33,-0.1578,40,0.14081,50,0.65524,38,0.07636,23,-0.7031,37,0.02960
ENSG00000179958,DCTPP1,29,-0.9428,24,-1.2433,26,-1.2043,168,1.93611,62,0.27833,49,-0.1536,35,-0.6611,52,-0.0478
ENSG00000179918,SEPHS2,36,-0.5232,56,0.16224,77,0.75992,37,-0.4768,54,0.10648,50,-0.0275,35,-0.5448,39,-0.4304
ENSG00000169957,ZNF768,11,-0.5006,13,-0.3130,29,1.14740,0,-4.7099,14,-0.1833,6,-1.4987,17,0.10323,20,0.44417
ENSG00000229809,ZNF688,31,0.57500,32,0.63595,22,0.03481,33,0.68222,13,-0.8617,15,-0.4912,17,-0.3352,23,0.10120
ENSG00000156860,FBRS,23,-0.2408,43,0.72235,49,1.10119,21,-0.3905,20,-0.5749,29,0.13387,17,-0.7238,17,-0.7342
ENSG00000080603,SRCAP,17,-0.2597,17,-0.3275,21,0.05634,31,0.65971,24,0.26317,17,-0.3028,20,-0.0441,16,-0.4367
ENSG00000156873,PHKG2,46,0.50346,51,0.64583,48,0.61352,6,-2.5847,37,0.20072,23,-0.6124,19,-0.8905,27,-0.3923
ENSG00000196118,CCDC189,75,2.59628,31,0.92799,19,0.21370,6,-1.4242,9,-1.1865,7,-1.3428,13,-0.4208,5,-1.9006
ENSG00000103549,RNF40,50,0.33427,42,0.05719,42,0.05148,21,-0.9646,40,-0.0013,37,-0.1414,44,0.12131,43,0.12076
ENSG00000099385,BCL7C,32,-0.7150,48,-0.1156,74,0.63755,121,1.40824,41,-0.4127,17,-1.6788,58,0.18894,36,-0.5986
ENSG00000099364,FBXL19,7,-1.4315,16,-0.2387,8,-1.4181,18,-0.1071,27,0.69574,33,0.88813,8,-1.2298,25,0.46603
ENSG00000099381,SETD1A,17,-0.0655,16,-0.2106,20,0.14362,37,1.13932,18,-0.0345,18,-0.0611,11,-0.7964,13,-0.4985
ENSG00000099365,STX1B,77,-1.0639,104,-0.6147,93,-0.8363,208,0.47382,209,0.60588,243,0.72425,101,-0.6543,156,0.01084
ENSG00000103496,STX4,50,0.48251,42,0.20136,39,0.10984,7,-2.4434,37,0.01198,34,-0.1164,62,0.83277,29,-0.4151
ENSG00000167397,VKORC1,81,0.37692,129,1.15957,76,0.30402,52,-0.3225,46,-0.5886,40,-0.7200,55,-0.2230,59,-0.1378
ENSG00000103507,BCKDK,40,-0.0282,56,0.50186,31,-0.4696,44,0.12754,51,0.42906,35,-0.2465,50,0.31606,25,-0.7703
ENSG00000103510,KAT8,13,-1.8611,51,0.23260,50,0.21968,41,-0.1174,60,0.62255,49,0.16933,27,-0.7490,34,-0.4250
ENSG00000089280,FUS,155,-0.3723,238,0.30113,215,0.15857,187,-0.0817,206,0.09557,216,0.14666,156,-0.3607,179,-0.1594
ENSG00000169900,PYDC1,16,-0.1974,1,-3.5536,3,-2.8265,39,1.23064,28,0.87354,13,-0.5333,4,-2.1700,29,0.79448
ENSG00000140691,ARMC5,12,-0.5587,9,-0.9589,21,0.25785,18,-0.0084,25,0.72563,18,0.04788,6,-1.6468,16,-0.1596
ENSG00000140688,C16orf58,65,-0.2261,81,0.12412,65,-0.2328,172,1.37722,93,0.42669,63,-0.2617,31,-1.3472,39,-1.0720
ENSG00000197302,ZNF720,14,-0.3786,41,1.33196,11,-0.7775,14,-0.3774,21,0.28174,14,-0.4238,24,0.42261,13,-0.5790
ENSG00000069329,VPS35,190,-0.1229,245,0.27462,165,-0.3782,278,0.47939,301,0.78929,111,-0.9445,104,-1.0438,154,-0.4829
ENSG00000166123,GPT2,33,-0.6457,25,-1.0599,63,0.41267,15,-1.7755,44,-0.2246,74,0.63953,90,0.95425,51,0.04871
ENSG00000069345,DNAJA2,79,-0.2752,85,-0.1597,90,-0.0690,124,0.43428,129,0.64804,99,0.07414,54,-0.8634,60,-0.7347
ENSG00000171208,NETO2,24,-0.6882,3,-3.3848,5,-2.9314,22,-0.7803,66,1.25347,102,1.68259,18,-1.1251,34,-0.1420
ENSG00000129636,ITFG1,239,-0.0749,259,0.05173,204,-0.3495,234,-0.1054,321,0.49738,469,1.02458,108,-1.2777,163,-0.7143
ENSG00000102893,PHKB,52,-0.1330,51,-0.1739,46,-0.3434,119,1.21024,59,0.05839,46,-0.3462,42,-0.4726,52,-0.1465
ENSG00000102910,LONP2,65,-0.2500,73,-0.0852,103,0.52267,94,0.32468,72,-0.1171,66,-0.2390,72,-0.0998,64,-0.2988
ENSG00000196470,SIAH1,27,0.15569,18,-0.4698,31,0.43815,12,-1.0084,31,0.47983,20,-0.2747,32,0.42090,13,-0.9421
ENSG00000102921,N4BP1,23,-0.7122,48,0.42702,55,0.72938,22,-0.7606,43,0.30297,23,-0.7234,29,-0.3516,28,-0.4399
ENSG00000102924,CBLN1,51,-0.9322,61,-0.6686,54,-0.8945,282,1.87236,171,1.31786,3,-4.9439,44,-1.1563,32,-1.7106
ENSG00000102935,ZNF423,3,-2.9984,4,-2.4364,15,-0.7700,57,1.42858,27,0.24925,14,-0.8272,48,1.14347,25,0.04367
ENSG00000205423,CNEP1R1,15,-0.4365,18,-0.2307,21,0.02134,10,-1.0096,29,0.71083,20,-0.0556,23,0.15474,16,-0.4475
ENSG00000121274,TENT4B,14,-1.3200,40,0.20862,32,-0.1174,63,0.95432,50,0.75339,21,-0.7365,13,-1.4302,25,-0.5493
ENSG00000166164,BRD7,25,-1.2107,44,-0.3634,85,0.75107,49,-0.2202,59,0.10778,47,-0.2596,80,0.55796,40,-0.5648
ENSG00000083799,CYLD,91,-0.1162,95,-0.0381,94,-0.0578,154,0.72972,132,0.61540,89,-0.1503,74,-0.4204,42,-1.3716
ENSG00000177200,CHD9,44,-0.4339,46,-0.3690,66,0.21535,87,0.64088,58,-0.0151,52,-0.1771,84,0.56868,41,-0.5894
ENSG00000103479,RBL2,34,0.15928,26,-0.2302,48,0.81785,11,-1.5446,31,0.04218,27,-0.2124,40,0.43428,20,-0.7338
ENSG00000166971,AKTIP,62,-0.6683,149,0.70494,132,0.57207,126,0.42632,104,0.14507,32,-1.6703,88,-0.1428,61,-0.7602
ENSG00000103494,RPGRIP1L,10,-1.0376,17,-0.3300,32,0.79096,25,0.33167,27,0.53142,16,-0.3587,15,-0.4299,9,-1.2849
ENSG00000140718,FTO,71,-1.1409,182,0.30306,174,0.25455,228,0.66890,165,0.18102,146,-0.0451,73,-1.0939,130,-0.2430
ENSG00000177508,IRX3,7,-1.5286,15,-0.4300,47,1.58259,33,0.75448,9,-1.3158,0,-8.9725,43,1.21080,13,-0.7459
ENSG00000087258,GNAO1,309,-0.3225,422,0.16268,343,-0.1754,313,-0.3040,423,0.20962,500,0.43483,306,-0.3399,379,-0.0051
ENSG00000159461,AMFR,84,-0.5119,121,0.05375,128,0.15924,120,0.04093,113,-0.0669,111,-0.0754,134,0.21724,119,0.02763
ENSG00000167005,NUDT21,135,-0.4463,191,0.09847,192,0.11737,188,0.07444,247,0.64894,130,-0.4960,98,-0.9341,144,-0.3715
ENSG00000087263,OGFOD1,45,-0.2520,70,0.42044,65,0.35295,58,0.12758,63,0.33152,22,-1.3155,41,-0.4212,42,-0.3890
ENSG00000125124,BBS2,45,-0.5723,77,0.26064,82,0.38852,75,0.21083,60,-0.1743,76,0.24030,46,-0.5579,62,-0.0884
ENSG00000087250,MT3,1266,-0.6677,1204,-0.7441,2351,0.33136,1412,-0.5005,1098,-1.0242,3174,0.78830,2058,0.08574,3140,0.87574
ENSG00000125148,MT2A,103,-1.2847,108,-1.2193,510,1.45048,63,-2.0244,100,-1.5108,309,0.40169,472,1.10545,253,0.09118
ENSG00000169715,MT1E,78,-1.2445,112,-0.6879,383,1.51204,40,-2.2017,77,-1.4384,130,-0.4698,285,0.78236,233,0.50173
ENSG00000205364,MT1M,10,-2.5934,33,-0.8324,117,1.36106,20,-1.5809,35,-0.8609,27,-1.1552,102,0.93768,77,0.53860
ENSG00000198417,MT1F,31,-0.6820,29,-0.7765,95,1.25277,36,-0.4740,23,-1.2994,25,-1.0063,79,0.76940,63,0.45395
ENSG00000125144,MT1G,5,-3.0677,43,0.15225,128,2.55342,3,-3.5937,12,-1.9875,11,-1.8972,47,0.29836,35,-0.2022
ENSG00000187193,MT1X,29,-0.2934,31,-0.2029,68,1.20430,4,-3.2585,11,-1.9314,63,0.92000,38,0.08431,47,0.47765
ENSG00000102900,NUP93,55,0.78111,31,-0.1430,20,-0.8467,25,-0.4597,35,0.10594,51,0.65439,43,0.39854,26,-0.4137
ENSG00000051108,HERPUD1,110,1.01068,69,0.24568,45,-0.4669,64,0.12786,60,0.04331,57,-0.0634,59,-0.0088,40,-0.6571
ENSG00000140848,CPNE2,0,-7.4063,59,-0.1037,71,0.21819,53,-0.2675,104,1.09154,20,-1.7013,52,-0.2894,57,-0.1720
ENSG00000172775,FAM192A,84,-0.2907,92,-0.1591,80,-0.4044,87,-0.2319,107,0.09787,69,-0.5845,92,-0.1562,157,0.78967
ENSG00000159579,RSPRY1,2,-3.3875,9,-1.2644,16,-0.4647,38,0.96681,26,0.39979,15,-0.5320,28,0.43376,26,0.35336
ENSG00000102931,ARL2BP,100,0.44939,76,-0.0004,82,0.15120,77,0.01980,79,0.09055,66,-0.2193,52,-0.5687,67,-0.2032
ENSG00000102934,PLLP,0,-7.9790,23,-1.1160,36,-0.4670,10,-2.3607,37,-0.4664,35,-0.4724,172,2.24152,74,0.80612
ENSG00000006210,CX3CL1,33,-1.5036,62,-0.5902,67,-0.5063,50,-0.8938,137,0.86057,215,1.43134,38,-1.3122,72,-0.3869
ENSG00000005194,CIAPIN1,65,0.25570,55,0.00038,52,-0.0936,52,-0.1011,68,0.40788,35,-0.6731,57,0.04416,45,-0.3395
ENSG00000088682,COQ9,35,0.07125,28,-0.2828,45,0.50012,53,0.71926,31,-0.1486,25,-0.4504,27,-0.3503,27,-0.3891
ENSG00000102978,POLR2C,91,0.60425,80,0.38294,58,-0.1164,39,-0.7076,76,0.39547,44,-0.5483,57,-0.1581,47,-0.4796
ENSG00000205336,ADGRG1,127,-0.3904,150,-0.1358,278,0.97950,99,-0.7743,127,-0.4629,139,-0.2508,185,0.19220,163,-0.0107
ENSG00000140854,KATNB1,27,-0.1788,50,0.78617,34,0.16719,39,0.40535,33,0.16528,38,0.36058,16,-0.9252,14,-1.2618
ENSG00000140859,KIFC3,30,-0.4606,30,-0.4447,64,0.82458,45,0.16993,47,0.26954,24,-0.8141,22,-0.9069,34,-0.3084
ENSG00000103005,USB1,28,-0.4574,56,0.61133,48,0.41380,24,-0.6775,47,0.40902,22,-0.8047,23,-0.7611,33,-0.2424
ENSG00000102996,MMP15,26,0.56911,21,0.25010,12,-0.6050,13,-0.4306,21,0.36045,4,-2.2231,11,-0.7045,25,0.59953
ENSG00000070761,CFAP20,93,0.10897,136,0.73008,54,-0.7732,87,0.01505,107,0.41905,95,0.14583,39,-1.2111,79,-0.1432
ENSG00000070770,CSNK2A2,32,0.03060,32,0.00949,32,0.00531,38,0.28914,34,0.14730,30,-0.0717,27,-0.2494,27,-0.2524
ENSG00000103034,NDRG4,797,0.23427,625,-0.1488,397,-0.9094,539,-0.3788,843,0.40601,1220,0.93247,465,-0.6043,641,-0.1204
ENSG00000125107,CNOT1,30,-0.7107,66,0.51094,74,0.77343,28,-0.8296,41,-0.3045,47,-0.0467,61,0.36355,38,-0.4064
ENSG00000125166,GOT2,85,-0.5367,149,0.34215,96,-0.3855,93,-0.3991,182,0.86542,86,-0.5235,75,-0.7209,109,-0.1709
ENSG00000150394,CDH8,3,-4.1465,53,0.01159,25,-1.2179,10,-2.3850,78,0.80816,92,0.91392,18,-1.5671,85,0.88782
ENSG00000140937,CDH11,40,0.60899,23,-0.2629,30,0.14144,43,0.71117,17,-0.8426,58,1.23436,26,-0.0828,14,-1.0965
ENSG00000166548,TK2,24,-0.8627,33,-0.3971,39,-0.1552,71,0.78651,43,-0.0272,40,-0.1334,47,0.12263,49,0.20108
ENSG00000217555,CKLF,15,-0.7028,26,0.14347,35,0.65459,12,-1.0292,31,0.50074,17,-0.5176,23,-0.0326,16,-0.6660
